#Myf6_5d Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/Myf6_5d/Myf6_5d_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X4d_myotH3K27ac.bam
#Using cutoff of 1882.7487 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X4d_myotH3K27ac.bam	Input_MT_5d.bam	enhancerRank	isSuper
4_Myf6_5d.nodup_peak_10756_lociStitched	chr6	91617803	91620656	4	797	6657.4755	447.921	236	1
2_Myf6_5d.nodup_peak_4060_lociStitched	chr14	74820295	74832070	2	464	7667.88	1458.9225	237	1
2_Myf6_5d.nodup_peak_4106_lociStitched	chr14	105369690	105377962	2	351	7343.0544	1140.7088	238	1
3_Myf6_5d.nodup_peak_6699_lociStitched	chr19	53730210	53739042	3	545	7355.2896	1161.408	239	1
2_Myf6_5d.nodup_peak_4364_lociStitched	chr15	58192569	58204385	2	272	7928.536	1780.6712	240	1
3_Myf6_5d.nodup_peak_8199_lociStitched	chr3	88145415	88150738	3	659	6837.9258	695.1838	241	1
3_Myf6_5d.nodup_peak_7319_lociStitched	chr2	93456132	93469443	3	1136	7747.002	1637.253	242	1
2_Myf6_5d.nodup_peak_4207_lociStitched	chr15	25956889	25966461	2	372	7380.9692	1328.5936	243	1
4_Myf6_5d.nodup_peak_1994_lociStitched	chr11	54116594	54126968	4	941	7333.3806	1287.4134	244	1
2_Myf6_5d.nodup_peak_11977_lociStitched	chr8	15060050	15066471	2	485	7036.1318	1016.4443	245	1
2_Myf6_5d.nodup_peak_176_lociStitched	chr1	40833516	40840819	2	426	7018.9133	1004.1625	246	1
4_Myf6_5d.nodup_peak_13011_lociStitched	chr9	63649945	63663398	4	669	7477.1774	1467.7223	247	1
2_Myf6_5d.nodup_peak_4396_lociStitched	chr15	59167954	59174224	2	353	6965.97	990.66	248	1
2_Myf6_5d.nodup_peak_6451_lociStitched	chr19	10878507	10888689	2	725	7061.217	1125.111	249	1
4_Myf6_5d.nodup_peak_4559_lociStitched	chr15	80158907	80165661	4	604	6990.39	1069.8336	250	1
2_Myf6_5d.nodup_peak_4461_lociStitched	chr15	73119461	73132221	2	837	7662.38	1757.052	251	1
2_Myf6_5d.nodup_peak_2434_lociStitched	chr11	102207918	102219005	2	328	7228.724	1326.0052	252	1
4_Myf6_5d.nodup_peak_5263_lociStitched	chr16	94348892	94361277	4	858	7045.8265	1160.4745	253	1
4_Myf6_5d.nodup_peak_6199_lociStitched	chr18	65083314	65101848	4	631	7734.2382	1881.201	254	1
4_Myf6_5d.nodup_peak_11648_lociStitched	chr7	110777585	110794946	4	713	7546.8267	1701.378	255	1
3_Myf6_5d.nodup_peak_2852_lociStitched	chr12	54252192	54264422	3	683	7254.836	1410.119	256	1
3_Myf6_5d.nodup_peak_3204_lociStitched	chr12	111846051	111853452	3	738	6902.9127	1065.744	257	1
3_Myf6_5d.nodup_peak_11625_lociStitched	chr7	109707502	109713721	3	545	6631.3197	799.1415	258	1
3_Myf6_5d.nodup_peak_2837_lociStitched	chr12	51703968	51709503	3	431	6614.325	785.4165	259	1
3_Myf6_5d.nodup_peak_11070_lociStitched	chr6	146950578	146960076	3	483	6890.799	1069.4748	260	1
4_Myf6_5d.nodup_peak_5126_lociStitched	chr16	52067763	52083763	4	592	7636.8	1824	261	1
4_Myf6_5d.nodup_peak_2238_lociStitched	chr11	79047478	79060031	4	873	7313.3778	1531.466	262	1
3_Myf6_5d.nodup_peak_11692_lociStitched	chr7	112776067	112790610	3	412	6907.925	1127.0825	263	1
2_Myf6_5d.nodup_peak_12250_lociStitched	chr8	84060802	84070928	2	354	7120.6032	1342.7076	264	1
4_Myf6_5d.nodup_peak_6171_lociStitched	chr18	61774485	61790439	4	830	7268.6424	1525.2024	265	1
2_Myf6_5d.nodup_peak_5978_lociStitched	chr18	32388026	32391427	2	381	6341.8447	608.4389	266	1
3_Myf6_5d.nodup_peak_4508_lociStitched	chr15	77008865	77015295	3	688	6794.581	1098.244	267	1
2_Myf6_5d.nodup_peak_5904_lociStitched	chr18	5929183	5941652	2	535	6844.2341	1148.3949	268	1
2_Myf6_5d.nodup_peak_3846_lociStitched	chr13	112770720	112780046	2	280	6763.2152	1069.6922	269	1
3_Myf6_5d.nodup_peak_4218_lociStitched	chr15	27937141	27953886	3	614	8581.8125	2906.932	270	1
2_Myf6_5d.nodup_peak_2408_lociStitched	chr11	99137496	99147560	2	367	6706.6496	1044.6432	271	1
4_Myf6_5d.nodup_peak_12128_lociStitched	chr8	61908413	61924813	4	1301	7716.2	2086.08	272	1
3_Myf6_5d.nodup_peak_926_lociStitched	chr1	181550092	181559877	3	529	6708.596	1085.1565	273	1
2_Myf6_5d.nodup_peak_9278_lociStitched	chr4	135036885	135047466	2	270	6955.9494	1340.6127	274	1
6_Myf6_5d.nodup_peak_10715_lociStitched	chr6	89345058	89350168	6	1179	6343.554	758.835	275	1
2_Myf6_5d.nodup_peak_9449_lociStitched	chr4	150003431	150012363	2	303	6525.7192	947.6852	276	1
3_Myf6_5d.nodup_peak_618_lociStitched	chr1	131427574	131436889	3	517	6629.4855	1077.7455	277	1
2_Myf6_5d.nodup_peak_2017_lociStitched	chr11	55005194	55015925	2	351	6857.109	1311.3282	278	1
3_Myf6_5d.nodup_peak_5001_lociStitched	chr16	31603174	31618171	3	511	7242.0513	1699.1601	279	1
3_Myf6_5d.nodup_peak_12265_lociStitched	chr8	85501187	85505100	3	731	6236.5394	721.1659	280	1
2_Myf6_5d.nodup_peak_4276_lociStitched	chr15	38471095	38478486	2	349	6490.7762	984.4812	281	1
4_Myf6_5d.nodup_peak_12878_lociStitched	chr9	50440722	50458021	4	938	7068.3714	1563.8296	282	1
3_Myf6_5d.nodup_peak_3174_lociStitched	chr12	104992959	105005750	3	700	7122.0288	1619.3406	283	1
3_Myf6_5d.nodup_peak_8738_lociStitched	chr4	45261468	45276066	3	863	7074.1908	1572.2046	284	1
3_Myf6_5d.nodup_peak_4220_lociStitched	chr15	28131677	28134460	3	521	6054.1382	566.0622	285	1
2_Myf6_5d.nodup_peak_4576_lociStitched	chr15	81062145	81067287	2	322	6484.062	1017.0876	286	1
2_Myf6_5d.nodup_peak_6074_lociStitched	chr18	47166325	47170369	2	602	6008.5752	545.94	287	1
6_Myf6_5d.nodup_peak_5527_lociStitched	chr17	29819108	29837643	6	1102	7412.1465	1955.4425	288	1
2_Myf6_5d.nodup_peak_3037_lociStitched	chr12	85541109	85545923	2	555	6198.025	747.6142	289	1
2_Myf6_5d.nodup_peak_13017_lociStitched	chr9	63726738	63737734	2	345	6494.2376	1056.7156	290	1
2_Myf6_5d.nodup_peak_4282_lociStitched	chr15	38709403	38714615	2	392	6205.4072	775.0244	291	1
3_Myf6_5d.nodup_peak_1403_lociStitched	chr10	69186011	69190907	3	470	6237.9936	828.4032	292	1
2_Myf6_5d.nodup_peak_13320_lociStitched	chr9	114019168	114022520	2	426	5823.7648	428.7208	293	1
2_Myf6_5d.nodup_peak_2211_lociStitched	chr11	76849887	76857328	2	283	6353.8699	980.7238	294	1
3_Myf6_5d.nodup_peak_6940_lociStitched	chr2	30447707	30464093	3	662	7065.6432	1697.5896	295	1
2_Myf6_5d.nodup_peak_5997_lociStitched	chr18	35294893	35300114	2	477	5882.5007	520.0116	296	1
4_Myf6_5d.nodup_peak_1888_lociStitched	chr11	30151311	30166735	4	806	7280.128	1941.8816	297	1
4_Myf6_5d.nodup_peak_8545_lociStitched	chr3	144638122	144643925	4	1023	6166.8481	835.632	298	1
3_Myf6_5d.nodup_peak_8502_lociStitched	chr3	135629105	135646863	3	487	7268.3494	1939.1736	299	1
3_Myf6_5d.nodup_peak_3450_lociStitched	chr13	43524068	43531587	3	733	6226.4839	917.318	300	1
3_Myf6_5d.nodup_peak_10732_lociStitched	chr6	89859917	89867527	3	564	6332.281	1031.155	301	1
2_Myf6_5d.nodup_peak_1554_lociStitched	chr10	84389893	84396200	2	364	6137.3417	836.9389	302	1
5_Myf6_5d.nodup_peak_6232_lociStitched	chr18	67967095	67986258	5	789	7036.6536	1740.0004	303	1
3_Myf6_5d.nodup_peak_464_lociStitched	chr1	90156684	90164579	3	684	6486.532	1195.303	304	1
4_Myf6_5d.nodup_peak_5399_lociStitched	chr17	12750678	12760130	4	1053	6426.4148	1169.2124	305	1
3_Myf6_5d.nodup_peak_12930_lociStitched	chr9	57600720	57610651	3	505	6316.116	1075.5273	306	1
4_Myf6_5d.nodup_peak_11997_lociStitched	chr8	25543292	25555032	4	758	6221.026	990.856	307	1
2_Myf6_5d.nodup_peak_1831_lociStitched	chr11	8680818	8691868	2	406	6571.435	1343.68	308	1
2_Myf6_5d.nodup_peak_8203_lociStitched	chr3	88496812	88500469	2	432	5727.5934	514.1742	309	1
4_Myf6_5d.nodup_peak_4976_lociStitched	chr16	30416506	30427248	4	655	6518.2456	1324.4886	310	1
3_Myf6_5d.nodup_peak_3337_lociStitched	chr13	30192134	30204038	3	558	6507.9168	1316.5824	311	1
2_Myf6_5d.nodup_peak_7860_lociStitched	chr2	180115448	180126500	2	314	6522.8904	1338.3972	312	1
4_Myf6_5d.nodup_peak_10986_lociStitched	chr6	128053063	128078793	4	853	7739.584	2562.708	313	1
4_Myf6_5d.nodup_peak_5653_lociStitched	chr17	48001290	48024401	4	556	7071.966	1897.4131	314	1
3_Myf6_5d.nodup_peak_5269_lociStitched	chr16	94533764	94537124	3	645	5613.216	448.56	315	1
3_Myf6_5d.nodup_peak_5989_lociStitched	chr18	34368666	34383086	3	751	6837.964	1687.14	316	1
2_Myf6_5d.nodup_peak_11623_lociStitched	chr7	109628935	109637672	2	577	6025.0352	885.0581	317	1
3_Myf6_5d.nodup_peak_1940_lociStitched	chr11	43919522	43933842	3	619	6958.088	1845.848	318	1
2_Myf6_5d.nodup_peak_3018_lociStitched	chr12	84187030	84198412	2	533	6298.7988	1193.9718	319	1
4_Myf6_5d.nodup_peak_3743_lociStitched	chr13	97365735	97390894	4	547	7972.8871	2870.6419	320	1
3_Myf6_5d.nodup_peak_1952_lociStitched	chr11	46119621	46134420	3	601	6949.6104	1848.3951	321	1
3_Myf6_5d.nodup_peak_7118_lociStitched	chr2	59769139	59783649	3	543	6665.894	1577.237	322	1
3_Myf6_5d.nodup_peak_12238_lociStitched	chr8	83576112	83585124	3	734	6343.5468	1260.7788	323	1
3_Myf6_5d.nodup_peak_11293_lociStitched	chr7	48870175	48878285	3	874	5724.849	649.611	324	1
2_Myf6_5d.nodup_peak_12337_lociStitched	chr8	95401208	95411873	2	418	6537.645	1486.701	325	1
6_Myf6_5d.nodup_peak_12513_lociStitched	chr8	120251484	120276216	6	1430	7553.1528	2510.298	326	1
5_Myf6_5d.nodup_peak_786_lociStitched	chr1	157002418	157008541	5	920	5896.449	863.9553	327	1
3_Myf6_5d.nodup_peak_7284_lociStitched	chr2	91291147	91299371	3	598	5945.952	919.4432	328	1
4_Myf6_5d.nodup_peak_6726_lociStitched	chr19	55747431	55774497	4	636	8225.3574	3228.9738	329	1
2_Myf6_5d.nodup_peak_4410_lociStitched	chr15	61157973	61161632	2	451	5699.9902	705.0893	330	1
2_Myf6_5d.nodup_peak_1772_lociStitched	chr11	3900472	3905009	2	340	5618.6208	634.7263	331	1
2_Myf6_5d.nodup_peak_10026_lociStitched	chr5	112260417	112271469	2	406	6275.3256	1294.1892	332	1
2_Myf6_5d.nodup_peak_12119_lociStitched	chr8	61185956	61194686	2	477	6053.382	1078.155	333	1
2_Myf6_5d.nodup_peak_2214_lociStitched	chr11	77442200	77447167	2	300	5736.885	762.9312	334	1
4_Myf6_5d.nodup_peak_9705_lociStitched	chr5	36373195	36378296	4	924	5633.5444	663.6401	335	1
4_Myf6_5d.nodup_peak_1790_lociStitched	chr11	5189340	5197421	4	774	5942.7674	974.5686	336	1
3_Myf6_5d.nodup_peak_3747_lociStitched	chr13	97764222	97789156	3	589	8031.2414	3064.3886	337	1
4_Myf6_5d.nodup_peak_1565_lociStitched	chr10	84998052	85011375	4	722	7135.7988	2176.9782	338	1
3_Myf6_5d.nodup_peak_10611_lociStitched	chr6	71753393	71757968	3	840	5460.72	516.975	339	1
2_Myf6_5d.nodup_peak_10084_lociStitched	chr5	118809579	118813110	2	574	5275.314	382.0542	340	1
2_Myf6_5d.nodup_peak_8281_lociStitched	chr3	99290345	99297435	2	383	5917.314	1035.14	341	1
2_Myf6_5d.nodup_peak_10221_lociStitched	chr5	134951677	134959602	2	542	5707.585	834.5025	342	1
3_Myf6_5d.nodup_peak_3627_lociStitched	chr13	63153171	63156534	3	473	5387.1897	514.539	343	1
3_Myf6_5d.nodup_peak_12819_lociStitched	chr9	44079065	44088494	3	433	5664.0003	822.2088	344	1
2_Myf6_5d.nodup_peak_9253_lociStitched	chr4	134307572	134319987	2	349	6031.207	1201.772	345	1
2_Myf6_5d.nodup_peak_11341_lociStitched	chr7	65452391	65463771	2	394	6047.332	1222.212	346	1
4_Myf6_5d.nodup_peak_5516_lociStitched	chr17	29331156	29341290	4	618	5915.2158	1093.4586	347	1
2_Myf6_5d.nodup_peak_1670_lociStitched	chr10	111547825	111559031	2	688	6138.6468	1326.7904	348	1
2_Myf6_5d.nodup_peak_1192_lociStitched	chr10	31596819	31604188	2	591	5889.3048	1085.4537	349	1
2_Myf6_5d.nodup_peak_3368_lociStitched	chr13	32929161	32934954	2	402	5643.5406	852.7296	350	1
2_Myf6_5d.nodup_peak_1332_lociStitched	chr10	59810217	59814083	2	475	5463.0446	695.1068	351	1
3_Myf6_5d.nodup_peak_13102_lociStitched	chr9	72208441	72220176	3	538	5930.869	1166.459	352	1
2_Myf6_5d.nodup_peak_9961_lociStitched	chr5	103778606	103790071	2	357	6019.125	1262.2965	353	1
2_Myf6_5d.nodup_peak_2454_lociStitched	chr11	103174458	103177522	2	359	5142.0048	401.384	354	1
3_Myf6_5d.nodup_peak_7385_lociStitched	chr2	112430520	112444090	3	498	5869.025	1135.809	355	1
2_Myf6_5d.nodup_peak_4548_lociStitched	chr15	79406637	79418996	2	440	6262.3053	1532.516	356	1
2_Myf6_5d.nodup_peak_10315_lociStitched	chr5	143553989	143562176	2	294	5678.5032	955.4229	357	1
3_Myf6_5d.nodup_peak_3167_lociStitched	chr12	104904154	104917618	3	572	6015.7152	1314.0864	358	1
2_Myf6_5d.nodup_peak_2290_lociStitched	chr11	86603743	86612225	2	300	5758.4298	1067.8838	359	1
2_Myf6_5d.nodup_peak_4284_lociStitched	chr15	38907386	38920000	2	254	6440.7084	1755.8688	360	1
2_Myf6_5d.nodup_peak_9649_lociStitched	chr5	33237695	33245987	2	407	5650.998	976.7976	361	1
2_Myf6_5d.nodup_peak_2001_lociStitched	chr11	54331858	54336508	2	506	5260.08	614.265	362	1
4_Myf6_5d.nodup_peak_11944_lociStitched	chr8	11749639	11771853	4	699	7277.3064	2632.359	363	1
2_Myf6_5d.nodup_peak_2588_lociStitched	chr11	117233874	117239915	2	571	5407.2991	780.4972	364	1
2_Myf6_5d.nodup_peak_5630_lociStitched	chr17	46266328	46270099	2	453	5229.6228	603.7371	365	1
4_Myf6_5d.nodup_peak_5964_lociStitched	chr18	24807100	24819649	4	905	6077.4807	1451.9193	366	1
2_Myf6_5d.nodup_peak_11109_lociStitched	chr7	16031149	16037264	2	465	5123.7585	513.66	367	1
3_Myf6_5d.nodup_peak_1512_lociStitched	chr10	80911540	80922229	3	803	6090.5922	1488.9777	368	1
3_Myf6_5d.nodup_peak_11972_lociStitched	chr8	14992160	15003452	3	531	5741.982	1152.9132	369	1
2_Myf6_5d.nodup_peak_2959_lociStitched	chr12	79856669	79865488	2	312	5618.5849	1030.9411	370	1
5_Myf6_5d.nodup_peak_7830_lociStitched	chr2	173025037	173029489	5	988	5221.3056	635.7456	371	1
2_Myf6_5d.nodup_peak_2190_lociStitched	chr11	75395665	75402499	2	327	5457.6324	878.8524	372	1
2_Myf6_5d.nodup_peak_4841_lociStitched	chr16	14377454	14381321	2	358	5169.7923	595.1313	373	1
2_Myf6_5d.nodup_peak_8745_lociStitched	chr4	45516036	45524922	2	443	5740.356	1170.2862	374	1
4_Myf6_5d.nodup_peak_5006_lociStitched	chr16	32520525	32527275	4	681	5323.725	756	375	1
2_Myf6_5d.nodup_peak_7019_lociStitched	chr2	35898754	35910995	2	572	6073.9842	1506.8671	376	1
3_Myf6_5d.nodup_peak_9913_lociStitched	chr5	96037954	96042816	3	643	5172.1956	606.2914	377	1
3_Myf6_5d.nodup_peak_4913_lociStitched	chr16	24073097	24077777	3	774	5215.392	650.52	378	1
3_Myf6_5d.nodup_peak_12805_lociStitched	chr9	41108499	41118395	3	490	5471.4984	953.9744	379	1
4_Myf6_5d.nodup_peak_1436_lociStitched	chr10	75098597	75117613	4	923	7245.096	2730.6976	380	1
3_Myf6_5d.nodup_peak_1692_lociStitched	chr10	118630054	118641335	3	708	5983.4424	1473.2986	381	1
2_Myf6_5d.nodup_peak_1513_lociStitched	chr10	80937769	80948085	2	316	5951.3004	1471.0616	382	1
2_Myf6_5d.nodup_peak_2545_lociStitched	chr11	114837155	114844429	2	428	5395.8532	925.2528	383	1
3_Myf6_5d.nodup_peak_3332_lociStitched	chr13	30036735	30045047	3	429	5576.5208	1108.8208	384	1
2_Myf6_5d.nodup_peak_6657_lociStitched	chr19	46518129	46524031	2	319	5115.8536	649.22	385	1
3_Myf6_5d.nodup_peak_1440_lociStitched	chr10	75303314	75314510	3	502	5852.1492	1391.6628	386	1
2_Myf6_5d.nodup_peak_1415_lociStitched	chr10	69914005	69917329	2	295	5095.692	637.2108	387	1
4_Myf6_5d.nodup_peak_450_lociStitched	chr1	89509864	89522175	4	842	6189.9708	1735.851	388	1
2_Myf6_5d.nodup_peak_5727_lociStitched	chr17	66365303	66374818	2	308	5599.5775	1167.4905	389	1
2_Myf6_5d.nodup_peak_2049_lociStitched	chr11	59636161	59640571	2	497	4966.101	549.486	390	1
2_Myf6_5d.nodup_peak_7394_lociStitched	chr2	113980642	113985250	2	690	4962.816	546.9696	391	1
2_Myf6_5d.nodup_peak_7658_lociStitched	chr2	155283874	155294130	2	377	5458.2432	1053.2912	392	1
3_Myf6_5d.nodup_peak_6376_lociStitched	chr19	5412033	5430687	3	517	6252.8208	1848.6114	393	1
2_Myf6_5d.nodup_peak_5265_lociStitched	chr16	94467888	94472758	2	282	5107.169	711.02	394	1
2_Myf6_5d.nodup_peak_10562_lociStitched	chr6	54771227	54780294	2	397	5430.2263	1053.5854	395	1
2_Myf6_5d.nodup_peak_3726_lociStitched	chr13	94185299	94190491	2	272	4941.2264	583.0616	396	1
3_Myf6_5d.nodup_peak_12974_lociStitched	chr9	59660486	59673682	3	489	5670.3212	1316.9608	397	1
3_Myf6_5d.nodup_peak_8304_lociStitched	chr3	101528303	101536847	3	666	5266.5216	922.752	398	1
3_Myf6_5d.nodup_peak_9440_lociStitched	chr4	149840880	149847678	3	766	5084.904	759.3366	399	1
3_Myf6_5d.nodup_peak_2620_lociStitched	chr11	119621373	119625728	3	549	5009.992	686.348	400	1
2_Myf6_5d.nodup_peak_3140_lociStitched	chr12	100980824	100983960	2	369	4811.8784	505.5232	401	1
3_Myf6_5d.nodup_peak_7944_lociStitched	chr3	27899376	27906953	3	530	5141.7522	843.3201	402	1
3_Myf6_5d.nodup_peak_1676_lociStitched	chr10	111929000	111949262	3	585	6682.4076	2405.0994	403	1
4_Myf6_5d.nodup_peak_13358_lociStitched	chr9	119478335	119484004	4	984	4856.0654	583.907	404	1
2_Myf6_5d.nodup_peak_6880_lociStitched	chr2	27436433	27446079	2	452	5401.76	1136.2988	405	1
2_Myf6_5d.nodup_peak_1497_lociStitched	chr10	80161578	80163032	2	529	4553.928	290.2184	406	1
2_Myf6_5d.nodup_peak_2209_lociStitched	chr11	76487122	76494141	2	473	5125.9757	875.2693	407	1
3_Myf6_5d.nodup_peak_7229_lociStitched	chr2	77110468	77114203	3	674	4793.1255	546.4305	408	1
2_Myf6_5d.nodup_peak_6696_lociStitched	chr19	53654295	53662512	2	474	5307.3603	1078.0704	409	1
2_Myf6_5d.nodup_peak_10763_lociStitched	chr6	91785060	91797006	2	366	5503.5222	1275.8328	410	1
2_Myf6_5d.nodup_peak_10312_lociStitched	chr5	143047741	143053417	2	273	4988.6364	764.5572	411	1
2_Myf6_5d.nodup_peak_11113_lociStitched	chr7	16357712	16365143	2	516	4995.8613	775.0533	412	1
3_Myf6_5d.nodup_peak_4425_lociStitched	chr15	64117532	64123221	3	546	5051.832	837.4208	413	1
2_Myf6_5d.nodup_peak_12530_lociStitched	chr8	121898084	121902075	2	514	4726.1422	515.2381	414	1
2_Myf6_5d.nodup_peak_9334_lociStitched	chr4	138063512	138068898	2	428	4829.6262	622.083	415	1
3_Myf6_5d.nodup_peak_10226_lociStitched	chr5	135513111	135522400	3	885	5228.7781	1029.2212	416	1
3_Myf6_5d.nodup_peak_12671_lociStitched	chr9	9194643	9210813	3	613	5816.349	1634.787	417	1
4_Myf6_5d.nodup_peak_4825_lociStitched	chr16	11612700	11629396	4	784	6369.524	2218.8984	418	1
2_Myf6_5d.nodup_peak_5551_lociStitched	chr17	31729109	31731312	2	744	4512.4049	375.3912	419	1
3_Myf6_5d.nodup_peak_3812_lociStitched	chr13	104499760	104510917	3	644	5267.2197	1135.7826	420	1
2_Myf6_5d.nodup_peak_4681_lociStitched	chr15	95797445	95802477	2	323	5000.8016	885.1288	421	1
3_Myf6_5d.nodup_peak_6434_lociStitched	chr19	9987369	9998043	3	495	5389.3026	1279.8126	422	1
2_Myf6_5d.nodup_peak_4685_lociStitched	chr15	95920198	95932620	2	497	5660.7054	1556.4766	423	1
3_Myf6_5d.nodup_peak_4868_lociStitched	chr16	18751367	18774235	3	744	6627.1464	2526.914	424	1
4_Myf6_5d.nodup_peak_10944_lociStitched	chr6	120955454	120964491	4	691	5147.4752	1051.0031	425	1
3_Myf6_5d.nodup_peak_9378_lociStitched	chr4	141738133	141751613	3	546	5099.484	1008.304	426	1
2_Myf6_5d.nodup_peak_6881_lociStitched	chr2	27459865	27471564	2	360	5338.2537	1258.8124	427	1
3_Myf6_5d.nodup_peak_8011_lociStitched	chr3	41574856	41589895	3	597	5847.1632	1779.1137	428	1
2_Myf6_5d.nodup_peak_12073_lociStitched	chr8	45872131	45878032	2	408	4717.8495	676.8447	429	1
2_Myf6_5d.nodup_peak_1827_lociStitched	chr11	8547739	8557342	2	271	5296.0545	1267.596	430	1
2_Myf6_5d.nodup_peak_9164_lociStitched	chr4	123588916	123594056	2	602	4628.57	617.828	431	1
2_Myf6_5d.nodup_peak_1038_lociStitched	chr1	193338459	193345292	2	319	4867.1459	860.958	432	1
2_Myf6_5d.nodup_peak_4232_lociStitched	chr15	31292945	31302433	2	332	5330.3584	1328.32	433	1
3_Myf6_5d.nodup_peak_4971_lociStitched	chr16	30397111	30400872	3	504	4457.1611	463.7313	434	1
3_Myf6_5d.nodup_peak_13433_lociStitched	chrX	7276654	7292466	3	666	5610.0976	1617.5676	435	1
3_Myf6_5d.nodup_peak_9742_lociStitched	chr5	43080274	43094747	3	724	5310.1437	1318.4903	436	1
4_Myf6_5d.nodup_peak_1893_lociStitched	chr11	30241181	30258182	4	827	6106.7592	2123.4249	437	1
2_Myf6_5d.nodup_peak_9592_lociStitched	chr5	24817181	24825666	2	361	4982.392	1004.624	438	1
3_Myf6_5d.nodup_peak_12022_lociStitched	chr8	31117508	31121601	3	536	4438.8585	489.5228	439	1
2_Myf6_5d.nodup_peak_4196_lociStitched	chr15	25637899	25641269	2	343	4581.178	634.908	440	1
3_Myf6_5d.nodup_peak_7183_lociStitched	chr2	71629544	71652652	3	520	6068.1608	2123.6252	441	1
3_Myf6_5d.nodup_peak_9875_lociStitched	chr5	81060078	81074159	3	617	5456.3875	1513.7075	442	1
2_Myf6_5d.nodup_peak_9161_lociStitched	chr4	123422903	123425876	2	375	4353.3639	416.8146	443	1
2_Myf6_5d.nodup_peak_12310_lociStitched	chr8	94550235	94553049	2	367	4325.9622	391.146	444	1
3_Myf6_5d.nodup_peak_10588_lociStitched	chr6	67014751	67019320	3	557	4467.5682	534.573	445	1
3_Myf6_5d.nodup_peak_215_lociStitched	chr1	53814135	53829396	3	626	5622.1524	1703.1276	446	1
2_Myf6_5d.nodup_peak_12715_lociStitched	chr9	22765683	22776858	2	399	4937.115	1023.63	447	1
2_Myf6_5d.nodup_peak_7853_lociStitched	chr2	179972952	179985000	2	274	5092.6896	1179.4992	448	1
2_Myf6_5d.nodup_peak_3221_lociStitched	chr12	112982060	112985283	2	411	4343.6371	433.4935	449	1
4_Myf6_5d.nodup_peak_7451_lociStitched	chr2	120535249	120552364	4	601	5582.913	1677.27	450	1
2_Myf6_5d.nodup_peak_1918_lociStitched	chr11	32370264	32380204	2	424	5165.818	1261.386	451	1
3_Myf6_5d.nodup_peak_2378_lociStitched	chr11	96837278	96840660	3	642	4383.072	484.3024	452	1
3_Myf6_5d.nodup_peak_853_lociStitched	chr1	172132360	172140462	3	598	4780.18	882.3078	453	1
3_Myf6_5d.nodup_peak_12953_lociStitched	chr9	58496907	58501289	3	461	4364.9102	471.5032	454	1
3_Myf6_5d.nodup_peak_11564_lociStitched	chr7	99291055	99306827	3	694	4895.6288	1006.2536	455	1
3_Myf6_5d.nodup_peak_3527_lociStitched	chr13	50958036	50961158	3	474	4235.9296	353.4104	456	1
2_Myf6_5d.nodup_peak_6161_lociStitched	chr18	61503815	61510420	2	529	4579.2465	698.809	457	1
5_Myf6_5d.nodup_peak_10072_lociStitched	chr5	116426774	116443860	5	1019	5411.1362	1541.1572	458	1
2_Myf6_5d.nodup_peak_4274_lociStitched	chr15	38451043	38453111	2	431	4168.4676	298.6192	459	1
2_Myf6_5d.nodup_peak_10593_lociStitched	chr6	67130657	67139003	2	815	4910.7864	1045.7538	460	1
2_Myf6_5d.nodup_peak_9171_lociStitched	chr4	123810621	123814271	2	414	4397.52	536.915	461	1
2_Myf6_5d.nodup_peak_5328_lociStitched	chr17	6102378	6113892	2	522	4963.6854	1107.6468	462	1
3_Myf6_5d.nodup_peak_1382_lociStitched	chr10	66921487	66942300	3	733	6506.1438	2670.3079	463	1
2_Myf6_5d.nodup_peak_10749_lociStitched	chr6	91483444	91487220	2	314	4316.3456	484.0832	464	1
3_Myf6_5d.nodup_peak_7007_lociStitched	chr2	35273735	35278026	3	539	4507.6955	676.6907	465	1
3_Myf6_5d.nodup_peak_1096_lociStitched	chr10	12821265	12824030	3	641	4297.916	470.603	466	1
3_Myf6_5d.nodup_peak_5863_lociStitched	chr17	86937828	86943469	3	553	4410.6979	592.305	467	1
2_Myf6_5d.nodup_peak_2708_lociStitched	chr12	8893196	8897442	2	382	4350.027	549.857	468	1
3_Myf6_5d.nodup_peak_8720_lociStitched	chr4	43399017	43402432	3	486	4214.4515	414.581	469	1
2_Myf6_5d.nodup_peak_7130_lociStitched	chr2	60710391	60713256	2	551	4253.0925	455.535	470	1
3_Myf6_5d.nodup_peak_11792_lociStitched	chr7	130628591	130645777	3	496	5427.3388	1668.7606	471	1
2_Myf6_5d.nodup_peak_11323_lociStitched	chr7	63905348	63912189	2	328	4405.604	659.4724	472	1
2_Myf6_5d.nodup_peak_9197_lociStitched	chr4	129011626	129020771	2	297	4764.545	1023.3255	473	1
2_Myf6_5d.nodup_peak_6296_lociStitched	chr18	77821831	77825498	2	428	4139.3096	404.1034	474	1
3_Myf6_5d.nodup_peak_3170_lociStitched	chr12	104969670	104979629	3	577	5139.8399	1408.2026	475	1
3_Myf6_5d.nodup_peak_2667_lociStitched	chr11	121085882	121091196	3	694	4266.0792	540.9652	476	1
