#Pbx1mb_peaks Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/Pbx1mb_peaks/Pbx1mb_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by myobH3K27ac.bam
#Using cutoff of 5910.7248 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam	enhancerRank	isSuper
2_Pbx1mb_peak_1985_lociStitched	chr10	62192708	62195687	2	584	8483.5962	491.8329	251	1
4_Pbx1mb_peak_18846_lociStitched	chr9	116368950	116392536	4	1476	10693.8924	2731.2588	252	1
4_Pbx1mb_peak_13334_lociStitched	chr4	138343310	138363883	4	1699	9916.186	1993.5237	253	1
3_Pbx1mb_peak_16286_lociStitched	chr7	112298118	112305613	3	751	8940.7855	1020.819	254	1
3_Pbx1mb_peak_9889_lociStitched	chr2	32341569	32343320	3	747	8189.6021	301.5222	255	1
2_Pbx1mb_peak_10492_lociStitched	chr2	116971916	116979917	2	903	8925.1155	1057.7322	256	1
5_Pbx1mb_peak_7959_lociStitched	chr17	44700438	44718878	5	2395	10296.896	2432.236	257	1
2_Pbx1mb_peak_15522_lociStitched	chr6	127970324	127976914	2	406	8546.571	718.969	258	1
5_Pbx1mb_peak_4423_lociStitched	chr13	99379303	99399134	5	1237	10494.5652	2671.2357	259	1
5_Pbx1mb_peak_15168_lociStitched	chr6	88746286	88774356	5	1267	11219.579	3402.084	260	1
5_Pbx1mb_peak_12630_lociStitched	chr4	57275268	57308829	5	1245	11665.8036	3862.8711	261	1
2_Pbx1mb_peak_2827_lociStitched	chr12	17220644	17230972	2	602	9271.4456	1476.904	262	1
2_Pbx1mb_peak_14473_lociStitched	chr5	142963901	142974948	2	759	8903.882	1153.3068	263	1
3_Pbx1mb_peak_3765_lociStitched	chr13	28738544	28759307	3	1128	10254.8457	2506.0941	264	1
2_Pbx1mb_peak_6341_lociStitched	chr15	77149654	77161756	2	976	9775.9956	2039.187	265	1
2_Pbx1mb_peak_13360_lociStitched	chr4	140634975	140636980	2	607	8089.774	449.521	266	1
2_Pbx1mb_peak_7565_lociStitched	chr17	6827330	6835666	2	424	8744.464	1104.52	267	1
2_Pbx1mb_peak_17401_lociStitched	chr8	90876346	90877640	2	401	7835.6876	208.981	268	1
2_Pbx1mb_peak_10987_lociStitched	chr2	167263534	167273600	2	478	8943.641	1335.7582	269	1
3_Pbx1mb_peak_18682_lociStitched	chr9	96781978	96790330	3	1244	8758.7424	1200.1824	270	1
5_Pbx1mb_peak_14428_lociStitched	chr5	139099571	139119005	5	1852	10111.5102	2563.3446	271	1
3_Pbx1mb_peak_6747_lociStitched	chr15	101312187	101327516	3	907	10227.5088	2693.3053	272	1
3_Pbx1mb_peak_10040_lociStitched	chr2	49742162	49744941	3	816	7950.4411	466.5941	273	1
3_Pbx1mb_peak_13945_lociStitched	chr5	77361221	77373205	3	793	8941.2624	1458.4528	274	1
3_Pbx1mb_peak_12058_lociStitched	chr3	126587331	126612029	3	1066	10249.67	2776.0552	275	1
5_Pbx1mb_peak_8792_lociStitched	chr18	60891256	60900412	5	1514	8418.942	967.7892	276	1
3_Pbx1mb_peak_10214_lociStitched	chr2	75609885	75622501	3	897	8923.2968	1496.2576	277	1
4_Pbx1mb_peak_9046_lociStitched	chr18	82479821	82503954	4	1355	10304.791	2879.0669	278	1
4_Pbx1mb_peak_14374_lociStitched	chr5	135702707	135714140	4	1048	8963.472	1549.1715	279	1
4_Pbx1mb_peak_9174_lociStitched	chr19	9074164	9082786	4	1049	8808.2352	1406.2482	280	1
3_Pbx1mb_peak_11003_lociStitched	chr2	167816979	167828607	3	832	8700.0696	1333.7316	281	1
5_Pbx1mb_peak_2347_lociStitched	chr10	93421976	93433968	5	1603	9148.6968	1808.3936	282	1
3_Pbx1mb_peak_18734_lociStitched	chr9	102777488	102784619	3	807	8133.6186	796.5327	283	1
2_Pbx1mb_peak_427_lociStitched	chr1	73956444	73963382	2	574	8270.096	962.9944	284	1
2_Pbx1mb_peak_8593_lociStitched	chr18	37826086	37836414	2	624	8230.3832	942.9464	285	1
5_Pbx1mb_peak_4329_lociStitched	chr13	91360013	91371532	5	1884	8693.3893	1412.2294	286	1
2_Pbx1mb_peak_3045_lociStitched	chr12	69537652	69539637	2	571	7548.161	322.9595	287	1
3_Pbx1mb_peak_17338_lociStitched	chr8	86881395	86888866	3	778	8324.9353	1189.3832	288	1
3_Pbx1mb_peak_6460_lociStitched	chr15	81216964	81227199	3	1054	8613.776	1564.9315	289	1
2_Pbx1mb_peak_3043_lociStitched	chr12	69497105	69502591	2	1403	7858.695	817.9626	290	1
2_Pbx1mb_peak_819_lociStitched	chr1	131236172	131239620	2	490	7636.9752	613.0544	291	1
3_Pbx1mb_peak_8431_lociStitched	chr18	5141460	5161239	3	1058	9266.4615	2256.7839	292	1
3_Pbx1mb_peak_17475_lociStitched	chr8	93888206	93890203	3	1017	7482.759	483.274	293	1
3_Pbx1mb_peak_1498_lociStitched	chr1	189716356	189719841	3	946	7496.5835	527.629	294	1
3_Pbx1mb_peak_16072_lociStitched	chr7	80157016	80166458	3	768	7904.8424	939.479	295	1
3_Pbx1mb_peak_18724_lociStitched	chr9	102634105	102651191	3	2070	8824.919	1881.1686	296	1
2_Pbx1mb_peak_1950_lociStitched	chr10	59907882	59909815	2	485	7218.9818	313.5326	297	1
2_Pbx1mb_peak_12704_lociStitched	chr4	62736518	62740026	2	521	7475.548	579.1708	298	1
3_Pbx1mb_peak_12294_lociStitched	chr3	152108683	152122942	3	651	8787.8217	1924.965	299	1
2_Pbx1mb_peak_17527_lociStitched	chr8	94870525	94880971	2	1733	8296.2132	1449.9048	300	1
2_Pbx1mb_peak_7771_lociStitched	chr17	26529718	26536032	2	346	7936.0666	1093.5848	301	1
4_Pbx1mb_peak_17515_lociStitched	chr8	94702693	94715035	4	1564	8667.7866	1851.3	302	1
2_Pbx1mb_peak_14144_lociStitched	chr5	111247636	111257358	2	346	7854.4038	1054.837	303	1
3_Pbx1mb_peak_18092_lociStitched	chr9	41577866	41589582	3	1126	8012.5724	1253.612	304	1
4_Pbx1mb_peak_17317_lociStitched	chr8	86437252	86454152	4	2026	10310.69	3565.9	305	1
2_Pbx1mb_peak_2300_lociStitched	chr10	86296325	86303017	2	620	7519.1312	830.4772	306	1
2_Pbx1mb_peak_5429_lociStitched	chr14	117930330	117938884	2	697	7599.3736	929.8198	307	1
3_Pbx1mb_peak_4838_lociStitched	chr14	25377952	25380843	3	748	7032.6466	383.6357	308	1
2_Pbx1mb_peak_6050_lociStitched	chr15	58975835	58982168	2	382	7713.594	1072.1769	309	1
4_Pbx1mb_peak_15507_lociStitched	chr6	125410907	125425695	4	1069	8371.4868	1740.5476	310	1
2_Pbx1mb_peak_18769_lociStitched	chr9	106371857	106378410	2	463	7128.3534	561.5921	311	1
4_Pbx1mb_peak_13751_lociStitched	chr5	35662574	35673293	4	895	7896.6873	1351.6659	312	1
4_Pbx1mb_peak_2150_lociStitched	chr10	77116565	77130814	4	1175	8421.159	1879.4431	313	1
4_Pbx1mb_peak_5804_lociStitched	chr15	38244971	38268938	4	1766	9943.9083	3403.314	314	1
3_Pbx1mb_peak_11363_lociStitched	chr3	52046232	52061209	3	1551	8721.1071	2188.1397	315	1
3_Pbx1mb_peak_17709_lociStitched	chr8	120368811	120382826	3	714	8027.792	1506.6125	316	1
3_Pbx1mb_peak_13738_lociStitched	chr5	34533849	34536118	3	731	7018.2439	497.1379	317	1
2_Pbx1mb_peak_13261_lociStitched	chr4	134986232	134999192	2	675	8009.28	1492.992	318	1
3_Pbx1mb_peak_4737_lociStitched	chr14	20155092	20162895	3	900	7576.713	1062.7686	319	1
2_Pbx1mb_peak_13110_lociStitched	chr4	120062451	120067555	2	437	7211.952	724.768	320	1
3_Pbx1mb_peak_9038_lociStitched	chr18	80654372	80656902	3	641	6883.118	399.993	321	1
4_Pbx1mb_peak_15075_lociStitched	chr6	82862235	82872630	4	1042	7827.435	1348.2315	322	1
3_Pbx1mb_peak_12017_lociStitched	chr3	122481963	122483726	3	668	6760.7524	301.1204	323	1
3_Pbx1mb_peak_6986_lociStitched	chr16	23449902	23456950	3	1473	7591.4008	1133.3184	324	1
7_Pbx1mb_peak_5039_lociStitched	chr14	54183983	54198138	7	1718	8115.0615	1683.0295	325	1
2_Pbx1mb_peak_9864_lociStitched	chr2	30863707	30865502	2	777	6624.627	231.555	326	1
3_Pbx1mb_peak_6349_lociStitched	chr15	77325657	77344014	3	928	9178.5	2792.0997	327	1
3_Pbx1mb_peak_18120_lociStitched	chr9	43668814	43685005	3	885	7896.3507	1517.0967	328	1
9_Pbx1mb_peak_872_lociStitched	chr1	133959451	133991553	9	2714	10317.5828	3948.546	329	1
2_Pbx1mb_peak_7627_lociStitched	chr17	13682355	13685870	2	541	6976.9235	608.4465	330	1
2_Pbx1mb_peak_17751_lociStitched	chr8	122181441	122186678	2	455	7105.5616	741.5592	331	1
5_Pbx1mb_peak_7438_lociStitched	chr16	92778018	92788900	5	1392	7905.773	1569.1844	332	1
3_Pbx1mb_peak_16221_lociStitched	chr7	99421565	99432632	3	624	7179.1629	863.226	333	1
4_Pbx1mb_peak_9921_lociStitched	chr2	33753572	33760881	4	1328	7191.3251	895.3525	334	1
2_Pbx1mb_peak_17729_lociStitched	chr8	121283264	121289746	2	1007	7189.8344	902.9426	335	1
2_Pbx1mb_peak_18739_lociStitched	chr9	102831516	102842905	2	561	7443.8504	1157.1224	336	1
4_Pbx1mb_peak_18732_lociStitched	chr9	102751694	102763858	4	1198	7831.1832	1556.992	337	1
2_Pbx1mb_peak_8501_lociStitched	chr18	24112044	24117004	2	429	7108.176	837.744	338	1
2_Pbx1mb_peak_5810_lociStitched	chr15	38471290	38473541	2	557	6751.6494	482.1642	339	1
4_Pbx1mb_peak_3940_lociStitched	chr13	41321389	41340472	4	1328	8789.6298	2528.4975	340	1
2_Pbx1mb_peak_9862_lociStitched	chr2	30760741	30772948	2	508	7491.4359	1232.907	341	1
2_Pbx1mb_peak_16998_lociStitched	chr8	68727546	68740448	2	488	7844.416	1598.5578	342	1
2_Pbx1mb_peak_15362_lociStitched	chr6	113690115	113692778	2	415	6637.7938	397.5859	343	1
2_Pbx1mb_peak_6712_lociStitched	chr15	99547651	99554107	2	834	8477.3736	2240.232	344	1
2_Pbx1mb_peak_2257_lociStitched	chr10	83144315	83152863	2	844	7577.802	1368.5348	345	1
2_Pbx1mb_peak_7789_lociStitched	chr17	27200839	27207407	2	710	6897.7136	721.8232	346	1
3_Pbx1mb_peak_11365_lociStitched	chr3	52176227	52181660	3	995	6854.8161	692.7075	347	1
4_Pbx1mb_peak_6017_lociStitched	chr15	57745705	57761488	4	1089	8540.1813	2378.4981	348	1
7_Pbx1mb_peak_750_lociStitched	chr1	121351048	121379711	7	1661	9579.1746	3428.0948	349	1
3_Pbx1mb_peak_906_lociStitched	chr1	135669799	135675731	3	569	6980.1844	835.2256	350	1
5_Pbx1mb_peak_7163_lociStitched	chr16	43697668	43702500	5	2909	6809.2544	675.9968	351	1
2_Pbx1mb_peak_16475_lociStitched	chr7	142084021	142089167	2	315	6769.563	636.5602	352	1
2_Pbx1mb_peak_11740_lociStitched	chr3	95696150	95707948	2	1090	7689.9364	1566.7744	353	1
7_Pbx1mb_peak_12902_lociStitched	chr4	89038873	89072644	7	2724	10742.5551	4677.2835	354	1
2_Pbx1mb_peak_18728_lociStitched	chr9	102726314	102731412	2	560	6741.5952	721.8768	355	1
2_Pbx1mb_peak_9172_lociStitched	chr19	9053011	9061440	2	473	7441.9641	1427.0297	356	1
2_Pbx1mb_peak_5808_lociStitched	chr15	38457268	38458647	2	450	6214.8772	202.8509	357	1
2_Pbx1mb_peak_8969_lociStitched	chr18	75342133	75345116	2	604	6308.4484	306.6524	358	1
2_Pbx1mb_peak_13238_lociStitched	chr4	133485867	133494658	2	460	6980.9331	981.0756	359	1
6_Pbx1mb_peak_17432_lociStitched	chr8	91897538	91909967	6	2251	7957.0458	1960.0533	360	1
5_Pbx1mb_peak_2851_lociStitched	chr12	25098618	25110685	5	1303	7126.7702	1141.5382	361	1
3_Pbx1mb_peak_15977_lociStitched	chr7	66374841	66377471	3	605	6374.331	392.396	362	1
2_Pbx1mb_peak_17507_lociStitched	chr8	94541292	94552071	2	1251	7434.2763	1473.4893	363	1
4_Pbx1mb_peak_5303_lociStitched	chr14	76476811	76482692	4	1308	6696.6947	736.8893	364	1
3_Pbx1mb_peak_17810_lociStitched	chr8	126826554	126834286	3	612	7000.5528	1070.882	365	1
2_Pbx1mb_peak_6331_lociStitched	chr15	77037852	77041078	2	404	6494.9058	573.9054	366	1
