#TAP_Pax7_MB_peaks Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/TAP_Pax7_MB_peaks/TAP_Pax7_MB_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by myobH3K27ac.bam
#Using cutoff of 162.5472 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam	enhancerRank	isSuper
1_TAP_Pax7_MB_peak_13215_lociStitched	chr15	34371053	34371158	1	106	18.7425	17.535	3016	0
1_TAP_Pax7_MB_peak_24990_lociStitched	chr4	3583339	3583444	1	106	5.88	4.6725	3017	0
1_TAP_Pax7_MB_peak_23460_lociStitched	chr3	75119306	75119467	1	162	17.3558	16.1483	3018	0
1_TAP_Pax7_MB_peak_2867_lociStitched	chr1	184244440	184244644	1	205	21.318	20.1144	3019	0
1_TAP_Pax7_MB_peak_589_lociStitched	chr1	42410955	42411200	1	246	10.094	8.8935	3020	0
1_TAP_Pax7_MB_peak_5486_lociStitched	chr11	16098187	16098292	1	106	9.0195	7.8225	3021	0
1_TAP_Pax7_MB_peak_15165_lociStitched	chr16	53358817	53358922	1	106	8.8515	7.6545	3022	0
1_TAP_Pax7_MB_peak_8572_lociStitched	chr13	5113487	5113592	1	106	8.736	7.5495	3023	0
1_TAP_Pax7_MB_peak_18678_lociStitched	chr19	8093305	8093493	1	189	22.9924	21.808	3024	0
1_TAP_Pax7_MB_peak_16590_lociStitched	chr17	51625639	51625750	1	112	16.2282	15.0516	3025	0
1_TAP_Pax7_MB_peak_30123_lociStitched	chr6	54500431	54500599	1	169	21.3192	20.1432	3026	0
1_TAP_Pax7_MB_peak_11329_lociStitched	chr14	44707427	44707532	1	106	9.3555	8.19	3027	0
1_TAP_Pax7_MB_peak_2296_lociStitched	chr1	153075292	153075421	1	130	8.9397	7.7787	3028	0
1_TAP_Pax7_MB_peak_2893_lociStitched	chr1	185731151	185731332	1	182	16.3624	15.204	3029	0
1_TAP_Pax7_MB_peak_31015_lociStitched	chr6	119854179	119854297	1	119	14.6438	13.4874	3030	0
1_TAP_Pax7_MB_peak_5074_lociStitched	chr10	115517590	115517729	1	140	12.9548	11.8011	3031	0
1_TAP_Pax7_MB_peak_17878_lociStitched	chr18	46827455	46827584	1	130	9.6363	8.4882	3032	0
1_TAP_Pax7_MB_peak_35641_lociStitched	chr9	53635429	53635534	1	106	7.35	6.2055	3033	0
1_TAP_Pax7_MB_peak_4301_lociStitched	chr10	68874639	68874823	1	185	8.9608	7.82	3034	0
1_TAP_Pax7_MB_peak_6963_lociStitched	chr12	14541932	14542044	1	113	16.4304	15.2992	3035	0
1_TAP_Pax7_MB_peak_4482_lociStitched	chr10	84902373	84902482	1	110	14.17	13.0473	3036	0
1_TAP_Pax7_MB_peak_31181_lociStitched	chr6	136579554	136579659	1	106	6.2475	5.1345	3037	0
1_TAP_Pax7_MB_peak_32240_lociStitched	chr7	84016205	84016344	1	140	7.6311	6.5191	3038	0
1_TAP_Pax7_MB_peak_34144_lociStitched	chr8	67647136	67647262	1	127	7.9128	6.804	3039	0
1_TAP_Pax7_MB_peak_32194_lociStitched	chr7	79815212	79815331	1	120	1.4161	0.3094	3040	0
1_TAP_Pax7_MB_peak_38180_lociStitched	chrX	133295654	133295819	1	166	9.3555	8.25	3041	0
1_TAP_Pax7_MB_peak_22327_lociStitched	chr2	170950398	170950504	1	107	5.936	4.8442	3042	0
1_TAP_Pax7_MB_peak_849_lociStitched	chr1	58147428	58147601	1	174	19.7047	18.6148	3043	0
1_TAP_Pax7_MB_peak_28287_lociStitched	chr5	81221872	81221989	1	118	10.8576	9.7695	3044	0
1_TAP_Pax7_MB_peak_10422_lociStitched	chr13	114130398	114130523	1	126	10.0375	8.95	3045	0
1_TAP_Pax7_MB_peak_12447_lociStitched	chr14	114247430	114247556	1	127	1.071	0	3046	0
1_TAP_Pax7_MB_peak_21661_lociStitched	chr2	122883632	122883737	1	106	8.7045	7.6335	3047	0
1_TAP_Pax7_MB_peak_33382_lociStitched	chr8	25025477	25025686	1	210	8.3391	7.2732	3048	0
1_TAP_Pax7_MB_peak_7328_lociStitched	chr12	39516210	39516317	1	108	10.6037	9.5444	3049	0
1_TAP_Pax7_MB_peak_31676_lociStitched	chr7	43518128	43518238	1	111	6.16	5.104	3050	0
1_TAP_Pax7_MB_peak_32244_lociStitched	chr7	84129064	84129248	1	185	11.0032	9.9544	3051	0
1_TAP_Pax7_MB_peak_27719_lociStitched	chr5	42710832	42710951	1	120	6.5569	5.5097	3052	0
1_TAP_Pax7_MB_peak_28873_lociStitched	chr5	119000942	119001055	1	114	16.6562	15.6166	3053	0
1_TAP_Pax7_MB_peak_18468_lociStitched	chr18	78480833	78480938	1	106	8.085	7.0455	3054	0
1_TAP_Pax7_MB_peak_37109_lociStitched	chrX	19362900	19363038	1	139	13.2618	12.2268	3055	0
1_TAP_Pax7_MB_peak_18673_lociStitched	chr19	7851892	7852022	1	131	5.538	4.511	3056	0
1_TAP_Pax7_MB_peak_5843_lociStitched	chr11	40540459	40540582	1	124	7.5522	6.5313	3057	0
1_TAP_Pax7_MB_peak_17280_lociStitched	chr18	4490848	4490953	1	106	3.0555	2.037	3058	0
1_TAP_Pax7_MB_peak_20119_lociStitched	chr2	37558104	37558209	1	106	3.675	2.6565	3059	0
1_TAP_Pax7_MB_peak_21076_lociStitched	chr2	83057095	83057256	1	162	9.6922	8.6779	3060	0
1_TAP_Pax7_MB_peak_6532_lociStitched	chr11	96334609	96334751	1	143	4.9984	3.9902	3061	0
1_TAP_Pax7_MB_peak_17997_lociStitched	chr18	52076847	52076952	1	106	4.074	3.066	3062	0
1_TAP_Pax7_MB_peak_27028_lociStitched	chr4	146571261	146571391	1	131	16.224	15.223	3063	0
1_TAP_Pax7_MB_peak_4359_lociStitched	chr10	72219502	72219627	1	126	11.5125	10.5125	3064	0
1_TAP_Pax7_MB_peak_31063_lociStitched	chr6	125410994	125411099	1	106	25.053	24.066	3065	0
1_TAP_Pax7_MB_peak_16332_lociStitched	chr17	23811703	23811845	1	143	9.4998	8.52	3066	0
1_TAP_Pax7_MB_peak_4753_lociStitched	chr10	98700432	98700603	1	172	31.2417	30.267	3067	0
1_TAP_Pax7_MB_peak_5346_lociStitched	chr11	7408352	7408465	1	114	23.0407	22.0689	3068	0
1_TAP_Pax7_MB_peak_26789_lociStitched	chr4	118412564	118412730	1	167	13.9938	13.031	3069	0
1_TAP_Pax7_MB_peak_11848_lociStitched	chr14	77879713	77879898	1	186	14.1895	13.2275	3070	0
1_TAP_Pax7_MB_peak_22310_lociStitched	chr2	169306878	169306997	1	120	5.0932	4.1412	3071	0
2_TAP_Pax7_MB_peak_2571_lociStitched	chr1	168597059	168598640	2	287	195.8859	194.9373	3072	0
1_TAP_Pax7_MB_peak_35895_lociStitched	chr9	71382252	71382357	1	106	8.316	7.371	3073	0
1_TAP_Pax7_MB_peak_7897_lociStitched	chr12	75827090	75827220	1	131	20.475	19.539	3074	0
1_TAP_Pax7_MB_peak_1440_lociStitched	chr1	89377892	89377997	1	106	7.3185	6.384	3075	0
1_TAP_Pax7_MB_peak_23239_lociStitched	chr3	59288933	59289118	1	186	27.1765	26.2515	3076	0
1_TAP_Pax7_MB_peak_37893_lociStitched	chrX	98672331	98672436	1	106	4.242	3.318	3077	0
1_TAP_Pax7_MB_peak_23786_lociStitched	chr3	98055168	98055342	1	175	15.0162	14.094	3078	0
1_TAP_Pax7_MB_peak_34636_lociStitched	chr8	105241513	105241639	1	127	4.725	3.8052	3079	0
1_TAP_Pax7_MB_peak_13207_lociStitched	chr15	33648491	33648601	1	111	14.674	13.761	3080	0
1_TAP_Pax7_MB_peak_23977_lociStitched	chr3	111086485	111086605	1	121	4.584	3.672	3081	0
1_TAP_Pax7_MB_peak_35889_lociStitched	chr9	70766465	70766654	1	190	0.9072	0	3082	0
1_TAP_Pax7_MB_peak_34855_lociStitched	chr8	125045234	125045339	1	106	0.903	0	3083	0
1_TAP_Pax7_MB_peak_26118_lociStitched	chr4	78207313	78207437	1	125	3.844	2.9512	3084	0
1_TAP_Pax7_MB_peak_15463_lociStitched	chr16	69480109	69480228	1	120	5.1408	4.2602	3085	0
1_TAP_Pax7_MB_peak_28828_lociStitched	chr5	111660601	111660715	1	115	5.6886	4.8108	3086	0
1_TAP_Pax7_MB_peak_36669_lociStitched	chr9	120311679	120311799	1	121	7.752	6.876	3087	0
1_TAP_Pax7_MB_peak_7816_lociStitched	chr12	72291556	72291668	1	113	9.4192	8.5456	3088	0
1_TAP_Pax7_MB_peak_1661_lociStitched	chr1	109030121	109030227	1	107	2.2048	1.3356	3089	0
1_TAP_Pax7_MB_peak_11155_lociStitched	chr14	41748998	41749195	1	198	8.1164	7.2496	3090	0
1_TAP_Pax7_MB_peak_22525_lociStitched	chr3	10103258	10103386	1	129	7.04	6.1824	3091	0
1_TAP_Pax7_MB_peak_35487_lociStitched	chr9	46510133	46510255	1	123	7.2956	6.4416	3092	0
1_TAP_Pax7_MB_peak_23533_lociStitched	chr3	80140814	80140972	1	159	6.083	5.2298	3093	0
1_TAP_Pax7_MB_peak_4147_lociStitched	chr10	59739291	59739476	1	186	26.6585	25.8075	3094	0
1_TAP_Pax7_MB_peak_7447_lociStitched	chr12	45741201	45741358	1	158	8.7292	7.8814	3095	0
1_TAP_Pax7_MB_peak_14010_lociStitched	chr15	73736769	73736905	1	137	11.6552	10.812	3096	0
1_TAP_Pax7_MB_peak_26944_lociStitched	chr4	138708128	138708268	1	141	11.564	10.724	3097	0
1_TAP_Pax7_MB_peak_31669_lociStitched	chr7	42873369	42873474	1	106	2.436	1.6065	3098	0
1_TAP_Pax7_MB_peak_6094_lociStitched	chr11	56849745	56849850	1	106	8.4	7.581	3099	0
1_TAP_Pax7_MB_peak_16008_lociStitched	chr16	96902779	96902946	1	168	9.1349	8.3166	3100	0
1_TAP_Pax7_MB_peak_14503_lociStitched	chr16	20387339	20387548	1	210	30.5349	29.7198	3101	0
1_TAP_Pax7_MB_peak_11116_lociStitched	chr14	40710602	40710717	1	116	13.202	12.397	3102	0
1_TAP_Pax7_MB_peak_13198_lociStitched	chr15	33155088	33155217	1	130	1.6383	0.8385	3103	0
1_TAP_Pax7_MB_peak_35327_lociStitched	chr9	34562873	34562978	1	106	6.531	5.733	3104	0
1_TAP_Pax7_MB_peak_739_lociStitched	chr1	52159035	52159147	1	113	13.7424	12.9472	3105	0
1_TAP_Pax7_MB_peak_9371_lociStitched	chr13	46672175	46672290	1	116	13.5125	12.719	3106	0
1_TAP_Pax7_MB_peak_7091_lociStitched	chr12	26250229	26250351	1	123	7.4054	6.6124	3107	0
1_TAP_Pax7_MB_peak_11650_lociStitched	chr14	67895725	67895835	1	111	6.16	5.368	3108	0
1_TAP_Pax7_MB_peak_28946_lociStitched	chr5	127119034	127119194	1	161	5.856	5.072	3109	0
1_TAP_Pax7_MB_peak_3868_lociStitched	chr10	40240399	40240569	1	171	18.547	17.765	3110	0
1_TAP_Pax7_MB_peak_3008_lociStitched	chr1	192340776	192341062	1	287	23.881	23.1088	3111	0
1_TAP_Pax7_MB_peak_5590_lociStitched	chr11	20554507	20554614	1	108	3.8199	3.0495	3112	0
1_TAP_Pax7_MB_peak_28734_lociStitched	chr5	103608854	103609045	1	192	5.4626	4.6986	3113	0
1_TAP_Pax7_MB_peak_7988_lociStitched	chr12	82554920	82555025	1	106	10.29	9.534	3114	0
1_TAP_Pax7_MB_peak_30850_lociStitched	chr6	106995914	106996062	1	149	9.5904	8.8356	3115	0
1_TAP_Pax7_MB_peak_3219_lociStitched	chr10	12326035	12326165	1	131	10.946	10.192	3116	0
1_TAP_Pax7_MB_peak_30976_lociStitched	chr6	115888725	115888841	1	117	17.7248	16.9708	3117	0
1_TAP_Pax7_MB_peak_17592_lociStitched	chr18	25575707	25575821	1	115	5.2554	4.5144	3118	0
1_TAP_Pax7_MB_peak_9681_lociStitched	chr13	74204880	74205007	1	128	2.3749	1.6383	3119	0
1_TAP_Pax7_MB_peak_1580_lociStitched	chr1	101593906	101594021	1	116	0.736	0	3120	0
1_TAP_Pax7_MB_peak_16002_lociStitched	chr16	95956585	95956690	1	106	10.29	9.555	3121	0
1_TAP_Pax7_MB_peak_36392_lociStitched	chr9	97696698	97696822	1	125	0.7316	0	3122	0
1_TAP_Pax7_MB_peak_17072_lociStitched	chr17	81878013	81878119	1	107	9.8686	9.1372	3123	0
1_TAP_Pax7_MB_peak_6106_lociStitched	chr11	57597097	57597211	1	115	13.0644	12.3348	3124	0
1_TAP_Pax7_MB_peak_29180_lociStitched	chr5	149772463	149772568	1	106	14.7	13.9755	3125	0
1_TAP_Pax7_MB_peak_34192_lociStitched	chr8	70834521	70834689	1	169	10.6008	9.8784	3126	0
1_TAP_Pax7_MB_peak_16883_lociStitched	chr17	71433909	71434027	1	119	4.779	4.0592	3127	0
1_TAP_Pax7_MB_peak_29980_lociStitched	chr6	44727781	44727886	1	106	12.579	11.8755	3128	0
1_TAP_Pax7_MB_peak_28141_lociStitched	chr5	69638252	69638370	1	119	7.611	6.9148	3129	0
1_TAP_Pax7_MB_peak_17954_lociStitched	chr18	49429030	49429137	1	108	5.992	5.2965	3130	0
1_TAP_Pax7_MB_peak_10655_lociStitched	chr14	12709068	12709182	1	115	2.4282	1.7328	3131	0
1_TAP_Pax7_MB_peak_5675_lociStitched	chr11	25987077	25987191	1	115	0.7866	0.0912	3132	0
1_TAP_Pax7_MB_peak_12160_lociStitched	chr14	96043870	96043975	1	106	5.88	5.187	3133	0
1_TAP_Pax7_MB_peak_33794_lociStitched	chr8	48237007	48237159	1	153	14.7288	14.0448	3134	0
1_TAP_Pax7_MB_peak_13453_lociStitched	chr15	46286499	46286638	1	140	11.5926	10.9115	3135	0
1_TAP_Pax7_MB_peak_11520_lociStitched	chr14	58320717	58320844	1	128	1.4732	0.8001	3136	0
1_TAP_Pax7_MB_peak_22184_lociStitched	chr2	156678933	156679097	1	165	14.0876	13.4152	3137	0
1_TAP_Pax7_MB_peak_9340_lociStitched	chr13	45032082	45032360	1	279	21.4894	20.8222	3138	0
1_TAP_Pax7_MB_peak_1614_lociStitched	chr1	105519391	105519524	1	134	13.4862	12.8212	3139	0
1_TAP_Pax7_MB_peak_29095_lociStitched	chr5	141233810	141233961	1	152	13.3786	12.7142	3140	0
1_TAP_Pax7_MB_peak_34778_lociStitched	chr8	115414182	115414289	1	108	4.6652	4.0018	3141	0
1_TAP_Pax7_MB_peak_17624_lociStitched	chr18	29263031	29263201	1	171	5.151	4.488	3142	0
1_TAP_Pax7_MB_peak_5007_lociStitched	chr10	111545800	111545977	1	178	31.506	30.8511	3143	0
1_TAP_Pax7_MB_peak_15140_lociStitched	chr16	52383816	52383993	1	178	33.4707	32.8158	3144	0
1_TAP_Pax7_MB_peak_7690_lociStitched	chr12	64050080	64050232	1	153	8.0256	7.372	3145	0
1_TAP_Pax7_MB_peak_35502_lociStitched	chr9	47568120	47568225	1	106	6.1635	5.5125	3146	0
1_TAP_Pax7_MB_peak_35575_lociStitched	chr9	50829774	50829901	1	128	10.5156	9.8679	3147	0
1_TAP_Pax7_MB_peak_20366_lociStitched	chr2	51090586	51090691	1	106	8.82	8.1795	3148	0
1_TAP_Pax7_MB_peak_9966_lociStitched	chr13	92213598	92213761	1	164	16.626	15.9903	3149	0
1_TAP_Pax7_MB_peak_32974_lociStitched	chr7	135848273	135848459	1	187	12.0714	11.439	3150	0
1_TAP_Pax7_MB_peak_35240_lociStitched	chr9	29514914	29515019	1	106	2.772	2.142	3151	0
1_TAP_Pax7_MB_peak_8456_lociStitched	chr12	115973656	115973764	1	109	5.3136	4.6872	3152	0
1_TAP_Pax7_MB_peak_15668_lociStitched	chr16	77063582	77063688	1	107	11.766	11.1406	3153	0
1_TAP_Pax7_MB_peak_12167_lociStitched	chr14	96985547	96985716	1	170	11.5596	10.9343	3154	0
1_TAP_Pax7_MB_peak_36558_lociStitched	chr9	112053582	112053724	1	143	11.1896	10.5648	3155	0
1_TAP_Pax7_MB_peak_24998_lociStitched	chr4	3886845	3886950	1	106	3.0555	2.436	3156	0
1_TAP_Pax7_MB_peak_10904_lociStitched	chr14	26227938	26228110	1	173	0.6192	0	3157	0
1_TAP_Pax7_MB_peak_20397_lociStitched	chr2	52120072	52120182	1	111	9.251	8.635	3158	0
1_TAP_Pax7_MB_peak_12600_lociStitched	chr14	121761976	121762084	1	109	15.4116	14.796	3159	0
1_TAP_Pax7_MB_peak_31932_lociStitched	chr7	64794968	64795091	1	124	12.4353	11.8203	3160	0
1_TAP_Pax7_MB_peak_5312_lociStitched	chr11	4077919	4078055	1	137	9.1392	8.5272	3161	0
1_TAP_Pax7_MB_peak_10494_lociStitched	chr13	117141745	117141923	1	179	9.3806	8.7754	3162	0
1_TAP_Pax7_MB_peak_28218_lociStitched	chr5	75539466	75539612	1	147	1.022	0.4234	3163	0
1_TAP_Pax7_MB_peak_35670_lociStitched	chr9	55926930	55927035	1	106	2.0895	1.491	3164	0
1_TAP_Pax7_MB_peak_17178_lociStitched	chr17	88151706	88151886	1	181	9.81	9.216	3165	0
1_TAP_Pax7_MB_peak_2539_lociStitched	chr1	166471848	166471954	1	107	18.0412	17.4476	3166	0
1_TAP_Pax7_MB_peak_21116_lociStitched	chr2	88387740	88387899	1	160	4.4043	3.816	3167	0
1_TAP_Pax7_MB_peak_26396_lociStitched	chr4	93515565	93515670	1	106	8.1165	7.5285	3168	0
1_TAP_Pax7_MB_peak_27521_lociStitched	chr5	22195215	22195327	1	113	6.272	5.6896	3169	0
1_TAP_Pax7_MB_peak_22199_lociStitched	chr2	158673041	158673161	1	121	6.9	6.336	3170	0
1_TAP_Pax7_MB_peak_31511_lociStitched	chr7	19130645	19130750	1	106	9.387	8.8305	3171	0
1_TAP_Pax7_MB_peak_13161_lociStitched	chr15	31307038	31307244	1	207	40.067	39.5108	3172	0
1_TAP_Pax7_MB_peak_9879_lociStitched	chr13	88646868	88647006	1	139	11.1918	10.6398	3173	0
1_TAP_Pax7_MB_peak_14107_lociStitched	chr15	86697100	86697220	1	121	5.94	5.388	3174	0
1_TAP_Pax7_MB_peak_26863_lociStitched	chr4	127978176	127978282	1	107	3.5616	3.0104	3175	0
1_TAP_Pax7_MB_peak_20112_lociStitched	chr2	36315054	36315225	1	172	27.6165	27.0693	3176	0
1_TAP_Pax7_MB_peak_37719_lociStitched	chrX	81569892	81569997	1	106	3.087	2.5515	3177	0
1_TAP_Pax7_MB_peak_8712_lociStitched	chr13	12200811	12200934	1	124	4.2927	3.7638	3178	0
1_TAP_Pax7_MB_peak_6768_lociStitched	chr11	118947486	118947591	1	106	6.027	5.502	3179	0
1_TAP_Pax7_MB_peak_18671_lociStitched	chr19	7505179	7505286	1	108	14.1133	13.589	3180	0
1_TAP_Pax7_MB_peak_7780_lociStitched	chr12	69940472	69940626	1	155	13.7368	13.2132	3181	0
1_TAP_Pax7_MB_peak_35598_lociStitched	chr9	51950399	51950514	1	116	6.0835	5.566	3182	0
1_TAP_Pax7_MB_peak_4155_lociStitched	chr10	60528218	60528333	1	116	13.3975	12.88	3183	0
1_TAP_Pax7_MB_peak_20053_lociStitched	chr2	30328516	30328623	1	108	0.5136	0	3184	0
1_TAP_Pax7_MB_peak_19295_lociStitched	chr19	42590483	42590613	1	131	9.36	8.853	3185	0
1_TAP_Pax7_MB_peak_35053_lociStitched	chr9	13818120	13818225	1	106	5.712	5.208	3186	0
1_TAP_Pax7_MB_peak_1820_lociStitched	chr1	123243974	123244152	1	179	14.1332	13.6348	3187	0
1_TAP_Pax7_MB_peak_9200_lociStitched	chr13	37436500	37436761	1	262	26.1783	25.6824	3188	0
1_TAP_Pax7_MB_peak_32470_lociStitched	chr7	96696394	96696504	1	111	2.145	1.661	3189	0
2_TAP_Pax7_MB_peak_10693_lociStitched	chr14	14685624	14688032	2	267	223.7032	223.2216	3190	0
1_TAP_Pax7_MB_peak_6867_lociStitched	chr12	8435478	8435656	1	179	27.2874	26.8068	3191	0
1_TAP_Pax7_MB_peak_28914_lociStitched	chr5	124432960	124433071	1	112	8.3139	7.8366	3192	0
1_TAP_Pax7_MB_peak_8615_lociStitched	chr13	7034514	7034630	1	117	7.6096	7.134	3193	0
1_TAP_Pax7_MB_peak_24703_lociStitched	chr3	146996019	146996132	1	114	6.328	5.8534	3194	0
1_TAP_Pax7_MB_peak_2452_lociStitched	chr1	162744145	162744284	1	140	15.6931	15.2205	3195	0
1_TAP_Pax7_MB_peak_2184_lociStitched	chr1	147074123	147074228	1	106	6.699	6.2265	3196	0
1_TAP_Pax7_MB_peak_13774_lociStitched	chr15	61658786	61658975	1	190	7.4844	7.0119	3197	0
1_TAP_Pax7_MB_peak_27564_lociStitched	chr5	28453028	28453152	1	125	6.6464	6.2	3198	0
1_TAP_Pax7_MB_peak_23706_lociStitched	chr3	93039633	93039771	1	139	8.8458	8.4042	3199	0
1_TAP_Pax7_MB_peak_6760_lociStitched	chr11	117094908	117095108	1	201	20.14	19.7	3200	0
1_TAP_Pax7_MB_peak_35664_lociStitched	chr9	55641330	55641451	1	122	15.6695	15.2339	3201	0
1_TAP_Pax7_MB_peak_28763_lociStitched	chr5	105626534	105626651	1	118	10.6353	10.2024	3202	0
1_TAP_Pax7_MB_peak_35998_lociStitched	chr9	76417912	76418100	1	189	9.6444	9.212	3203	0
1_TAP_Pax7_MB_peak_33343_lociStitched	chr8	23176475	23176594	1	120	21.2296	20.8012	3204	0
1_TAP_Pax7_MB_peak_28833_lociStitched	chr5	112130707	112130878	1	172	13.9365	13.509	3205	0
1_TAP_Pax7_MB_peak_7499_lociStitched	chr12	51616645	51616774	1	130	8.3979	7.9722	3206	0
1_TAP_Pax7_MB_peak_30177_lociStitched	chr6	58727930	58728047	1	118	9.7812	9.36	3207	0
1_TAP_Pax7_MB_peak_18568_lociStitched	chr18	85975518	85975626	1	109	3.672	3.2508	3208	0
1_TAP_Pax7_MB_peak_38156_lociStitched	chrX	130758632	130758745	1	114	9.1078	8.6897	3209	0
1_TAP_Pax7_MB_peak_11709_lociStitched	chr14	70709431	70709536	1	106	2.436	2.0265	3210	0
1_TAP_Pax7_MB_peak_31183_lociStitched	chr6	136902939	136903044	1	106	7.6335	7.224	3211	0
1_TAP_Pax7_MB_peak_33350_lociStitched	chr8	23833708	23833813	1	106	14.532	14.1225	3212	0
1_TAP_Pax7_MB_peak_18640_lociStitched	chr19	3820141	3820272	1	132	13.0345	12.6284	3213	0
1_TAP_Pax7_MB_peak_22323_lociStitched	chr2	170517344	170517470	1	127	3.6162	3.213	3214	0
1_TAP_Pax7_MB_peak_6310_lociStitched	chr11	77242992	77243097	1	106	11.76	11.361	3215	0
1_TAP_Pax7_MB_peak_2435_lociStitched	chr1	161945922	161946049	1	128	11.7856	11.3919	3216	0
1_TAP_Pax7_MB_peak_19999_lociStitched	chr2	23084667	23084776	1	110	11.99	11.5976	3217	0
3_TAP_Pax7_MB_peak_3148_lociStitched	chr10	7113368	7115291	3	338	342.1017	341.7171	3218	0
1_TAP_Pax7_MB_peak_4644_lociStitched	chr10	93751425	93751541	1	117	18.8848	18.502	3219	0
1_TAP_Pax7_MB_peak_37862_lociStitched	chrX	95530208	95530313	1	106	2.0895	1.7115	3220	0
1_TAP_Pax7_MB_peak_16110_lociStitched	chr17	9410691	9410802	1	112	4.1292	3.7518	3221	0
1_TAP_Pax7_MB_peak_11489_lociStitched	chr14	56495051	56495214	1	164	13.04	12.6651	3222	0
1_TAP_Pax7_MB_peak_22289_lociStitched	chr2	166206779	166206889	1	111	15.807	15.433	3223	0
1_TAP_Pax7_MB_peak_29576_lociStitched	chr6	20219644	20219756	1	113	4.3008	3.9312	3224	0
1_TAP_Pax7_MB_peak_29495_lociStitched	chr6	16581568	16581699	1	132	1.1528	0.786	3225	0
1_TAP_Pax7_MB_peak_19731_lociStitched	chr2	8336472	8336612	1	141	6.958	6.608	3226	0
1_TAP_Pax7_MB_peak_10187_lociStitched	chr13	104069488	104069682	1	195	21.8638	21.5146	3227	0
1_TAP_Pax7_MB_peak_32191_lociStitched	chr7	79518157	79518262	1	106	1.1865	0.84	3228	0
1_TAP_Pax7_MB_peak_21223_lociStitched	chr2	97838146	97838261	1	116	10.465	10.12	3229	0
1_TAP_Pax7_MB_peak_37323_lociStitched	chrX	48243977	48244158	1	182	9.955	9.6111	3230	0
1_TAP_Pax7_MB_peak_18467_lociStitched	chr18	78462424	78462613	1	190	0.3402	0	3231	0
1_TAP_Pax7_MB_peak_21253_lociStitched	chr2	100677569	100677686	1	118	0.3393	0	3232	0
1_TAP_Pax7_MB_peak_32992_lociStitched	chr7	137304660	137304795	1	136	11.421	11.0835	3233	0
1_TAP_Pax7_MB_peak_37904_lociStitched	chrX	99916248	99916406	1	159	11.613	11.2812	3234	0
1_TAP_Pax7_MB_peak_16938_lociStitched	chr17	75112654	75112770	1	117	12.412	12.0872	3235	0
1_TAP_Pax7_MB_peak_5768_lociStitched	chr11	34035665	34035806	1	142	7.7409	7.4166	3236	0
1_TAP_Pax7_MB_peak_24879_lociStitched	chr3	153435690	153435886	1	197	9.4668	9.1532	3237	0
1_TAP_Pax7_MB_peak_27541_lociStitched	chr5	24536880	24536986	1	107	3.816	3.5086	3238	0
1_TAP_Pax7_MB_peak_9702_lociStitched	chr13	75326438	75326555	1	118	8.3655	8.0613	3239	0
1_TAP_Pax7_MB_peak_37443_lociStitched	chrX	56267916	56268105	1	190	6.2181	5.9346	3240	0
1_TAP_Pax7_MB_peak_14725_lociStitched	chr16	33582934	33583111	1	178	28.4439	28.1607	3241	0
1_TAP_Pax7_MB_peak_33886_lociStitched	chr8	51600176	51600298	1	123	4.8312	4.5506	3242	0
1_TAP_Pax7_MB_peak_23644_lociStitched	chr3	86249212	86249356	1	145	9.2448	8.9712	3243	0
1_TAP_Pax7_MB_peak_17292_lociStitched	chr18	5539049	5539220	1	172	11.3373	11.0637	3244	0
1_TAP_Pax7_MB_peak_29321_lociStitched	chr6	6348366	6348502	1	137	8.6496	8.3776	3245	0
1_TAP_Pax7_MB_peak_16545_lociStitched	chr17	47670972	47671090	1	119	6.6198	6.3484	3246	0
1_TAP_Pax7_MB_peak_33425_lociStitched	chr8	27401875	27401993	1	119	11.5876	11.3162	3247	0
1_TAP_Pax7_MB_peak_29931_lociStitched	chr6	41560212	41560391	1	180	25.6686	25.4001	3248	0
1_TAP_Pax7_MB_peak_19057_lociStitched	chr19	29655468	29655574	1	107	14.8718	14.6068	3249	0
1_TAP_Pax7_MB_peak_33991_lociStitched	chr8	57718094	57718199	1	106	8.82	8.5575	3250	0
1_TAP_Pax7_MB_peak_19441_lociStitched	chr19	52065319	52065424	1	106	4.9245	4.662	3251	0
1_TAP_Pax7_MB_peak_32225_lociStitched	chr7	82688336	82688506	1	171	4.777	4.522	3252	0
1_TAP_Pax7_MB_peak_28888_lociStitched	chr5	121644308	121644417	1	110	5.5372	5.2865	3253	0
1_TAP_Pax7_MB_peak_22654_lociStitched	chr3	21928999	21929122	1	124	16.7157	16.4697	3254	0
1_TAP_Pax7_MB_peak_5382_lociStitched	chr11	9239991	9240196	1	206	9.4095	9.1635	3255	0
1_TAP_Pax7_MB_peak_1688_lociStitched	chr1	111968076	111968237	1	162	1.6422	1.4007	3256	0
1_TAP_Pax7_MB_peak_23935_lociStitched	chr3	109356351	109356536	1	186	12.21	11.9695	3257	0
1_TAP_Pax7_MB_peak_14094_lociStitched	chr15	83202590	83202697	1	108	5.1146	4.8792	3258	0
1_TAP_Pax7_MB_peak_31198_lociStitched	chr6	137515070	137515213	1	144	17.0456	16.8168	3259	0
