#Pbx1mb_peaks Enhancers
#Created from DYSE_OUT_1906180740_1/ROSE_OUTPUT/Pbx1mb_peaks/Pbx1mb_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by myobH3K27ac.bam
#Using cutoff of 5910.7248 for Super-Enhancers
#Created on Jun 18 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam	enhancerRank	isSuper
1_Pbx1mb_peak_8553_lociStitched	chr18	33908114	33908410	1	297	553.5496	70.4776	2035	0
2_Pbx1mb_peak_929_lociStitched	chr1	136252797	136255526	2	455	780.7669	298.8255	2036	0
1_Pbx1mb_peak_18277_lociStitched	chr9	58458979	58459374	1	396	522.0715	40.29	2037	0
2_Pbx1mb_peak_1953_lociStitched	chr10	59972368	59978008	2	445	1192.86	711.768	2038	0
1_Pbx1mb_peak_7778_lociStitched	chr17	26861187	26861768	1	582	551.3109	70.2429	2039	0
1_Pbx1mb_peak_1268_lociStitched	chr1	170111848	170112158	1	311	533.665	52.7	2040	0
1_Pbx1mb_peak_7215_lociStitched	chr16	50009584	50009903	1	320	515.6635	35.9832	2041	0
1_Pbx1mb_peak_15528_lociStitched	chr6	128275542	128275729	1	188	494.8581	15.7454	2042	0
1_Pbx1mb_peak_2532_lociStitched	chr10	112000662	112000842	1	181	527.544	49.212	2043	0
2_Pbx1mb_peak_146_lociStitched	chr1	40172093	40174451	2	459	905.2362	427.0338	2044	0
1_Pbx1mb_peak_7834_lociStitched	chr17	30609391	30609907	1	517	638.034	160.5792	2045	0
2_Pbx1mb_peak_10803_lociStitched	chr2	145841387	145843662	2	975	933.66	456.365	2046	0
1_Pbx1mb_peak_9860_lociStitched	chr2	30743163	30743447	1	285	543.1784	66.03	2047	0
1_Pbx1mb_peak_2161_lociStitched	chr10	77251868	77252081	1	214	512.8614	35.7627	2048	0
1_Pbx1mb_peak_10113_lociStitched	chr2	60369560	60369768	1	209	500.8224	24.1696	2049	0
1_Pbx1mb_peak_15482_lociStitched	chr6	122810736	122811251	1	516	524.0125	47.4315	2050	0
2_Pbx1mb_peak_4873_lociStitched	chr14	27341282	27347510	2	552	1315.3536	839.5344	2051	0
3_Pbx1mb_peak_5344_lociStitched	chr14	78376197	78387346	3	676	1855.1936	1380.2462	2052	0
2_Pbx1mb_peak_16886_lociStitched	chr8	46868284	46869970	2	1444	707.1084	232.1622	2053	0
2_Pbx1mb_peak_13266_lociStitched	chr4	135254180	135255683	2	367	692.883	218.0853	2054	0
2_Pbx1mb_peak_2340_lociStitched	chr10	93271294	93272142	2	393	664.9168	190.2064	2055	0
1_Pbx1mb_peak_1416_lociStitched	chr1	183113585	183114028	1	444	593.2213	118.5911	2056	0
1_Pbx1mb_peak_9260_lociStitched	chr19	25654405	25654757	1	353	527.4368	52.9408	2057	0
1_Pbx1mb_peak_17974_lociStitched	chr9	31280295	31280553	1	259	511.8978	38.2614	2058	0
1_Pbx1mb_peak_4833_lociStitched	chr14	25186536	25186866	1	331	558.888	86.097	2059	0
1_Pbx1mb_peak_16598_lociStitched	chr8	13695164	13695606	1	443	601.1642	129.0198	2060	0
2_Pbx1mb_peak_14716_lociStitched	chr6	32981237	32990603	2	598	1513.5456	1041.4992	2061	0
1_Pbx1mb_peak_9587_lociStitched	chr19	56022210	56022679	1	470	549.8556	78.0416	2062	0
1_Pbx1mb_peak_2530_lociStitched	chr10	111936735	111937265	1	531	539.328	67.893	2063	0
1_Pbx1mb_peak_18855_lociStitched	chr9	118389415	118389792	1	378	507.3289	36.0789	2064	0
1_Pbx1mb_peak_18886_lociStitched	chr9	121285852	121286297	1	446	536.047	65.059	2065	0
1_Pbx1mb_peak_6828_lociStitched	chr15	103359263	103359514	1	252	530.1622	59.6125	2066	0
1_Pbx1mb_peak_4857_lociStitched	chr14	25708528	25708832	1	305	532.6384	62.5632	2067	0
1_Pbx1mb_peak_17736_lociStitched	chr8	121631851	121632031	1	181	493.956	24.696	2068	0
5_Pbx1mb_peak_756_lociStitched	chr1	121393228	121399212	5	1259	1327.2512	858.1056	2069	0
1_Pbx1mb_peak_1133_lociStitched	chr1	162076571	162077005	1	435	544.8002	75.9934	2070	0
1_Pbx1mb_peak_13357_lociStitched	chr4	139716529	139717115	1	587	518.1998	49.7514	2071	0
1_Pbx1mb_peak_7843_lociStitched	chr17	31892898	31893136	1	239	516.2934	48.3616	2072	0
1_Pbx1mb_peak_16633_lociStitched	chr8	18699122	18699438	1	317	519.7884	51.9188	2073	0
2_Pbx1mb_peak_13626_lociStitched	chr5	20749699	20750216	2	367	549.6744	82.6166	2074	0
1_Pbx1mb_peak_18919_lociStitched	chr9	123659807	123660414	1	608	528.9398	62.2782	2075	0
2_Pbx1mb_peak_16263_lociStitched	chr7	110780548	110781013	2	400	535.959	69.5175	2076	0
2_Pbx1mb_peak_5911_lociStitched	chr15	51704164	51710731	2	1204	1367.9061	902.3058	2077	0
1_Pbx1mb_peak_14430_lociStitched	chr5	139196977	139197175	1	199	520.0272	54.9846	2078	0
1_Pbx1mb_peak_17612_lociStitched	chr8	107519829	107520222	1	394	514.3584	49.911	2079	0
2_Pbx1mb_peak_10081_lociStitched	chr2	52891049	52895351	2	451	983.4372	520.9722	2080	0
1_Pbx1mb_peak_17185_lociStitched	chr8	83662374	83662681	1	308	508.5762	47.0938	2081	0
2_Pbx1mb_peak_17814_lociStitched	chr8	127124827	127129377	2	448	847.21	385.84	2082	0
1_Pbx1mb_peak_9126_lociStitched	chr19	5445017	5445253	1	237	549.7148	91.4264	2083	0
2_Pbx1mb_peak_17559_lociStitched	chr8	95225915	95230372	2	861	1212.304	754.5701	2084	0
1_Pbx1mb_peak_16567_lociStitched	chr8	11323245	11323489	1	245	490.6352	32.9156	2085	0
2_Pbx1mb_peak_3401_lociStitched	chr12	103281570	103285700	2	878	851.606	394.415	2086	0
3_Pbx1mb_peak_16271_lociStitched	chr7	111355336	111367721	3	1282	1654.636	1197.6295	2087	0
1_Pbx1mb_peak_2119_lociStitched	chr10	75129146	75129683	1	538	532.2207	76.254	2088	0
1_Pbx1mb_peak_13888_lociStitched	chr5	66376744	66377159	1	416	545.4345	89.474	2089	0
2_Pbx1mb_peak_9448_lociStitched	chr19	42069205	42080381	2	592	1658.5184	1203.6552	2090	0
3_Pbx1mb_peak_7659_lociStitched	chr17	14846823	14854077	3	1268	1511.7336	1056.9078	2091	0
2_Pbx1mb_peak_12099_lociStitched	chr3	129724963	129725615	2	582	521.2088	66.4388	2092	0
1_Pbx1mb_peak_17824_lociStitched	chr8	128272854	128273280	1	427	556.1856	101.6436	2093	0
1_Pbx1mb_peak_18882_lociStitched	chr9	120739506	120739671	1	166	477.7245	23.3145	2094	0
1_Pbx1mb_peak_14785_lociStitched	chr6	39319125	39319351	1	227	480.1596	26.9844	2095	0
1_Pbx1mb_peak_6299_lociStitched	chr15	75850850	75851088	1	239	500.038	47.0764	2096	0
2_Pbx1mb_peak_11931_lociStitched	chr3	109254057	109255236	2	490	676.0386	223.6563	2097	0
2_Pbx1mb_peak_6952_lociStitched	chr16	20429381	20439316	2	489	1425.6725	974.6235	2098	0
2_Pbx1mb_peak_14332_lociStitched	chr5	129533892	129535343	2	318	632.0556	181.0848	2099	0
1_Pbx1mb_peak_1988_lociStitched	chr10	62320554	62320721	1	168	506.4442	56.2122	2100	0
2_Pbx1mb_peak_17660_lociStitched	chr8	114548402	114555339	2	642	866.4313	416.22	2101	0
1_Pbx1mb_peak_13019_lociStitched	chr4	107453049	107453504	1	456	503.958	54.054	2102	0
2_Pbx1mb_peak_15846_lociStitched	chr7	35127045	35138685	2	860	1668.012	1218.708	2103	0
2_Pbx1mb_peak_127_lociStitched	chr1	39256152	39256904	2	565	614.3088	165.3648	2104	0
1_Pbx1mb_peak_7841_lociStitched	chr17	31790054	31790226	1	173	471.5036	24.252	2105	0
3_Pbx1mb_peak_4142_lociStitched	chr13	59853436	59859798	3	1400	1187.1492	739.9006	2106	0
2_Pbx1mb_peak_5756_lociStitched	chr15	34350282	34351724	2	851	638.2292	191.3534	2107	0
2_Pbx1mb_peak_3119_lociStitched	chr12	73531821	73539347	2	772	1207.1704	760.8786	2108	0
1_Pbx1mb_peak_7056_lociStitched	chr16	30024783	30025073	1	291	526.292	80.388	2109	0
1_Pbx1mb_peak_15851_lociStitched	chr7	35920131	35920495	1	365	517.5352	71.6716	2110	0
2_Pbx1mb_peak_16001_lociStitched	chr7	68021338	68022133	2	411	569.379	123.543	2111	0
2_Pbx1mb_peak_11877_lociStitched	chr3	104548189	104556794	2	658	1270.9585	825.2195	2112	0
2_Pbx1mb_peak_11643_lociStitched	chr3	88465209	88469745	2	438	1000.188	555.2064	2113	0
1_Pbx1mb_peak_13928_lociStitched	chr5	75047013	75047287	1	275	462.512	17.5634	2114	0
3_Pbx1mb_peak_4697_lociStitched	chr14	11612507	11624725	3	601	1877.9066	1433.1714	2115	0
2_Pbx1mb_peak_8784_lociStitched	chr18	60763064	60764141	2	552	586.4265	142.4871	2116	0
1_Pbx1mb_peak_6908_lociStitched	chr16	15295011	15295552	1	542	506.8088	62.9183	2117	0
2_Pbx1mb_peak_3089_lociStitched	chr12	72674541	72675201	2	436	543.312	99.528	2118	0
1_Pbx1mb_peak_3504_lociStitched	chr12	113023026	113023509	1	484	543.8097	100.1259	2119	0
1_Pbx1mb_peak_6654_lociStitched	chr15	97786800	97787041	1	242	459.3942	15.7855	2120	0
1_Pbx1mb_peak_13097_lociStitched	chr4	119125992	119126217	1	226	493.02	49.4325	2121	0
2_Pbx1mb_peak_15313_lociStitched	chr6	101328610	101330851	2	883	681.264	238.4424	2122	0
1_Pbx1mb_peak_17957_lociStitched	chr9	24943933	24944353	1	421	532.056	89.88	2123	0
1_Pbx1mb_peak_14786_lociStitched	chr6	39515382	39515604	1	223	477.3666	35.409	2124	0
1_Pbx1mb_peak_9887_lociStitched	chr2	32137858	32138252	1	395	476.149	34.3962	2125	0
2_Pbx1mb_peak_16325_lociStitched	chr7	114779102	114779735	2	419	559.2555	117.6747	2126	0
1_Pbx1mb_peak_12705_lociStitched	chr4	62756896	62757280	1	385	493.6704	52.1088	2127	0
1_Pbx1mb_peak_14214_lociStitched	chr5	117158503	117158904	1	402	499.1247	57.6638	2128	0
2_Pbx1mb_peak_1178_lociStitched	chr1	164135324	164136371	2	788	638.7747	197.9877	2129	0
3_Pbx1mb_peak_10440_lociStitched	chr2	113535724	113548836	3	578	1780.6096	1340.0464	2130	0
2_Pbx1mb_peak_6741_lociStitched	chr15	100754202	100755019	2	343	593.4688	153.1058	2131	0
1_Pbx1mb_peak_8440_lociStitched	chr18	5820244	5820700	1	457	494.4408	54.1728	2132	0
1_Pbx1mb_peak_10170_lociStitched	chr2	70129590	70130053	1	464	503.3273	63.6162	2133	0
2_Pbx1mb_peak_3844_lociStitched	chr13	32680168	32684177	2	604	930.4889	491.1025	2134	0
1_Pbx1mb_peak_1407_lociStitched	chr1	182504240	182504579	1	340	515.5173	77.2242	2135	0
1_Pbx1mb_peak_5577_lociStitched	chr15	10679461	10680010	1	550	512.3268	74.1699	2136	0
2_Pbx1mb_peak_11863_lociStitched	chr3	104182796	104184627	2	387	601.1173	163.3252	2137	0
1_Pbx1mb_peak_1140_lociStitched	chr1	162225699	162226053	1	355	506.8926	69.2424	2138	0
2_Pbx1mb_peak_10304_lociStitched	chr2	93030060	93032366	2	702	700.1016	263.8064	2139	0
1_Pbx1mb_peak_3064_lociStitched	chr12	70720501	70720859	1	359	486.4146	50.12	2140	0
1_Pbx1mb_peak_470_lociStitched	chr1	78347230	78347829	1	600	528.6774	92.6054	2141	0
2_Pbx1mb_peak_706_lociStitched	chr1	106700601	106703392	2	840	870.2338	434.2796	2142	0
3_Pbx1mb_peak_1042_lociStitched	chr1	153172196	153180883	3	942	1527.1746	1091.9559	2143	0
1_Pbx1mb_peak_8221_lociStitched	chr17	72955480	72955801	1	322	483.8433	48.8562	2144	0
6_Pbx1mb_peak_4729_lociStitched	chr14	19735531	19748750	6	2059	1828.1877	1393.2826	2145	0
1_Pbx1mb_peak_7441_lociStitched	chr16	92828351	92828753	1	403	520.9116	86.1084	2146	0
2_Pbx1mb_peak_3372_lociStitched	chr12	100279825	100290078	2	690	1602.5439	1167.8167	2147	0
1_Pbx1mb_peak_4841_lociStitched	chr14	25461544	25461694	1	151	455.895	21.18	2148	0
2_Pbx1mb_peak_3105_lociStitched	chr12	73304595	73308064	2	431	785.0347	350.369	2149	0
2_Pbx1mb_peak_357_lociStitched	chr1	70078780	70082954	2	638	838.1392	405.2954	2150	0
2_Pbx1mb_peak_4156_lociStitched	chr13	60225906	60226584	2	507	511.1442	78.7158	2151	0
1_Pbx1mb_peak_6866_lociStitched	chr16	10754470	10754894	1	425	519.4424	87.1744	2152	0
1_Pbx1mb_peak_17802_lociStitched	chr8	126566392	126566678	1	287	479.5362	47.6762	2153	0
2_Pbx1mb_peak_12584_lociStitched	chr4	55141270	55142332	2	754	669.8034	238.95	2154	0
2_Pbx1mb_peak_7150_lociStitched	chr16	42780063	42782498	2	356	737.805	307.784	2155	0
1_Pbx1mb_peak_8575_lociStitched	chr18	35919138	35919324	1	187	449.3388	20.181	2156	0
4_Pbx1mb_peak_4038_lociStitched	chr13	49488779	49492978	4	946	1082.9221	654.2042	2157	0
1_Pbx1mb_peak_7107_lociStitched	chr16	33916885	33917096	1	212	466.8586	38.2121	2158	0
2_Pbx1mb_peak_63_lociStitched	chr1	23202812	23214805	2	754	1791.7542	1363.6041	2159	0
2_Pbx1mb_peak_3356_lociStitched	chr12	98713578	98714974	2	405	670.08	242.0664	2160	0
2_Pbx1mb_peak_5466_lociStitched	chr14	121752787	121753517	2	445	549.836	123.443	2161	0
1_Pbx1mb_peak_17761_lociStitched	chr8	122850685	122850917	1	233	447.8992	21.6456	2162	0
2_Pbx1mb_peak_10668_lociStitched	chr2	128284891	128285804	2	532	538.3961	113.3033	2163	0
1_Pbx1mb_peak_9830_lociStitched	chr2	27936651	27936968	1	318	497.4364	72.4979	2164	0
1_Pbx1mb_peak_11749_lociStitched	chr3	96098440	96099026	1	587	521.4228	97.1588	2165	0
1_Pbx1mb_peak_4359_lociStitched	chr13	95450504	95451008	1	505	553.5936	129.528	2166	0
1_Pbx1mb_peak_13552_lociStitched	chr5	5650335	5650639	1	305	471.2608	47.9712	2167	0
1_Pbx1mb_peak_15669_lociStitched	chr6	145906175	145906363	1	189	453.1176	30.2868	2168	0
1_Pbx1mb_peak_15750_lociStitched	chr7	18858689	18858984	1	296	465.0085	42.4505	2169	0
1_Pbx1mb_peak_3478_lociStitched	chr12	111449311	111449612	1	302	455.2625	32.809	2170	0
2_Pbx1mb_peak_11605_lociStitched	chr3	84293747	84298501	2	313	953.177	531.0218	2171	0
2_Pbx1mb_peak_7631_lociStitched	chr17	13920764	13921145	2	326	512.6355	90.8304	2172	0
1_Pbx1mb_peak_7837_lociStitched	chr17	30910746	30911232	1	487	528.525	107.9406	2173	0
1_Pbx1mb_peak_3280_lociStitched	chr12	86129187	86129493	1	307	488.6208	68.7276	2174	0
1_Pbx1mb_peak_13501_lociStitched	chr4	155582260	155582436	1	177	457.512	38.1216	2175	0
1_Pbx1mb_peak_15308_lociStitched	chr6	100800601	100800970	1	370	482.9841	63.9108	2176	0
2_Pbx1mb_peak_4549_lociStitched	chr13	108598621	108599764	2	535	559.1556	140.2461	2177	0
2_Pbx1mb_peak_1424_lociStitched	chr1	183573644	183585857	2	641	1772.1063	1353.2004	2178	0
1_Pbx1mb_peak_13731_lociStitched	chr5	33220773	33221049	1	277	462.99	44.7672	2179	0
1_Pbx1mb_peak_611_lociStitched	chr1	90288874	90289157	1	284	490.0711	72.448	2180	0
1_Pbx1mb_peak_9511_lociStitched	chr19	47507849	47507999	1	151	443.745	26.325	2181	0
1_Pbx1mb_peak_15993_lociStitched	chr7	67462030	67462180	1	151	428.355	10.965	2182	0
2_Pbx1mb_peak_17486_lociStitched	chr8	94107668	94110838	2	729	873.335	456.163	2183	0
2_Pbx1mb_peak_6980_lociStitched	chr16	22877936	22881193	2	513	832.1635	415.5932	2184	0
1_Pbx1mb_peak_13138_lociStitched	chr4	124751310	124751639	1	330	438.5241	22.1746	2185	0
1_Pbx1mb_peak_5912_lociStitched	chr15	51731046	51731261	1	216	467.496	51.1485	2186	0
2_Pbx1mb_peak_7520_lociStitched	chr17	3464082	3467012	2	528	793.737	378.849	2187	0
2_Pbx1mb_peak_12443_lociStitched	chr4	32250596	32251283	2	587	556.8822	142.4151	2188	0
1_Pbx1mb_peak_4120_lociStitched	chr13	55450450	55450977	1	528	508.9239	94.4911	2189	0
1_Pbx1mb_peak_10714_lociStitched	chr2	131721703	131722556	1	854	581.4901	167.4439	2190	0
1_Pbx1mb_peak_15368_lociStitched	chr6	114358279	114358487	1	209	437.8192	24.1696	2191	0
1_Pbx1mb_peak_7421_lociStitched	chr16	92552935	92553166	1	232	446.3382	33.0561	2192	0
1_Pbx1mb_peak_15510_lociStitched	chr6	125492203	125492509	1	307	455.2362	42.3198	2193	0
2_Pbx1mb_peak_17662_lociStitched	chr8	114613795	114616272	2	551	579.1226	166.2067	2194	0
4_Pbx1mb_peak_8370_lociStitched	chr17	84533123	84540913	4	1130	1401.421	988.551	2195	0
1_Pbx1mb_peak_14265_lociStitched	chr5	121341088	121341455	1	368	497.8722	85.4009	2196	0
2_Pbx1mb_peak_6662_lociStitched	chr15	97950337	97952736	2	402	748.0082	335.86	2197	0
2_Pbx1mb_peak_16349_lociStitched	chr7	121806177	121808074	2	450	633.598	222.7078	2198	0
1_Pbx1mb_peak_6575_lociStitched	chr15	89107160	89107310	1	151	447.33	36.87	2199	0
1_Pbx1mb_peak_4836_lociStitched	chr14	25359922	25360098	1	177	432.0272	21.7712	2200	0
1_Pbx1mb_peak_10266_lociStitched	chr2	90504446	90504815	1	370	469.1466	61.4385	2201	0
1_Pbx1mb_peak_18201_lociStitched	chr9	50887365	50887813	1	449	469.1456	61.8688	2202	0
3_Pbx1mb_peak_978_lociStitched	chr1	145935781	145941564	3	1014	939.1592	532.036	2203	0
2_Pbx1mb_peak_15270_lociStitched	chr6	98770118	98776098	2	543	1179.256	772.616	2204	0
1_Pbx1mb_peak_10895_lociStitched	chr2	156487650	156487826	1	177	426.888	20.3632	2205	0
1_Pbx1mb_peak_1441_lociStitched	chr1	184241680	184242218	1	539	489.6338	83.2824	2206	0
3_Pbx1mb_peak_9770_lociStitched	chr2	22670506	22680250	3	1153	1610.6832	1205.3328	2207	0
1_Pbx1mb_peak_9954_lociStitched	chr2	35714771	35715114	1	344	450.9421	46.3736	2208	0
1_Pbx1mb_peak_15763_lociStitched	chr7	19316766	19317053	1	288	441.3199	37.31	2209	0
1_Pbx1mb_peak_14573_lociStitched	chr5	151394204	151394485	1	282	466.0104	62.5506	2210	0
1_Pbx1mb_peak_13098_lociStitched	chr4	119147130	119147318	1	189	435.6524	32.336	2211	0
1_Pbx1mb_peak_1944_lociStitched	chr10	59578450	59578929	1	480	542.0843	138.8621	2212	0
2_Pbx1mb_peak_16015_lociStitched	chr7	70300592	70304577	2	373	739.616	336.7325	2213	0
1_Pbx1mb_peak_12503_lociStitched	chr4	43558736	43558889	1	154	429.0579	26.3313	2214	0
1_Pbx1mb_peak_13389_lociStitched	chr4	141330149	141330332	1	184	426.2436	23.6619	2215	0
2_Pbx1mb_peak_15694_lociStitched	chr6	147758400	147760438	2	577	765.6766	363.1716	2216	0
1_Pbx1mb_peak_13340_lociStitched	chr4	139146720	139147202	1	483	485.7114	83.868	2217	0
1_Pbx1mb_peak_3842_lociStitched	chr13	32610878	32611335	1	458	505.8533	104.1503	2218	0
1_Pbx1mb_peak_911_lociStitched	chr1	135739396	135739684	1	289	431.7696	31.104	2219	0
1_Pbx1mb_peak_13135_lociStitched	chr4	123446960	123447110	1	151	429.72	29.58	2220	0
1_Pbx1mb_peak_8042_lociStitched	chr17	50679704	50679895	1	192	429.4062	29.3376	2221	0
2_Pbx1mb_peak_15289_lociStitched	chr6	99984327	99985705	2	994	541.8296	141.934	2222	0
1_Pbx1mb_peak_10000_lociStitched	chr2	44526374	44526903	1	530	470.1223	70.5157	2223	0
2_Pbx1mb_peak_16003_lociStitched	chr7	68129045	68130237	2	676	479.6608	80.46	2224	0
2_Pbx1mb_peak_13368_lociStitched	chr4	140754456	140763441	2	414	1080.8955	681.9615	2225	0
1_Pbx1mb_peak_17174_lociStitched	chr8	83278245	83278875	1	631	569.457	171.108	2226	0
1_Pbx1mb_peak_647_lociStitched	chr1	91692710	91693597	1	888	562.1806	165.0707	2227	0
2_Pbx1mb_peak_10480_lociStitched	chr2	115970295	115971961	2	888	658.2366	261.2288	2228	0
1_Pbx1mb_peak_8474_lociStitched	chr18	12955670	12955852	1	183	402.9116	6.1152	2229	0
2_Pbx1mb_peak_14561_lociStitched	chr5	151111825	151112969	2	441	566.5088	169.7696	2230	0
2_Pbx1mb_peak_2731_lociStitched	chr12	8089905	8091951	2	480	601.3194	204.6	2231	0
1_Pbx1mb_peak_9854_lociStitched	chr2	30441752	30442066	1	315	441.5782	45.3416	2232	0
1_Pbx1mb_peak_1146_lociStitched	chr1	162859661	162860219	1	559	456.4998	61.38	2233	0
1_Pbx1mb_peak_11251_lociStitched	chr3	32396742	32397079	1	338	444.1323	49.3031	2234	0
1_Pbx1mb_peak_18977_lociStitched	chrX	12005563	12005912	1	350	402.3272	7.7827	2235	0
1_Pbx1mb_peak_15301_lociStitched	chr6	100499017	100499300	1	284	443.2346	49.8363	2236	0
3_Pbx1mb_peak_4633_lociStitched	chr13	113491182	113496219	3	905	1022.0073	629.1213	2237	0
1_Pbx1mb_peak_2234_lociStitched	chr10	81771075	81771425	1	351	418.88	26.285	2238	0
1_Pbx1mb_peak_3100_lociStitched	chr12	73053898	73054085	1	188	418.7678	26.2361	2239	0
2_Pbx1mb_peak_2123_lociStitched	chr10	75252322	75265212	2	455	2147.474	1755.618	2240	0
1_Pbx1mb_peak_4576_lociStitched	chr13	109822446	109822703	1	258	427.8279	36.6225	2241	0
1_Pbx1mb_peak_1589_lociStitched	chr10	7158730	7159185	1	456	469.1505	78.3055	2242	0
1_Pbx1mb_peak_2676_lociStitched	chr10	127631960	127632165	1	206	439.643	49.0975	2243	0
2_Pbx1mb_peak_16306_lociStitched	chr7	113498533	113503167	2	746	884.1672	493.9844	2244	0
1_Pbx1mb_peak_13746_lociStitched	chr5	35037633	35037785	1	153	419.6264	29.6096	2245	0
1_Pbx1mb_peak_5543_lociStitched	chr15	7862797	7863285	1	489	531.4808	141.4712	2246	0
2_Pbx1mb_peak_3169_lociStitched	chr12	79596895	79600717	2	645	918.0444	528.5826	2247	0
1_Pbx1mb_peak_15128_lociStitched	chr6	85382876	85383310	1	435	493.1542	104.377	2248	0
1_Pbx1mb_peak_14388_lociStitched	chr5	136500592	136500817	1	226	438.6825	50.0625	2249	0
3_Pbx1mb_peak_12810_lociStitched	chr4	82435864	82448026	3	790	1808.4894	1420.5216	2250	0
1_Pbx1mb_peak_6679_lociStitched	chr15	98692181	98692472	1	292	435.3651	48.0441	2251	0
1_Pbx1mb_peak_18183_lociStitched	chr9	49827607	49827986	1	380	447.4474	60.4505	2252	0
1_Pbx1mb_peak_2000_lociStitched	chr10	66851054	66851372	1	319	440.748	53.901	2253	0
2_Pbx1mb_peak_18106_lociStitched	chr9	41923062	41924475	2	566	501.615	115.0182	2254	0
1_Pbx1mb_peak_11729_lociStitched	chr3	95312502	95312914	1	413	484.0588	99.4568	2255	0
1_Pbx1mb_peak_10953_lociStitched	chr2	165914309	165914675	1	367	426.9024	42.8952	2256	0
2_Pbx1mb_peak_13370_lociStitched	chr4	140836431	140838133	2	570	577.4886	194.1982	2257	0
2_Pbx1mb_peak_6565_lociStitched	chr15	87628741	87630298	2	308	552.735	171.1143	2258	0
1_Pbx1mb_peak_11091_lociStitched	chr2	177206224	177206749	1	526	429.66	48.405	2259	0
2_Pbx1mb_peak_13003_lociStitched	chr4	105934897	105937100	2	710	786.6913	405.7926	2260	0
2_Pbx1mb_peak_10386_lociStitched	chr2	108785110	108797232	2	611	1572.2234	1192.8048	2261	0
4_Pbx1mb_peak_289_lociStitched	chr1	62549063	62552671	4	1231	875.3008	496.1	2262	0
1_Pbx1mb_peak_326_lociStitched	chr1	64338631	64338989	1	359	429.6	50.9792	2263	0
1_Pbx1mb_peak_15209_lociStitched	chr6	91260979	91261248	1	270	438.0665	59.6373	2264	0
2_Pbx1mb_peak_18203_lociStitched	chr9	51170299	51180859	2	411	1399.2	1022.208	2265	0
1_Pbx1mb_peak_17014_lociStitched	chr8	70001190	70001457	1	268	428.1345	51.264	2266	0
1_Pbx1mb_peak_9090_lociStitched	chr19	3638803	3639064	1	262	422.9244	46.1709	2267	0
1_Pbx1mb_peak_10844_lociStitched	chr2	151916103	151916620	1	518	415.8231	39.4988	2268	0
2_Pbx1mb_peak_15681_lociStitched	chr6	146527732	146531150	2	549	952.5966	576.2748	2269	0
2_Pbx1mb_peak_6416_lociStitched	chr15	79842869	79846324	2	656	817.453	441.549	2270	0
1_Pbx1mb_peak_13234_lociStitched	chr4	133353406	133353811	1	406	435.132	59.4135	2271	0
1_Pbx1mb_peak_435_lociStitched	chr1	74240184	74240628	1	445	433.0332	57.3648	2272	0
1_Pbx1mb_peak_5138_lociStitched	chr14	63346913	63347266	1	354	407.4326	32.0171	2273	0
1_Pbx1mb_peak_17588_lociStitched	chr8	105345166	105345400	1	235	418.626	43.4772	2274	0
1_Pbx1mb_peak_15127_lociStitched	chr6	85368761	85368980	1	220	422.5824	47.8953	2275	0
4_Pbx1mb_peak_13988_lociStitched	chr5	90681919	90690011	4	1031	1453.3232	1080.282	2276	0
1_Pbx1mb_peak_12649_lociStitched	chr4	57773020	57773402	1	383	431.6218	59.21	2277	0
1_Pbx1mb_peak_9935_lociStitched	chr2	34958505	34958786	1	282	414.0535	41.6723	2278	0
2_Pbx1mb_peak_8637_lociStitched	chr18	42622399	42630148	2	840	1186.3719	814.4199	2279	0
1_Pbx1mb_peak_10689_lociStitched	chr2	129133331	129133641	1	311	420.732	48.794	2280	0
2_Pbx1mb_peak_4819_lociStitched	chr14	23112422	23115202	2	745	761.72	390.312	2281	0
1_Pbx1mb_peak_11369_lociStitched	chr3	52257745	52258225	1	481	419.376	48	2282	0
1_Pbx1mb_peak_11417_lociStitched	chr3	55401316	55401634	1	319	447.585	76.7016	2283	0
1_Pbx1mb_peak_5369_lociStitched	chr14	99324606	99324832	1	227	408.6306	38.42	2284	0
1_Pbx1mb_peak_13213_lociStitched	chr4	132446199	132446447	1	249	427.0312	57.0896	2285	0
2_Pbx1mb_peak_4417_lociStitched	chr13	99259519	99260254	2	652	467.2395	97.314	2286	0
2_Pbx1mb_peak_2542_lociStitched	chr10	115332510	115333829	2	483	625.6017	255.886	2287	0
2_Pbx1mb_peak_536_lociStitched	chr1	86623009	86623703	2	623	477.6108	108.4722	2288	0
2_Pbx1mb_peak_16054_lociStitched	chr7	75642426	75650361	2	374	1171.206	802.2285	2289	0
1_Pbx1mb_peak_14257_lociStitched	chr5	120517671	120517830	1	160	388.596	19.6842	2290	0
2_Pbx1mb_peak_3446_lociStitched	chr12	108453570	108454100	2	410	463.644	94.817	2291	0
1_Pbx1mb_peak_6557_lociStitched	chr15	86122549	86122776	1	228	429.8472	61.9029	2292	0
1_Pbx1mb_peak_13675_lociStitched	chr5	25054080	25054523	1	444	474.0543	106.5858	2293	0
1_Pbx1mb_peak_9259_lociStitched	chr19	25462053	25462347	1	295	411.6294	45.0114	2294	0
1_Pbx1mb_peak_11119_lociStitched	chr3	5210281	5210504	1	224	409.5172	43.1951	2295	0
