#Myog_60hr_MT_peaks Enhancers
#Created from DYSE_OUT_1906232025_2/ROSE_OUTPUT/Myog_60hr_MT_peaks/Myog_60hr_MT_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X2d_myotH3K27ac.bam
#Using cutoff of 5524.7346 for Super-Enhancers
#Created on Jun 23 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X2d_myotH3K27ac.bam	Input_MT_2d.bam	enhancerRank	isSuper
10_Myog_60hr_MT_peak_16133_lociStitched	chr16	24200240	24238552	10	4010	19125.3504	3850.356	235	1
7_Myog_60hr_MT_peak_7347_lociStitched	chr11	100372810	100408913	7	2077	19047.9428	3776.3738	236	1
7_Myog_60hr_MT_peak_24220_lociStitched	chr2	155265556	155294156	7	1970	18243.94	3028.74	237	1
3_Myog_60hr_MT_peak_11238_lociStitched	chr13	63245355	63253440	3	539	15971.109	781.8195	238	1
3_Myog_60hr_MT_peak_34231_lociStitched	chr6	145855812	145872319	3	2610	17084.745	1914.812	239	1
10_Myog_60hr_MT_peak_2025_lociStitched	chr1	155201110	155244666	10	2289	19778.7796	4751.9596	240	1
5_Myog_60hr_MT_peak_32919_lociStitched	chr6	71962795	71990398	5	1093	17839.8189	2876.2326	241	1
5_Myog_60hr_MT_peak_11833_lociStitched	chr13	112754957	112780090	5	785	17779.0842	2817.4093	242	1
6_Myog_60hr_MT_peak_1260_lociStitched	chr1	92699030	92720869	6	1494	17331.4304	2426.3129	243	1
7_Myog_60hr_MT_peak_10933_lociStitched	chr13	51880081	51902643	7	2193	17413.3516	2508.8944	244	1
7_Myog_60hr_MT_peak_29153_lociStitched	chr4	139581024	139608212	7	1549	17112.1272	2221.2596	245	1
6_Myog_60hr_MT_peak_21386_lociStitched	chr19	46517722	46531311	6	2199	16263.3152	1464.8942	246	1
8_Myog_60hr_MT_peak_21490_lociStitched	chr19	47885359	47903772	8	2347	16744.7822	1951.778	247	1
5_Myog_60hr_MT_peak_14068_lociStitched	chr15	62106710	62140145	5	803	19134.8505	4349.8935	248	1
3_Myog_60hr_MT_peak_25036_lociStitched	chr3	9500784	9523788	3	571	17032.1616	2355.6096	249	1
3_Myog_60hr_MT_peak_30089_lociStitched	chr5	31602388	31610671	3	996	15647.4153	994.7883	250	1
13_Myog_60hr_MT_peak_22511_lociStitched	chr2	32894152	32947823	13	2412	20024.6501	5393.9355	251	1
6_Myog_60hr_MT_peak_322_lociStitched	chr1	39746441	39768250	6	1105	16921.6031	2296.4877	252	1
11_Myog_60hr_MT_peak_6885_lociStitched	chr11	88484266	88528855	11	2189	19244.6124	4632.7971	253	1
9_Myog_60hr_MT_peak_41828_lociStitched	chr9	121293143	121317415	9	2208	16653.0192	2065.5472	254	1
15_Myog_60hr_MT_peak_15058_lociStitched	chr15	86144596	86204159	15	3779	22115.7419	7528.7632	255	1
5_Myog_60hr_MT_peak_9281_lociStitched	chr12	80366269	80380583	5	1243	16200.5852	1638.953	256	1
7_Myog_60hr_MT_peak_22128_lociStitched	chr2	27767719	27786244	7	1407	16396.4775	1839.5325	257	1
4_Myog_60hr_MT_peak_13292_lociStitched	chr15	3707432	3725472	4	677	17331.028	2774.552	258	1
5_Myog_60hr_MT_peak_35957_lociStitched	chr7	90302268	90320424	5	1004	16022.67	1494.2388	259	1
10_Myog_60hr_MT_peak_39611_lociStitched	chr8	124249772	124286938	10	2441	17661.2832	3162.8266	260	1
9_Myog_60hr_MT_peak_3579_lociStitched	chr10	60791095	60822338	9	2013	17952.2278	3496.0917	261	1
6_Myog_60hr_MT_peak_28127_lociStitched	chr4	109430907	109445526	6	1402	16048.7382	1640.2518	262	1
11_Myog_60hr_MT_peak_34434_lociStitched	chr7	16002252	16052950	11	2750	18322.2572	3959.5138	263	1
19_Myog_60hr_MT_peak_33314_lociStitched	chr6	90686079	90737698	19	4777	19790.7246	5476.7759	264	1
11_Myog_60hr_MT_peak_38925_lociStitched	chr8	110695406	110732100	11	4087	17235.1718	2942.8588	265	1
11_Myog_60hr_MT_peak_40503_lociStitched	chr9	57598115	57637993	11	2944	17805.527	3517.2396	266	1
16_Myog_60hr_MT_peak_27376_lociStitched	chr4	46042579	46117034	16	4029	21212.2295	6976.4335	267	1
2_Myog_60hr_MT_peak_18981_lociStitched	chr17	84573325	84585506	2	639	15491.7958	1349.6548	268	1
4_Myog_60hr_MT_peak_29277_lociStitched	chr4	141559500	141575480	4	1068	15722.722	1613.98	269	1
5_Myog_60hr_MT_peak_21279_lociStitched	chr19	44266905	44284924	5	1207	15937.8055	1929.8349	270	1
9_Myog_60hr_MT_peak_32808_lociStitched	chr6	54749207	54788862	9	1690	17567.165	3561.019	271	1
6_Myog_60hr_MT_peak_25809_lociStitched	chr3	88138344	88150828	6	3189	15311.626	1333.2912	272	1
12_Myog_60hr_MT_peak_8204_lociStitched	chr11	118322023	118350204	12	2976	17119.9575	3153.4539	273	1
16_Myog_60hr_MT_peak_34055_lociStitched	chr6	128232061	128297384	16	5732	20184.807	6238.3465	274	1
11_Myog_60hr_MT_peak_33380_lociStitched	chr6	91643474	91675083	11	3151	17065.6991	3138.7737	275	1
16_Myog_60hr_MT_peak_1697_lociStitched	chr1	134265944	134307783	16	6000	17718.8165	3811.5329	276	1
8_Myog_60hr_MT_peak_2414_lociStitched	chr1	179031075	179054600	8	1568	16481.615	2585.3975	277	1
8_Myog_60hr_MT_peak_30240_lociStitched	chr5	35671637	35689630	8	1970	15869.826	2035.0083	278	1
6_Myog_60hr_MT_peak_21741_lociStitched	chr2	4414025	4455647	6	1525	18363.6264	4532.6358	279	1
8_Myog_60hr_MT_peak_5270_lociStitched	chr11	11820842	11857257	8	2926	17766.8785	3954.669	280	1
3_Myog_60hr_MT_peak_25448_lociStitched	chr3	54474428	54487749	3	580	15203.2573	1406.6976	281	1
4_Myog_60hr_MT_peak_28517_lociStitched	chr4	126259172	126272787	4	1654	15240.631	1447.2745	282	1
5_Myog_60hr_MT_peak_40837_lociStitched	chr9	66265855	66281936	5	1681	15350.9226	1579.1542	283	1
10_Myog_60hr_MT_peak_39590_lociStitched	chr8	123868962	123892135	10	2343	15875.8223	2111.0603	284	1
9_Myog_60hr_MT_peak_26137_lociStitched	chr3	98024296	98046577	9	1935	16369.8507	2606.877	285	1
4_Myog_60hr_MT_peak_30334_lociStitched	chr5	36713151	36724578	4	790	15211.6224	1456.9425	286	1
4_Myog_60hr_MT_peak_25981_lociStitched	chr3	95054501	95066793	4	775	15137.598	1386.5376	287	1
5_Myog_60hr_MT_peak_24846_lociStitched	chr2	173413947	173435377	5	1043	15903.203	2175.145	288	1
5_Myog_60hr_MT_peak_15205_lociStitched	chr15	95797413	95805198	5	1181	14927.7375	1206.675	289	1
14_Myog_60hr_MT_peak_7125_lociStitched	chr11	97397587	97442138	14	4403	18386.1977	4749.1366	290	1
13_Myog_60hr_MT_peak_716_lociStitched	chr1	73915100	73966848	13	3858	19157.1096	5573.2596	291	1
7_Myog_60hr_MT_peak_25852_lociStitched	chr3	88624361	88643334	7	2140	15614.779	2079.4408	292	1
5_Myog_60hr_MT_peak_365_lociStitched	chr1	43124830	43141950	5	1640	15421.696	1903.744	293	1
5_Myog_60hr_MT_peak_6896_lociStitched	chr11	88551000	88559956	5	1861	14663.6588	1175.9228	294	1
5_Myog_60hr_MT_peak_5757_lociStitched	chr11	53794635	53803439	5	1306	14329.3904	868.0744	295	1
9_Myog_60hr_MT_peak_41834_lociStitched	chr9	121332168	121358757	9	2536	15482.7747	2047.353	296	1
13_Myog_60hr_MT_peak_5040_lociStitched	chr11	3508323	3548865	13	4322	18061.461	4646.1132	297	1
9_Myog_60hr_MT_peak_33658_lociStitched	chr6	113481016	113523690	9	2257	17376.8528	3981.4842	298	1
9_Myog_60hr_MT_peak_2355_lociStitched	chr1	176993808	177016973	9	2291	15779.998	2430.0085	299	1
4_Myog_60hr_MT_peak_7941_lociStitched	chr11	115945287	115963304	4	1080	15258.5973	1917.0088	300	1
8_Myog_60hr_MT_peak_7537_lociStitched	chr11	103049747	103067958	8	2269	15482.9922	2156.1824	301	1
4_Myog_60hr_MT_peak_25639_lociStitched	chr3	68676870	68693957	4	971	15154.4603	1882.9874	302	1
7_Myog_60hr_MT_peak_22235_lociStitched	chr2	29700717	29717119	7	2028	14878.2542	1622.1578	303	1
4_Myog_60hr_MT_peak_41621_lociStitched	chr9	114016100	114022538	4	1140	13819.8108	565.2564	304	1
6_Myog_60hr_MT_peak_33415_lociStitched	chr6	94636882	94660437	6	1478	15619.3205	2364.922	305	1
5_Myog_60hr_MT_peak_41774_lociStitched	chr9	120001989	120027795	5	1888	15421.6656	2175.4458	306	1
11_Myog_60hr_MT_peak_20620_lociStitched	chr19	6287115	6331529	11	3139	17552.4128	4317.0408	307	1
4_Myog_60hr_MT_peak_16497_lociStitched	chr16	43575772	43592358	4	853	14957.2548	1729.9198	308	1
4_Myog_60hr_MT_peak_13477_lociStitched	chr15	25914991	25928262	4	1127	15237.7622	2027.8088	309	1
12_Myog_60hr_MT_peak_33936_lociStitched	chr6	125148215	125161804	12	4797	14672.0433	1464.8942	310	1
5_Myog_60hr_MT_peak_21986_lociStitched	chr2	25533638	25550044	5	1068	15098.4418	1901.4554	311	1
21_Myog_60hr_MT_peak_29638_lociStitched	chr4	152054519	152100903	21	6732	17268.7632	4128.176	312	1
5_Myog_60hr_MT_peak_39668_lociStitched	chr8	125271334	125293597	5	1690	15038.6565	1899.0339	313	1
6_Myog_60hr_MT_peak_27632_lociStitched	chr4	62727806	62744925	6	1051	14908.9371	1816.3259	314	1
4_Myog_60hr_MT_peak_32966_lociStitched	chr6	72365026	72383530	4	1188	14755.0896	1693.116	315	1
3_Myog_60hr_MT_peak_33138_lociStitched	chr6	86463104	86480329	3	772	14653.3075	1622.595	316	1
4_Myog_60hr_MT_peak_37464_lociStitched	chr8	13614909	13625796	4	761	14190.1158	1159.4655	317	1
5_Myog_60hr_MT_peak_17502_lociStitched	chr17	24544829	24567374	5	2120	15357.654	2333.4075	318	1
18_Myog_60hr_MT_peak_32950_lociStitched	chr6	72200640	72280681	18	5490	20466.4837	7459.8212	319	1
10_Myog_60hr_MT_peak_36301_lociStitched	chr7	110784644	110811252	10	2259	15350.1552	2344.1648	320	1
7_Myog_60hr_MT_peak_19423_lociStitched	chr18	32380778	32398848	7	1555	16091.335	3086.356	321	1
11_Myog_60hr_MT_peak_3969_lociStitched	chr10	78287593	78321441	11	2895	16886.7672	3926.368	322	1
6_Myog_60hr_MT_peak_10969_lociStitched	chr13	52106130	52139541	6	1206	16431.5298	3508.155	323	1
5_Myog_60hr_MT_peak_5574_lociStitched	chr11	46116641	46127958	5	1478	14111.1673	1192.8118	324	1
6_Myog_60hr_MT_peak_33766_lociStitched	chr6	116405224	116418794	6	1191	14366.559	1461.489	325	1
3_Myog_60hr_MT_peak_447_lociStitched	chr1	53845978	53857061	3	777	14167.3989	1280.0865	326	1
5_Myog_60hr_MT_peak_33367_lociStitched	chr6	91617710	91622730	5	2120	13415.448	552.702	327	1
11_Myog_60hr_MT_peak_15521_lociStitched	chr15	101228132	101260829	11	3158	17061.2946	4208.1039	328	1
10_Myog_60hr_MT_peak_3813_lociStitched	chr10	75091759	75144369	10	2662	19186.867	6339.505	329	1
5_Myog_60hr_MT_peak_32031_lociStitched	chr5	142820338	142823745	5	1491	13191.2226	344.7884	330	1
8_Myog_60hr_MT_peak_40651_lociStitched	chr9	61632690	61671313	8	2682	16194.6239	3364.0633	331	1
2_Myog_60hr_MT_peak_11518_lociStitched	chr13	95545612	95554192	2	665	13672.23	881.166	332	1
8_Myog_60hr_MT_peak_15607_lociStitched	chr15	103155754	103186123	8	1853	16763.688	4002.6342	333	1
4_Myog_60hr_MT_peak_4595_lociStitched	chr10	95465501	95472398	4	848	13580.8827	833.8473	334	1
12_Myog_60hr_MT_peak_22175_lociStitched	chr2	28519004	28540427	12	3459	15251.0337	2523.6294	335	1
7_Myog_60hr_MT_peak_31411_lociStitched	chr5	121807309	121851776	7	1678	17306.5564	4580.101	336	1
6_Myog_60hr_MT_peak_22603_lociStitched	chr2	35259315	35278019	6	1145	14656.4544	1950.8272	337	1
7_Myog_60hr_MT_peak_28478_lociStitched	chr4	125114719	125131751	7	1652	14776.9632	2072.7944	338	1
9_Myog_60hr_MT_peak_104_lociStitched	chr1	20654343	20671237	9	2726	14341.3166	1667.4378	339	1
9_Myog_60hr_MT_peak_37449_lociStitched	chr8	13204552	13226949	9	2570	14739.4657	2078.4416	340	1
8_Myog_60hr_MT_peak_6665_lociStitched	chr11	79778036	79807364	8	1455	15755.0016	3099.9696	341	1
6_Myog_60hr_MT_peak_5425_lociStitched	chr11	30149037	30166795	6	1231	14572.2148	1972.9138	342	1
5_Myog_60hr_MT_peak_37993_lociStitched	chr8	69935785	69939994	5	1067	12995.7084	398.1714	343	1
3_Myog_60hr_MT_peak_27555_lociStitched	chr4	58269013	58289047	3	638	14674.905	2083.536	344	1
10_Myog_60hr_MT_peak_28046_lociStitched	chr4	106907725	106966758	10	3468	18335.6498	5767.5241	345	1
5_Myog_60hr_MT_peak_26714_lociStitched	chr3	138049507	138070231	5	1865	14960.6556	2393.622	346	1
4_Myog_60hr_MT_peak_3780_lociStitched	chr10	70419393	70428751	4	617	13695.433	1174.429	347	1
5_Myog_60hr_MT_peak_18742_lociStitched	chr17	70993639	70998865	5	757	13232.232	722.7558	348	1
8_Myog_60hr_MT_peak_27789_lociStitched	chr4	83957206	84001980	8	1806	16946.959	4441.5808	349	1
4_Myog_60hr_MT_peak_17993_lociStitched	chr17	32012356	32023402	4	1316	13750.0608	1285.7544	350	1
7_Myog_60hr_MT_peak_5248_lociStitched	chr11	8678261	8704167	7	1353	15623.9086	3163.1226	351	1
7_Myog_60hr_MT_peak_8134_lociStitched	chr11	117912810	117936692	7	2271	14692.2064	2297.4484	352	1
11_Myog_60hr_MT_peak_23930_lociStitched	chr2	132006618	132055791	11	2433	17338.3998	4991.0595	353	1
5_Myog_60hr_MT_peak_28560_lociStitched	chr4	128997395	129020798	5	1178	14697.084	2354.3418	354	1
6_Myog_60hr_MT_peak_4519_lociStitched	chr10	93271149	93287892	6	1678	14437.4889	2107.9437	355	1
11_Myog_60hr_MT_peak_1830_lociStitched	chr1	135813781	135865173	11	3641	17262.5728	5005.5808	356	1
5_Myog_60hr_MT_peak_21753_lociStitched	chr2	4557087	4575543	5	1552	14192.664	1937.88	357	1
12_Myog_60hr_MT_peak_15672_lociStitched	chr16	4497986	4551373	12	3600	17665.7583	5434.7966	358	1
9_Myog_60hr_MT_peak_2088_lociStitched	chr1	156990227	157008600	9	2207	14213.3528	2010.0062	359	1
5_Myog_60hr_MT_peak_2375_lociStitched	chr1	177623264	177646579	5	2540	14655.809	2464.3955	360	1
8_Myog_60hr_MT_peak_29959_lociStitched	chr5	24383528	24409786	8	2142	14988.0664	2801.7286	361	1
3_Myog_60hr_MT_peak_22761_lociStitched	chr2	49730369	49749256	3	719	14356.0087	2192.7807	362	1
8_Myog_60hr_MT_peak_34396_lociStitched	chr7	6747762	6778016	8	1618	14337.3706	2178.288	363	1
10_Myog_60hr_MT_peak_14010_lociStitched	chr15	59047928	59073058	10	2573	15603.217	3518.2	364	1
8_Myog_60hr_MT_peak_39633_lociStitched	chr8	124630527	124652744	8	1860	13898.9552	1817.3506	365	1
5_Myog_60hr_MT_peak_23672_lociStitched	chr2	120144488	120149973	5	1023	12646.7645	590.186	366	1
4_Myog_60hr_MT_peak_2846_lociStitched	chr1	193330309	193347191	4	810	13738.5716	1689.8882	367	1
9_Myog_60hr_MT_peak_13517_lociStitched	chr15	27570501	27595927	9	2297	15769.2052	3722.3664	368	1
3_Myog_60hr_MT_peak_22291_lociStitched	chr2	30429163	30445649	3	846	13919.1298	1914.0246	369	1
10_Myog_60hr_MT_peak_29495_lociStitched	chr4	149820568	149856697	10	2213	15116.3736	3114.3198	370	1
8_Myog_60hr_MT_peak_14708_lociStitched	chr15	80052107	80075604	8	1931	14988.7363	2991.1681	371	1
5_Myog_60hr_MT_peak_9995_lociStitched	chr12	111745381	111763196	5	2978	13781.684	1795.752	372	1
6_Myog_60hr_MT_peak_40343_lociStitched	chr9	49905820	49928335	6	1527	14022.342	2109.6555	373	1
12_Myog_60hr_MT_peak_7562_lociStitched	chr11	103227428	103249982	12	2772	14163.912	2268.9324	374	1
11_Myog_60hr_MT_peak_7523_lociStitched	chr11	102984622	103003586	11	2956	13877.8552	1991.22	375	1
4_Myog_60hr_MT_peak_18197_lociStitched	chr17	44500409	44508977	4	1097	12828.8664	968.184	376	1
3_Myog_60hr_MT_peak_37592_lociStitched	chr8	24970125	24982023	3	446	13305.5334	1461.0744	377	1
10_Myog_60hr_MT_peak_17866_lociStitched	chr17	29409711	29440336	10	2647	15003.1875	3224.8125	378	1
3_Myog_60hr_MT_peak_26447_lociStitched	chr3	121370506	121380017	3	656	12967.2974	1222.1635	379	1
7_Myog_60hr_MT_peak_31609_lociStitched	chr5	125226239	125254500	7	2139	14466.8059	2752.6214	380	1
2_Myog_60hr_MT_peak_352_lociStitched	chr1	40833591	40840942	2	630	12641.5147	929.9015	381	1
31_Myog_60hr_MT_peak_39160_lociStitched	chr8	120243986	120323510	31	7926	17837.2332	6131.3004	382	1
10_Myog_60hr_MT_peak_6235_lociStitched	chr11	69356653	69384171	10	3402	14609.3062	2905.9008	383	1
3_Myog_60hr_MT_peak_9062_lociStitched	chr12	71883431	71888572	3	764	12314.7514	635.4276	384	1
2_Myog_60hr_MT_peak_889_lociStitched	chr1	81744516	81755969	2	285	13051.8388	1384.6677	385	1
9_Myog_60hr_MT_peak_23731_lociStitched	chr2	122348598	122379655	9	1693	14783.132	3133.6513	386	1
6_Myog_60hr_MT_peak_35606_lociStitched	chr7	73352250	73372673	6	1973	13264.7385	1615.4593	387	1
4_Myog_60hr_MT_peak_14101_lociStitched	chr15	64224162	64243001	4	673	14394.8799	2754.2618	388	1
14_Myog_60hr_MT_peak_14701_lociStitched	chr15	79984054	80028264	14	4162	16693.696	5110.676	389	1
21_Myog_60hr_MT_peak_4247_lociStitched	chr10	81406535	81434087	21	5847	15057.168	3482.5728	390	1
6_Myog_60hr_MT_peak_23817_lociStitched	chr2	128295072	128324857	6	1224	14761.446	3198.909	391	1
3_Myog_60hr_MT_peak_6547_lociStitched	chr11	77615177	77624656	3	972	12631.7154	1073.9707	392	1
3_Myog_60hr_MT_peak_9416_lociStitched	chr12	84784714	84801863	3	637	13400.2286	1862.3814	393	1
3_Myog_60hr_MT_peak_24458_lociStitched	chr2	163587569	163608300	3	1744	13636.8518	2110.4158	394	1
4_Myog_60hr_MT_peak_21658_lociStitched	chr19	57189427	57204677	4	2466	13040.275	1555.5	395	1
2_Myog_60hr_MT_peak_25665_lociStitched	chr3	79238078	79250201	2	367	12829.7709	1374.7482	396	1
3_Myog_60hr_MT_peak_21428_lociStitched	chr19	47219799	47233465	3	1957	12941.702	1486.8608	397	1
4_Myog_60hr_MT_peak_18956_lociStitched	chr17	84099909	84126355	4	1062	14156.5438	2702.7812	398	1
5_Myog_60hr_MT_peak_35648_lociStitched	chr7	74442708	74458689	5	1253	12728.8665	1280.0781	399	1
4_Myog_60hr_MT_peak_14775_lociStitched	chr15	81213063	81227210	4	657	13148.2218	1703.2988	400	1
4_Myog_60hr_MT_peak_23122_lociStitched	chr2	77177632	77200698	4	816	14132.5382	2689.4956	401	1
6_Myog_60hr_MT_peak_38831_lociStitched	chr8	106614880	106641217	6	1246	13687.3389	2259.7146	402	1
4_Myog_60hr_MT_peak_27803_lociStitched	chr4	84199173	84203972	4	1226	11914.4773	521.1714	403	1
4_Myog_60hr_MT_peak_16518_lociStitched	chr16	45333829	45347443	4	994	12625.6236	1253.8494	404	1
5_Myog_60hr_MT_peak_36247_lociStitched	chr7	109707473	109716370	5	1358	12302.7716	931.5159	405	1
5_Myog_60hr_MT_peak_10015_lociStitched	chr12	111846124	111853419	5	1426	11965.9885	658.009	406	1
7_Myog_60hr_MT_peak_19900_lociStitched	chr18	61609784	61636727	7	1928	13759.7901	2511.0876	407	1
3_Myog_60hr_MT_peak_13967_lociStitched	chr15	58254260	58261296	3	591	12166.6512	928.752	408	1
5_Myog_60hr_MT_peak_5210_lociStitched	chr11	6480840	6494321	5	1740	12782.6842	1567.8403	409	1
4_Myog_60hr_MT_peak_21610_lociStitched	chr19	56367806	56380683	4	1076	12865.4107	1654.6945	410	1
3_Myog_60hr_MT_peak_15225_lociStitched	chr15	96284232	96297472	3	1424	13115.544	1918.476	411	1
4_Myog_60hr_MT_peak_20768_lociStitched	chr19	9953112	9966753	4	1263	12905.7501	1710.5814	412	1
6_Myog_60hr_MT_peak_30231_lociStitched	chr5	35598445	35625237	6	2748	13832.7096	2655.0872	413	1
5_Myog_60hr_MT_peak_13386_lociStitched	chr15	10917816	10940510	5	1368	14367.5714	3199.854	414	1
5_Myog_60hr_MT_peak_25720_lociStitched	chr3	84296769	84333696	5	1340	15114.2211	3965.9598	415	1
5_Myog_60hr_MT_peak_8565_lociStitched	chr12	8805054	8829540	5	1200	13633.8048	2539.1982	416	1
4_Myog_60hr_MT_peak_5546_lociStitched	chr11	43919495	43933830	4	936	12735.214	1652.8255	417	1
5_Myog_60hr_MT_peak_5322_lociStitched	chr11	19829214	19851602	5	1064	13327.5764	2270.1432	418	1
12_Myog_60hr_MT_peak_37277_lociStitched	chr7	145182594	145222617	12	3665	14156.1351	3101.7825	419	1
3_Myog_60hr_MT_peak_32591_lociStitched	chr6	42385697	42396623	3	673	12278.6388	1231.3602	420	1
6_Myog_60hr_MT_peak_12396_lociStitched	chr14	40948662	40963244	6	2207	12593.0152	1548.6084	421	1
4_Myog_60hr_MT_peak_30905_lociStitched	chr5	103766539	103790180	4	838	13631.4006	2626.5151	422	1
3_Myog_60hr_MT_peak_7013_lociStitched	chr11	94915740	94929201	3	964	12288.5469	1336.6773	423	1
6_Myog_60hr_MT_peak_18115_lociStitched	chr17	35691965	35731773	6	4191	14832.4608	3901.184	424	1
4_Myog_60hr_MT_peak_26786_lociStitched	chr3	144639110	144643953	4	1098	11591.2362	663.9753	425	1
9_Myog_60hr_MT_peak_5436_lociStitched	chr11	30235322	30268557	9	2446	14736.399	3825.3485	426	1
11_Myog_60hr_MT_peak_13576_lociStitched	chr15	31232709	31276719	11	2522	17053.875	6143.796	427	1
5_Myog_60hr_MT_peak_26011_lociStitched	chr3	95695457	95702352	5	1030	11733.2215	830.8475	428	1
17_Myog_60hr_MT_peak_29178_lociStitched	chr4	140601054	140637133	17	3950	13677.5489	2778.083	429	1
6_Myog_60hr_MT_peak_31395_lociStitched	chr5	121609736	121634999	6	1426	13543.4943	2647.5624	430	1
3_Myog_60hr_MT_peak_14514_lociStitched	chr15	77905401	77917298	3	724	12535.8689	1653.683	431	1
5_Myog_60hr_MT_peak_33022_lociStitched	chr6	82747164	82768420	5	1022	13010.7976	2129.8512	432	1
2_Myog_60hr_MT_peak_35594_lociStitched	chr7	72538391	72544193	2	307	11421.237	562.794	433	1
5_Myog_60hr_MT_peak_14685_lociStitched	chr15	79929050	79952272	5	1312	13826.3788	2993.3158	434	1
4_Myog_60hr_MT_peak_13013_lociStitched	chr14	75855210	75871432	4	813	12661.271	1831.4638	435	1
5_Myog_60hr_MT_peak_17570_lociStitched	chr17	25749653	25761999	5	1812	12180.5636	1355.5908	436	1
7_Myog_60hr_MT_peak_1771_lociStitched	chr1	135466435	135491300	7	1313	13494.2355	2670.501	437	1
7_Myog_60hr_MT_peak_16058_lociStitched	chr16	21293021	21333502	7	2054	13961.8969	3173.7104	438	1
3_Myog_60hr_MT_peak_11747_lociStitched	chr13	104499714	104510910	3	721	11843.1288	1058.022	439	1
6_Myog_60hr_MT_peak_9266_lociStitched	chr12	80216625	80231538	6	1050	12467.268	1726.9254	440	1
10_Myog_60hr_MT_peak_3612_lociStitched	chr10	61327659	61376674	10	2664	16620.9865	5881.8	441	1
7_Myog_60hr_MT_peak_17372_lociStitched	chr17	15343145	15381013	7	3017	14492.0836	3771.6528	442	1
2_Myog_60hr_MT_peak_36240_lociStitched	chr7	109576406	109588385	2	327	11749.0032	1030.194	443	1
5_Myog_60hr_MT_peak_10233_lociStitched	chr13	9310902	9350974	5	1310	14934.8344	4223.5888	444	1
9_Myog_60hr_MT_peak_14388_lociStitched	chr15	76446664	76465381	9	5002	12946.5489	2264.757	445	1
3_Myog_60hr_MT_peak_18240_lociStitched	chr17	45611203	45627002	3	1198	12615.5015	1948.0167	446	1
8_Myog_60hr_MT_peak_37500_lociStitched	chr8	14986732	15003933	8	2295	12346.8778	1706.3392	447	1
6_Myog_60hr_MT_peak_32929_lociStitched	chr6	72106353	72120180	6	1330	12043.317	1410.354	448	1
3_Myog_60hr_MT_peak_22665_lociStitched	chr2	36222596	36244328	3	712	12995.736	2397.0396	449	1
5_Myog_60hr_MT_peak_6746_lociStitched	chr11	84057536	84077325	5	1377	12657.0444	2085.7606	450	1
8_Myog_60hr_MT_peak_18257_lociStitched	chr17	45848234	45873815	8	2177	12677.9436	2148.804	451	1
4_Myog_60hr_MT_peak_34890_lociStitched	chr7	30008043	30010874	4	1797	10848.9582	325.2819	452	1
4_Myog_60hr_MT_peak_4019_lociStitched	chr10	79841405	79858652	4	1027	12802.4481	2285.2275	453	1
3_Myog_60hr_MT_peak_18947_lociStitched	chr17	83978965	83990680	3	1017	11767.7175	1253.505	454	1
4_Myog_60hr_MT_peak_32514_lociStitched	chr6	34866745	34895876	4	1259	13269.1705	2755.7926	455	1
7_Myog_60hr_MT_peak_17391_lociStitched	chr17	15807337	15841690	7	2015	14239.3185	3751.3476	456	1
3_Myog_60hr_MT_peak_14781_lociStitched	chr15	81295025	81301462	3	505	11370.3168	890.8808	457	1
3_Myog_60hr_MT_peak_16686_lociStitched	chr16	86209473	86223331	3	496	12117.4352	1649.102	458	1
3_Myog_60hr_MT_peak_34174_lociStitched	chr6	140535522	140551169	3	1165	12024.7195	1574.0882	459	1
8_Myog_60hr_MT_peak_12896_lociStitched	chr14	69808786	69831397	8	2014	12549.105	2118.6507	460	1
3_Myog_60hr_MT_peak_26823_lociStitched	chr3	146307388	146315762	3	684	11334.209	910.2538	461	1
3_Myog_60hr_MT_peak_33573_lociStitched	chr6	107459252	107474439	3	686	11709.177	1290.895	462	1
2_Myog_60hr_MT_peak_15559_lociStitched	chr15	102100203	102105721	2	1655	11308.5892	931.9902	463	1
11_Myog_60hr_MT_peak_39101_lociStitched	chr8	119420458	119440376	11	2112	11962.7508	1611.3662	464	1
6_Myog_60hr_MT_peak_24377_lociStitched	chr2	160603118	160621571	6	2217	12450.2391	2105.4873	465	1
5_Myog_60hr_MT_peak_11241_lociStitched	chr13	63273031	63288066	5	970	11957.3355	1613.2555	466	1
4_Myog_60hr_MT_peak_11562_lociStitched	chr13	97927939	97948139	4	697	12382.6	2052.32	467	1
6_Myog_60hr_MT_peak_36495_lociStitched	chr7	118914951	118931859	6	1287	11603.9604	1281.6264	468	1
3_Myog_60hr_MT_peak_17038_lociStitched	chr17	5959804	5978768	3	644	12279.19	1996.9092	469	1
4_Myog_60hr_MT_peak_30477_lociStitched	chr5	53509583	53525979	4	1202	11918.2524	1652.7168	470	1
9_Myog_60hr_MT_peak_28433_lociStitched	chr4	123613596	123625944	9	2676	11556.4932	1307.6532	471	1
5_Myog_60hr_MT_peak_3694_lociStitched	chr10	66899887	66942262	5	993	15534.675	5296.875	472	1
4_Myog_60hr_MT_peak_2229_lociStitched	chr1	167269923	167290215	4	1473	12426.8208	2193.5652	473	1
6_Myog_60hr_MT_peak_27347_lociStitched	chr4	45506729	45525037	6	1393	12030.1868	1806.9996	474	1
