REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	2d_myotH3K27ac.bam	Input_MT_2d.bam
2_Myog_60hr_MT_peak_36029_lociStitched	chr7	97777279	97788712	2	581	3368.1618	1062.1257
3_Myog_60hr_MT_peak_37889_lociStitched	chr8	57571580	57583011	3	626	5541.7488	1109.9501
5_Myog_60hr_MT_peak_22569_lociStitched	chr2	34139542	34150969	5	1405	3369.8223	1079.8515
4_Myog_60hr_MT_peak_30334_lociStitched	chr5	36713151	36724578	4	790	15211.6224	1456.9425
3_Myog_60hr_MT_peak_4910_lociStitched	chr10	127526717	127538144	3	622	898.1622	1087.8504
2_Myog_60hr_MT_peak_23770_lociStitched	chr2	126053783	126065205	2	530	3977.1404	1278.1218
2_Myog_60hr_MT_peak_21874_lociStitched	chr2	18218042	18229451	2	286	1750.1406	1126.0683
2_Myog_60hr_MT_peak_40856_lociStitched	chr9	66647582	66658990	2	282	852.1776	820.2352
2_Myog_60hr_MT_peak_13679_lociStitched	chr15	36716351	36727759	2	716	7479.0848	1407.7472
3_Myog_60hr_MT_peak_1129_lociStitched	chr1	90286636	90298042	3	443	4022.8962	984.3378
2_Myog_60hr_MT_peak_39497_lociStitched	chr8	123257251	123268656	2	426	1670.8325	962.582
2_Myog_60hr_MT_peak_5048_lociStitched	chr11	3716746	3728149	2	261	929.3445	1006.8849
2_Myog_60hr_MT_peak_25115_lociStitched	chr3	21638976	21650375	2	234	1927.5709	1400.9371
3_Myog_60hr_MT_peak_34867_lociStitched	chr7	29410529	29421915	3	649	1300.2812	866.4746
3_Myog_60hr_MT_peak_35088_lociStitched	chr7	44686169	44697552	3	605	2662.4837	759.2461
3_Myog_60hr_MT_peak_32831_lociStitched	chr6	56336122	56347505	3	623	415.4795	965.2784
3_Myog_60hr_MT_peak_24798_lociStitched	chr2	172401414	172412792	3	713	1586.0932	717.9518
3_Myog_60hr_MT_peak_26607_lociStitched	chr3	129682493	129693855	3	511	1439.5654	1124.838
7_Myog_60hr_MT_peak_34619_lociStitched	chr7	19928781	19940143	7	1067	7598.9056	926.003
4_Myog_60hr_MT_peak_27102_lociStitched	chr4	32238625	32249984	4	1378	2249.082	1101.823
3_Myog_60hr_MT_peak_2395_lociStitched	chr1	178357865	178369216	3	647	2211.1748	1172.5583
2_Myog_60hr_MT_peak_39334_lociStitched	chr8	122074037	122085384	2	570	4449.1587	896.413
2_Myog_60hr_MT_peak_35479_lociStitched	chr7	66580624	66591967	2	538	7254.9828	868.8738
2_Myog_60hr_MT_peak_25911_lociStitched	chr3	89785329	89796664	2	463	1354.5325	952.14
3_Myog_60hr_MT_peak_20223_lociStitched	chr18	76153837	76165170	3	659	4584.1985	1118.5671
2_Myog_60hr_MT_peak_27514_lociStitched	chr4	57183582	57194913	2	603	2432.7657	1093.4415
2_Myog_60hr_MT_peak_18465_lociStitched	chr17	55965201	55976531	2	318	1037.828	975.513
2_Myog_60hr_MT_peak_24920_lociStitched	chr2	180154817	180166145	2	387	1138.464	1071.6288
5_Myog_60hr_MT_peak_39859_lociStitched	chr9	14585766	14597094	5	883	5216.544	1000.2624
5_Myog_60hr_MT_peak_27283_lociStitched	chr4	43968743	43980071	5	1046	8651.1936	1258.5408
2_Myog_60hr_MT_peak_14735_lociStitched	chr15	80192362	80203685	2	369	1597.6753	1354.2308
2_Myog_60hr_MT_peak_33608_lociStitched	chr6	112245837	112257157	2	238	2256.076	991.632
5_Myog_60hr_MT_peak_5574_lociStitched	chr11	46116641	46127958	5	1478	14111.1673	1192.8118
2_Myog_60hr_MT_peak_23051_lociStitched	chr2	73059636	73070952	2	315	2065.17	1147.4424
3_Myog_60hr_MT_peak_31875_lociStitched	chr5	139049626	139060942	3	451	2546.1	1070.4936
2_Myog_60hr_MT_peak_4348_lociStitched	chr10	83895755	83907070	2	417	538.594	1046.6375
2_Myog_60hr_MT_peak_19165_lociStitched	chr18	5572523	5583837	2	417	1595.274	1137.057
2_Myog_60hr_MT_peak_29572_lociStitched	chr4	150644945	150656257	2	262	1282.7808	771.4784
2_Myog_60hr_MT_peak_30752_lociStitched	chr5	92358123	92369418	2	437	2027.4525	1294.407
5_Myog_60hr_MT_peak_20924_lociStitched	chr19	21576367	21587656	5	917	4173.5433	1260.9813
3_Myog_60hr_MT_peak_36053_lociStitched	chr7	98853034	98864319	3	1122	734.6535	698.5415
2_Myog_60hr_MT_peak_14071_lociStitched	chr15	62212238	62223520	2	493	3487.2662	1517.429
2_Myog_60hr_MT_peak_31479_lociStitched	chr5	123353451	123364724	2	469	1185.9196	1082.208
3_Myog_60hr_MT_peak_25756_lociStitched	chr3	85714080	85725345	3	452	2649.528	1328.1435
5_Myog_60hr_MT_peak_38334_lociStitched	chr8	83737795	83749055	5	1949	8052.026	1847.766
2_Myog_60hr_MT_peak_38755_lociStitched	chr8	105358482	105369742	2	381	1646.212	1526.856
3_Myog_60hr_MT_peak_5951_lociStitched	chr11	59707976	59719230	3	512	6792.9144	1288.583
3_Myog_60hr_MT_peak_3356_lociStitched	chr10	42237709	42248944	3	496	1949.2725	1439.2035
2_Myog_60hr_MT_peak_37496_lociStitched	chr8	14880123	14891348	2	650	5753.935	1076.4775
2_Myog_60hr_MT_peak_11644_lociStitched	chr13	99502195	99513419	2	423	3386.2808	1143.7256
7_Myog_60hr_MT_peak_7484_lociStitched	chr11	102432941	102444161	7	1548	1302.642	964.92
5_Myog_60hr_MT_peak_7972_lociStitched	chr11	116285721	116296936	5	1621	3353.285	887.1065
4_Myog_60hr_MT_peak_11909_lociStitched	chr14	7943226	7954440	4	884	5901.9282	1129.2498
2_Myog_60hr_MT_peak_16749_lociStitched	chr16	91830312	91841520	2	509	2329.0224	1180.2024
2_Myog_60hr_MT_peak_24349_lociStitched	chr2	157862469	157873673	2	633	1437.4732	976.9888
2_Myog_60hr_MT_peak_19741_lociStitched	chr18	53904392	53915596	2	260	1593.2088	1068.8616
3_Myog_60hr_MT_peak_40004_lociStitched	chr9	22765685	22776884	3	481	2954.2962	878.0016
3_Myog_60hr_MT_peak_11747_lociStitched	chr13	104499714	104510910	3	721	11843.1288	1058.022
3_Myog_60hr_MT_peak_5885_lociStitched	chr11	58971181	58982368	3	1136	3815.8857	1170.1602
4_Myog_60hr_MT_peak_11003_lociStitched	chr13	52818021	52829207	4	741	6975.5896	1260.6622
2_Myog_60hr_MT_peak_8764_lociStitched	chr12	29130202	29141383	2	381	206.8485	736.8279
3_Myog_60hr_MT_peak_32786_lociStitched	chr6	54253840	54265020	3	1087	5919.81	1257.75
3_Myog_60hr_MT_peak_13086_lociStitched	chr14	78108529	78119706	3	476	1170.2319	1102.0522
3_Myog_60hr_MT_peak_34274_lociStitched	chr6	146959915	146971089	3	637	6765.857	1306.2406
4_Myog_60hr_MT_peak_34302_lociStitched	chr6	148760575	148771741	4	1014	3232.557	1033.9716
2_Myog_60hr_MT_peak_9607_lociStitched	chr12	98645997	98657162	2	435	1651.3035	1160.0435
2_Myog_60hr_MT_peak_37004_lociStitched	chr7	139545437	139556600	2	345	866.2488	735.6417
3_Myog_60hr_MT_peak_12844_lociStitched	chr14	66265917	66277078	3	548	2836.0101	1096.0102
2_Myog_60hr_MT_peak_7336_lociStitched	chr11	100287003	100298154	2	535	5989.2021	1124.0208
3_Myog_60hr_MT_peak_21289_lociStitched	chr19	44377725	44388876	3	779	11448.7317	1266.7536
2_Myog_60hr_MT_peak_11651_lociStitched	chr13	99816737	99827881	2	351	1482.152	1005.1888
2_Myog_60hr_MT_peak_37331_lociStitched	chr8	10098389	10109524	2	266	738.2505	913.07
3_Myog_60hr_MT_peak_14156_lociStitched	chr15	67081093	67092228	3	470	2225.8865	1500.998
4_Myog_60hr_MT_peak_11795_lociStitched	chr13	110632870	110644005	4	762	6649.822	1161.3805
2_Myog_60hr_MT_peak_21068_lociStitched	chr19	32242158	32253289	2	629	2754.9225	1271.1602
2_Myog_60hr_MT_peak_6421_lociStitched	chr11	75260193	75271321	2	737	1458.8808	1018.212
3_Myog_60hr_MT_peak_36588_lociStitched	chr7	125888445	125899571	3	786	1099.2488	776.5948
5_Myog_60hr_MT_peak_40114_lociStitched	chr9	35333455	35344581	5	1770	17457.8066	1075.8842
2_Myog_60hr_MT_peak_16255_lociStitched	chr16	30937809	30948928	2	297	1449.9176	913.9818
2_Myog_60hr_MT_peak_10322_lociStitched	chr13	23361690	23372803	2	533	5914.3386	1224.6526
2_Myog_60hr_MT_peak_13092_lociStitched	chr14	78436737	78447847	2	285	2073.126	936.573
5_Myog_60hr_MT_peak_24360_lociStitched	chr2	158198998	158210105	5	975	2288.042	901.8884
3_Myog_60hr_MT_peak_11923_lociStitched	chr14	8294414	8305521	3	794	6289.8941	1035.1724
5_Myog_60hr_MT_peak_5573_lociStitched	chr11	46062215	46073314	5	1234	11486.3551	1273.0553
2_Myog_60hr_MT_peak_5782_lociStitched	chr11	54246253	54257349	2	326	3007.016	981.996
5_Myog_60hr_MT_peak_5459_lociStitched	chr11	31564147	31575243	5	1132	1341.5064	1078.5312
3_Myog_60hr_MT_peak_42371_lociStitched	chrX	140511163	140522257	3	580	3560.0646	961.8498
2_Myog_60hr_MT_peak_19776_lociStitched	chr18	56763436	56774529	2	281	907.4074	743.231
3_Myog_60hr_MT_peak_13393_lociStitched	chr15	11166017	11177106	3	853	572.1924	1345.0957
3_Myog_60hr_MT_peak_447_lociStitched	chr1	53845978	53857061	3	777	14167.3989	1280.0865
3_Myog_60hr_MT_peak_13504_lociStitched	chr15	27477284	27488366	3	530	3713.5782	1422.9288
2_Myog_60hr_MT_peak_41131_lociStitched	chr9	83579144	83590225	2	411	2237.2539	1005.0467
2_Myog_60hr_MT_peak_14106_lociStitched	chr15	64345208	64356289	2	390	5595.905	1561.3129
2_Myog_60hr_MT_peak_18366_lociStitched	chr17	47418200	47429278	2	757	724.5012	911.7194
3_Myog_60hr_MT_peak_36627_lociStitched	chr7	126785557	126796626	3	561	3843.1568	919.8339
2_Myog_60hr_MT_peak_13913_lociStitched	chr15	57568023	57579091	2	470	4107.3348	1586.0444
3_Myog_60hr_MT_peak_37673_lociStitched	chr8	27055320	27066388	3	446	10821.1836	1054.7804
2_Myog_60hr_MT_peak_3757_lociStitched	chr10	69617870	69628936	2	318	4653.253	1313.5342
2_Myog_60hr_MT_peak_6807_lociStitched	chr11	86894461	86905523	2	284	2685.8536	1122.793
3_Myog_60hr_MT_peak_27314_lociStitched	chr4	45230369	45241426	3	470	2642.623	1016.1383
3_Myog_60hr_MT_peak_6508_lociStitched	chr11	76445596	76456646	3	530	1738.165	1146.99
4_Myog_60hr_MT_peak_5265_lociStitched	chr11	11656467	11667516	4	605	515.9883	838.6191
2_Myog_60hr_MT_peak_15971_lociStitched	chr16	18218818	18229866	2	312	542.4568	869.4776
4_Myog_60hr_MT_peak_17993_lociStitched	chr17	32012356	32023402	4	1316	13750.0608	1285.7544
3_Myog_60hr_MT_peak_3637_lociStitched	chr10	61736674	61747720	3	815	985.3032	1032.801
3_Myog_60hr_MT_peak_31755_lociStitched	chr5	135907265	135918302	3	675	4482.1257	1140.1221
3_Myog_60hr_MT_peak_1678_lociStitched	chr1	134150839	134161875	3	1352	3212.5796	1186.37
2_Myog_60hr_MT_peak_5288_lociStitched	chr11	12424301	12435336	2	552	4290.408	1212.7465
4_Myog_60hr_MT_peak_12347_lociStitched	chr14	33347851	33358862	4	693	3072.069	1127.5264
3_Myog_60hr_MT_peak_17384_lociStitched	chr17	15430069	15441077	3	821	2547.2512	941.184
3_Myog_60hr_MT_peak_10025_lociStitched	chr12	112025018	112036022	3	1594	1730.9292	1031.0748
3_Myog_60hr_MT_peak_2009_lociStitched	chr1	155041068	155052057	3	521	5521.9725	1121.9769
4_Myog_60hr_MT_peak_36427_lociStitched	chr7	114060701	114071687	4	1042	2631.147	990.9372
2_Myog_60hr_MT_peak_2132_lociStitched	chr1	160520729	160531712	2	503	8811.6609	1565.0775
2_Myog_60hr_MT_peak_29777_lociStitched	chr4	155770335	155781315	2	1150	6664.86	1081.53
3_Myog_60hr_MT_peak_4222_lociStitched	chr10	81197321	81208298	3	1044	2451.1641	1260.1596
3_Myog_60hr_MT_peak_9669_lociStitched	chr12	100361268	100372240	3	545	4279.08	1203.6284
2_Myog_60hr_MT_peak_9668_lociStitched	chr12	100325649	100336618	2	647	2175.1527	1112.2566
3_Myog_60hr_MT_peak_18608_lociStitched	chr17	64548521	64559478	3	846	6417.5149	1193.2173
2_Myog_60hr_MT_peak_31223_lociStitched	chr5	115181640	115192595	2	766	1426.341	887.355
2_Myog_60hr_MT_peak_40575_lociStitched	chr9	59271744	59282696	2	466	1183.9112	890.3976
5_Myog_60hr_MT_peak_9226_lociStitched	chr12	79751797	79762749	5	1125	4423.5128	1022.9168
4_Myog_60hr_MT_peak_6935_lociStitched	chr11	88993266	89004212	4	876	4620.3066	1118.6812
3_Myog_60hr_MT_peak_30593_lociStitched	chr5	65901057	65912000	3	705	635.7883	1191.6927
2_Myog_60hr_MT_peak_14077_lociStitched	chr15	62892506	62903446	2	565	5065.22	1573.172
5_Myog_60hr_MT_peak_20772_lociStitched	chr19	9987248	9998187	5	1438	5625.9277	1018.4209
2_Myog_60hr_MT_peak_27771_lociStitched	chr4	83343289	83354226	2	306	2008.0332	1129.7921
3_Myog_60hr_MT_peak_35465_lociStitched	chr7	66233174	66244111	3	1078	1332.1266	951.519
5_Myog_60hr_MT_peak_22973_lociStitched	chr2	69673832	69684768	5	996	3190.0312	1346.2216
2_Myog_60hr_MT_peak_37355_lociStitched	chr8	11173234	11184166	2	678	1671.5028	895.3308
3_Myog_60hr_MT_peak_3726_lociStitched	chr10	68079909	68090839	3	708	5858.48	1471.178
3_Myog_60hr_MT_peak_28388_lociStitched	chr4	122848512	122859440	3	443	1967.04	1052.3664
2_Myog_60hr_MT_peak_5608_lociStitched	chr11	49832022	49842950	2	385	1410.8048	947.4576
3_Myog_60hr_MT_peak_32591_lociStitched	chr6	42385697	42396623	3	673	12278.6388	1231.3602
2_Myog_60hr_MT_peak_36973_lociStitched	chr7	139146089	139157005	2	374	886.3792	633.128
3_Myog_60hr_MT_peak_39893_lociStitched	chr9	15523036	15533950	3	614	731.238	801.0876
2_Myog_60hr_MT_peak_25075_lociStitched	chr3	18626890	18637804	2	269	1646.9226	1109.9538
3_Myog_60hr_MT_peak_24098_lociStitched	chr2	152349122	152360031	3	650	1518.5328	976.3555
4_Myog_60hr_MT_peak_1833_lociStitched	chr1	135884740	135895642	4	984	2342.8398	1009.5252
3_Myog_60hr_MT_peak_9907_lociStitched	chr12	110505230	110516130	3	897	2139.67	1181.56
4_Myog_60hr_MT_peak_22365_lociStitched	chr2	31189653	31200546	4	855	2627.3916	1138.3185
2_Myog_60hr_MT_peak_18930_lociStitched	chr17	83210674	83221564	2	719	2086.524	984.456
2_Myog_60hr_MT_peak_25128_lociStitched	chr3	21952752	21963642	2	327	7430.247	1291.554
4_Myog_60hr_MT_peak_37464_lociStitched	chr8	13614909	13625796	4	761	14190.1158	1159.4655
3_Myog_60hr_MT_peak_28222_lociStitched	chr4	117858865	117869746	3	693	1398.2085	959.7042
2_Myog_60hr_MT_peak_30929_lociStitched	chr5	105290905	105301786	2	490	1011.933	922.7088
3_Myog_60hr_MT_peak_19140_lociStitched	chr18	5123420	5134299	3	758	8269.1279	1125.9765
2_Myog_60hr_MT_peak_3300_lociStitched	chr10	40727153	40738030	2	342	3329.4497	1255.2058
4_Myog_60hr_MT_peak_42064_lociStitched	chrX	20415022	20425899	4	786	2082.9455	1171.4529
2_Myog_60hr_MT_peak_29822_lociStitched	chr5	3935895	3946771	2	254	1166.9948	1115.8776
2_Myog_60hr_MT_peak_2908_lociStitched	chr10	5253796	5264672	2	389	2232.8428	1324.6968
3_Myog_60hr_MT_peak_8461_lociStitched	chr11	121347192	121358066	3	668	4392.0086	1197.2274
3_Myog_60hr_MT_peak_8239_lociStitched	chr11	119090982	119101853	3	565	2228.555	1125.1485
2_Myog_60hr_MT_peak_35170_lociStitched	chr7	45530290	45541161	2	294	1054.487	766.4055
2_Myog_60hr_MT_peak_23175_lociStitched	chr2	84750218	84761080	2	382	6395.5456	1069.907
2_Myog_60hr_MT_peak_3761_lociStitched	chr10	69736222	69747079	2	635	2728.3641	1320.2112
2_Myog_60hr_MT_peak_38558_lociStitched	chr8	91413936	91424785	2	378	4333.0906	1113.1074
5_Myog_60hr_MT_peak_24775_lociStitched	chr2	168604637	168615485	5	1063	2782.512	864.5856
5_Myog_60hr_MT_peak_15716_lociStitched	chr16	4896815	4907663	5	1166	3808.7328	1130.3616
2_Myog_60hr_MT_peak_1006_lociStitched	chr1	87597222	87608060	2	345	2550.1814	1045.867
5_Myog_60hr_MT_peak_20589_lociStitched	chr19	5981555	5992379	5	992	4245.1728	1057.5048
4_Myog_60hr_MT_peak_18754_lociStitched	chr17	71038750	71049573	4	964	4430.9362	1246.8096
2_Myog_60hr_MT_peak_25324_lociStitched	chr3	41521032	41531852	2	332	1619.754	1082.0
3_Myog_60hr_MT_peak_3467_lociStitched	chr10	58341872	58352690	3	515	6412.9104	1400.931
4_Myog_60hr_MT_peak_41536_lociStitched	chr9	108838038	108848856	4	641	874.0944	629.6076
3_Myog_60hr_MT_peak_41226_lociStitched	chr9	94607863	94618681	3	863	5271.6114	1049.346
2_Myog_60hr_MT_peak_37558_lociStitched	chr8	22797602	22808415	2	681	4157.5985	1083.4626
2_Myog_60hr_MT_peak_39692_lociStitched	chr8	126497679	126508492	2	340	2042.5757	814.2189
4_Myog_60hr_MT_peak_29011_lociStitched	chr4	136934875	136945683	4	652	211.8368	589.036
3_Myog_60hr_MT_peak_38881_lociStitched	chr8	108748985	108759791	3	757	9189.4224	950.928
4_Myog_60hr_MT_peak_5059_lociStitched	chr11	3900386	3911190	4	864	7556.3176	1238.1384
3_Myog_60hr_MT_peak_18016_lociStitched	chr17	32353793	32364593	3	610	2072.52	1087.56
4_Myog_60hr_MT_peak_41809_lociStitched	chr9	120855740	120866534	4	708	1503.6042	848.4084
6_Myog_60hr_MT_peak_34677_lociStitched	chr7	25268511	25279301	6	1540	3740.893	767.169
2_Myog_60hr_MT_peak_36892_lociStitched	chr7	132992921	133003706	2	586	1969.341	786.2265
3_Myog_60hr_MT_peak_40972_lociStitched	chr9	71757551	71768335	3	443	1355.5488	782.9184
2_Myog_60hr_MT_peak_12055_lociStitched	chr14	21659205	21669986	2	590	1655.9616	1208.5501
2_Myog_60hr_MT_peak_27712_lociStitched	chr4	76370018	76380799	2	463	2384.7572	1240.8931
3_Myog_60hr_MT_peak_38858_lociStitched	chr8	107244347	107255126	3	415	6272.3001	1000.2912
3_Myog_60hr_MT_peak_6253_lociStitched	chr11	69449645	69460421	3	908	2384.7288	1044.1944
6_Myog_60hr_MT_peak_6511_lociStitched	chr11	76487139	76497907	6	1660	9086.0384	1193.0944
2_Myog_60hr_MT_peak_9279_lociStitched	chr12	80319142	80329908	2	301	4585.2394	1111.0512
4_Myog_60hr_MT_peak_4540_lociStitched	chr10	93792831	93803591	4	1068	17945.528	1283.668
2_Myog_60hr_MT_peak_27087_lociStitched	chr4	29083671	29094429	2	370	1339.371	985.4328
3_Myog_60hr_MT_peak_9674_lociStitched	chr12	100391819	100402574	3	892	7798.4505	1165.842
2_Myog_60hr_MT_peak_22525_lociStitched	chr2	33047071	33057822	2	356	6335.5643	1138.5309
2_Myog_60hr_MT_peak_34723_lociStitched	chr7	27361609	27372359	2	797	967.5	818.075
2_Myog_60hr_MT_peak_13060_lociStitched	chr14	77100338	77111080	2	711	2217.1488	1091.3872
2_Myog_60hr_MT_peak_3866_lociStitched	chr10	76307195	76317934	2	325	1161.9598	1088.9346
6_Myog_60hr_MT_peak_3321_lociStitched	chr10	41544594	41555332	6	1402	10177.4764	1448.5562
2_Myog_60hr_MT_peak_24688_lociStitched	chr2	167542433	167553160	2	527	6156.2253	1189.6243
2_Myog_60hr_MT_peak_30609_lociStitched	chr5	66535146	66545869	2	244	9151.0082	1298.5553
3_Myog_60hr_MT_peak_13043_lociStitched	chr14	76688156	76698874	3	564	4064.2656	1117.8874
2_Myog_60hr_MT_peak_35631_lociStitched	chr7	73654562	73665279	2	298	548.7104	754.4768
2_Myog_60hr_MT_peak_10165_lociStitched	chr12	116223771	116234485	2	279	3589.19	1123.8986
3_Myog_60hr_MT_peak_5456_lociStitched	chr11	31521064	31531773	3	684	2638.6976	980.9444
3_Myog_60hr_MT_peak_14935_lociStitched	chr15	84280799	84291507	3	646	2164.0868	1216.4288
7_Myog_60hr_MT_peak_11184_lociStitched	chr13	60002161	60012868	7	1708	9644.8656	1111.3866
2_Myog_60hr_MT_peak_17200_lociStitched	chr17	10069381	10080083	2	406	4262.6066	1149.3948
3_Myog_60hr_MT_peak_19130_lociStitched	chr18	4969822	4980519	3	722	8690.2428	981.9846
4_Myog_60hr_MT_peak_32209_lociStitched	chr5	149420551	149431238	4	616	2414.1933	937.2499
7_Myog_60hr_MT_peak_9641_lociStitched	chr12	100096982	100107669	7	1950	1637.2484	816.4868
2_Myog_60hr_MT_peak_33107_lociStitched	chr6	85144558	85155243	2	302	843.0465	975.5405
2_Myog_60hr_MT_peak_28886_lociStitched	chr4	135036879	135047562	2	439	6540.1326	1074.7098
2_Myog_60hr_MT_peak_37241_lociStitched	chr7	144745379	144756061	2	248	4037.796	709.2848
3_Myog_60hr_MT_peak_34596_lociStitched	chr7	19753582	19764261	3	963	1380.7947	816.9435
2_Myog_60hr_MT_peak_21526_lociStitched	chr19	53440540	53451212	2	706	3606.0688	977.5552
2_Myog_60hr_MT_peak_27954_lociStitched	chr4	100045652	100056324	2	279	2946.5392	995.6976
3_Myog_60hr_MT_peak_21233_lociStitched	chr19	42031212	42041879	3	1427	2955.8257	1072.0335
3_Myog_60hr_MT_peak_20792_lociStitched	chr19	10219634	10230300	3	377	854.3466	952.4738
3_Myog_60hr_MT_peak_34225_lociStitched	chr6	145684489	145695153	3	595	1561.2096	825.3936
2_Myog_60hr_MT_peak_456_lociStitched	chr1	54669184	54679847	2	352	1714.6104	1322.212
4_Myog_60hr_MT_peak_18152_lociStitched	chr17	36227136	36237799	4	1018	2513.2691	1893.7488
3_Myog_60hr_MT_peak_12323_lociStitched	chr14	32522418	32533080	3	551	4103.8038	1010.7576
3_Myog_60hr_MT_peak_18368_lociStitched	chr17	47462104	47472761	3	495	602.1205	878.1368
2_Myog_60hr_MT_peak_2170_lociStitched	chr1	164451516	164462173	2	777	2230.5101	953.8015
3_Myog_60hr_MT_peak_35491_lociStitched	chr7	66902484	66913140	3	514	610.5888	702.2304
3_Myog_60hr_MT_peak_21736_lociStitched	chr2	4362592	4373246	3	606	5991.8096	1070.727
3_Myog_60hr_MT_peak_30027_lociStitched	chr5	28009518	28020172	3	682	1083.5118	810.7694
3_Myog_60hr_MT_peak_36994_lociStitched	chr7	139397628	139408271	3	737	766.296	818.4467
2_Myog_60hr_MT_peak_33580_lociStitched	chr6	108458064	108468704	2	469	4502.848	1226.792
3_Myog_60hr_MT_peak_12190_lociStitched	chr14	25795628	25806268	3	539	2447.2	1128.904
2_Myog_60hr_MT_peak_26561_lociStitched	chr3	127257560	127268198	2	678	4422.2166	1046.7792
2_Myog_60hr_MT_peak_20324_lociStitched	chr18	82580474	82591108	2	360	746.5068	803.9304
2_Myog_60hr_MT_peak_33115_lociStitched	chr6	85370153	85380786	2	513	4958.1679	919.7545
3_Myog_60hr_MT_peak_18071_lociStitched	chr17	34641169	34651799	3	985	5260.787	1127.843
2_Myog_60hr_MT_peak_15702_lociStitched	chr16	4757031	4767659	2	251	1241.3504	1070.2396
5_Myog_60hr_MT_peak_29605_lociStitched	chr4	151404619	151415245	5	1312	3485.328	929.775
3_Myog_60hr_MT_peak_13450_lociStitched	chr15	25669916	25680539	3	577	2527.2117	1370.367
2_Myog_60hr_MT_peak_2593_lociStitched	chr1	183869042	183879661	2	511	5479.404	1082.0761
3_Myog_60hr_MT_peak_25268_lociStitched	chr3	37966248	37976864	3	484	2302.6104	1056.292
2_Myog_60hr_MT_peak_25600_lociStitched	chr3	66070401	66081017	2	323	2845.088	910.8528
2_Myog_60hr_MT_peak_14164_lociStitched	chr15	67229427	67240038	2	496	3916.5201	1450.5237
3_Myog_60hr_MT_peak_40698_lociStitched	chr9	62818418	62829016	3	756	2886.8952	953.82
2_Myog_60hr_MT_peak_8559_lociStitched	chr12	8510994	8521588	2	512	5384.9302	1189.7062
3_Myog_60hr_MT_peak_29301_lociStitched	chr4	141857665	141868255	3	1208	3067.923	766.716
2_Myog_60hr_MT_peak_2768_lociStitched	chr1	191435495	191446084	2	375	1987.5553	1052.5466
4_Myog_60hr_MT_peak_17253_lociStitched	chr17	12266382	12276967	4	924	3883.6365	1198.222
2_Myog_60hr_MT_peak_4832_lociStitched	chr10	121461557	121472135	2	518	4638.453	1240.7994
2_Myog_60hr_MT_peak_32131_lociStitched	chr5	147011294	147021865	2	292	875.2788	842.5087
2_Myog_60hr_MT_peak_11763_lociStitched	chr13	107609228	107619789	2	323	964.2193	966.3315
3_Myog_60hr_MT_peak_33599_lociStitched	chr6	108699581	108710141	3	567	3405.6	1002.144
2_Myog_60hr_MT_peak_12719_lociStitched	chr14	62248841	62259397	2	461	1182.272	1008.098
4_Myog_60hr_MT_peak_14601_lociStitched	chr15	79039002	79049556	4	1504	2164.6254	1334.0256
2_Myog_60hr_MT_peak_22219_lociStitched	chr2	29431975	29442525	2	299	1916.935	1039.175
2_Myog_60hr_MT_peak_26865_lociStitched	chr3	152145270	152155817	2	342	5199.671	1081.0675
3_Myog_60hr_MT_peak_24752_lociStitched	chr2	168106897	168117439	3	645	2380.3836	886.5822
2_Myog_60hr_MT_peak_11765_lociStitched	chr13	107668595	107679136	2	419	1108.9132	746.3028
2_Myog_60hr_MT_peak_12735_lociStitched	chr14	63085069	63095606	2	716	1553.1538	1009.4446
4_Myog_60hr_MT_peak_6377_lociStitched	chr11	74438282	74448815	4	1327	4725.1038	1189.1757
6_Myog_60hr_MT_peak_3330_lociStitched	chr10	41598237	41608764	6	1435	3502.3329	1201.1307
3_Myog_60hr_MT_peak_27257_lociStitched	chr4	43446895	43457409	3	1152	3751.3952	1136.5634
2_Myog_60hr_MT_peak_33428_lociStitched	chr6	94911480	94921965	2	372	4776.966	888.0795
3_Myog_60hr_MT_peak_21750_lociStitched	chr2	4531614	4542090	3	738	3012.8976	1058.076
4_Myog_60hr_MT_peak_30090_lociStitched	chr5	31627637	31638111	4	881	27902.736	1308.2026
4_Myog_60hr_MT_peak_19327_lociStitched	chr18	20801962	20812435	4	931	5467.9533	1446.3213
3_Myog_60hr_MT_peak_37286_lociStitched	chr8	3236956	3247425	3	819	3005.6499	1017.5868
2_Myog_60hr_MT_peak_485_lociStitched	chr1	55443972	55454439	2	361	1387.9242	992.2716
4_Myog_60hr_MT_peak_2448_lociStitched	chr1	180200874	180211332	4	849	2350.9584	896.2506
3_Myog_60hr_MT_peak_23439_lociStitched	chr2	104125841	104136297	3	651	3344.8744	1145.9776
2_Myog_60hr_MT_peak_39125_lociStitched	chr8	120004427	120014878	2	439	1264.571	769.1936
2_Myog_60hr_MT_peak_30651_lociStitched	chr5	74198202	74208650	2	273	1228.6848	942.4096
3_Myog_60hr_MT_peak_8096_lociStitched	chr11	117579246	117589691	3	573	1886.367	989.1415
2_Myog_60hr_MT_peak_38608_lociStitched	chr8	94077832	94088272	2	431	993.888	1545.12
8_Myog_60hr_MT_peak_9892_lociStitched	chr12	108929004	108939430	8	1444	3148.652	952.9364
3_Myog_60hr_MT_peak_5776_lociStitched	chr11	54116568	54126993	3	791	1949.475	1180.11
2_Myog_60hr_MT_peak_16658_lociStitched	chr16	80502663	80513084	2	345	3506.6665	1099.4155
