REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	4d_myotH3K27ac.bam	Input_MT_5d.bam
3_Myf6_5d.nodup_peak_4913_lociStitched	chr16	24073097	24077777	3	774	5215.392	650.52
2_Myf6_5d.nodup_peak_1231_lociStitched	chr10	39686969	39691643	2	370	1962.6126	602.0112
2_Myf6_5d.nodup_peak_5613_lociStitched	chr17	45580908	45585579	2	389	3969.8829	605.3616
2_Myf6_5d.nodup_peak_11684_lociStitched	chr7	112463201	112467871	2	320	2536.277	445.051
2_Myf6_5d.nodup_peak_10294_lociStitched	chr5	141847749	141852407	2	501	422.4806	403.8486
2_Myf6_5d.nodup_peak_2759_lociStitched	chr12	26176465	26181120	2	436	154.546	323.988
2_Myf6_5d.nodup_peak_2001_lociStitched	chr11	54331858	54336508	2	506	5260.08	614.265
2_Myf6_5d.nodup_peak_3537_lociStitched	chr13	51975988	51980609	2	476	2521.2176	572.0798
2_Myf6_5d.nodup_peak_8289_lociStitched	chr3	99851029	99855649	2	379	1440.516	524.832
2_Myf6_5d.nodup_peak_6593_lociStitched	chr19	37910030	37914645	2	386	3507.8615	489.6515
3_Myf6_5d.nodup_peak_12516_lociStitched	chr8	120370077	120374686	3	526	652.6344	565.0634
2_Myf6_5d.nodup_peak_7394_lociStitched	chr2	113980642	113985250	2	690	4962.816	546.9696
2_Myf6_5d.nodup_peak_3961_lociStitched	chr14	33347907	33352499	2	277	1696.2848	458.2816
2_Myf6_5d.nodup_peak_5179_lociStitched	chr16	76655191	76659771	2	306	1165.61	389.758
2_Myf6_5d.nodup_peak_10697_lociStitched	chr6	87868919	87873497	2	390	2237.7264	562.1784
3_Myf6_5d.nodup_peak_10611_lociStitched	chr6	71753393	71757968	3	840	5460.72	516.975
3_Myf6_5d.nodup_peak_10588_lociStitched	chr6	67014751	67019320	3	557	4467.5682	534.573
2_Myf6_5d.nodup_peak_11365_lociStitched	chr7	67462091	67466657	2	536	2498.0586	482.6262
2_Myf6_5d.nodup_peak_9777_lociStitched	chr5	53525581	53530143	2	563	711.672	411.4924
2_Myf6_5d.nodup_peak_1772_lociStitched	chr11	3900472	3905009	2	340	5618.6208	634.7263
2_Myf6_5d.nodup_peak_4132_lociStitched	chr15	3760454	3764985	2	266	489.348	473.9426
2_Myf6_5d.nodup_peak_11174_lociStitched	chr7	27574250	27578779	2	328	2301.6378	487.3204
2_Myf6_5d.nodup_peak_6621_lociStitched	chr19	41947993	41952521	2	252	1775.4288	505.7776
3_Myf6_5d.nodup_peak_9254_lociStitched	chr4	134351986	134356503	3	570	2421.5637	468.8646
2_Myf6_5d.nodup_peak_3592_lociStitched	chr13	58309589	58314105	2	391	863.0076	350.8932
2_Myf6_5d.nodup_peak_6393_lociStitched	chr19	6287189	6291697	2	436	2568.2076	435.9236
2_Myf6_5d.nodup_peak_7431_lociStitched	chr2	119194244	119198750	2	393	1946.592	477.1854
2_Myf6_5d.nodup_peak_560_lociStitched	chr1	118479347	118483851	2	359	3551.404	514.8072
2_Myf6_5d.nodup_peak_8316_lociStitched	chr3	102095575	102100056	2	398	2749.5416	610.3122
2_Myf6_5d.nodup_peak_4746_lociStitched	chr15	103089580	103094048	2	467	3369.3188	764.4748
2_Myf6_5d.nodup_peak_5738_lociStitched	chr17	67904381	67908835	2	482	3007.7862	627.5686
2_Myf6_5d.nodup_peak_9919_lociStitched	chr5	96340710	96345163	2	315	170.1046	229.7748
5_Myf6_5d.nodup_peak_7830_lociStitched	chr2	173025037	173029489	5	988	5221.3056	635.7456
2_Myf6_5d.nodup_peak_13111_lociStitched	chr9	72758889	72763341	2	333	662.4576	362.838
2_Myf6_5d.nodup_peak_6714_lociStitched	chr19	54752467	54756917	2	336	1896.59	518.87
2_Myf6_5d.nodup_peak_325_lociStitched	chr1	72183023	72187471	2	327	1085.312	383.8624
2_Myf6_5d.nodup_peak_10210_lociStitched	chr5	134119638	134124067	2	402	2817.7298	521.2933
2_Myf6_5d.nodup_peak_8492_lociStitched	chr3	133335369	133339794	2	510	1428.39	528.345
2_Myf6_5d.nodup_peak_7724_lociStitched	chr2	163248991	163253404	2	590	900.252	499.5516
2_Myf6_5d.nodup_peak_4765_lociStitched	chr16	4320898	4325309	2	457	1088.1937	490.0621
2_Myf6_5d.nodup_peak_2049_lociStitched	chr11	59636161	59640571	2	497	4966.101	549.486
2_Myf6_5d.nodup_peak_1779_lociStitched	chr11	4292658	4297051	2	540	7258.9932	715.6197
3_Myf6_5d.nodup_peak_12953_lociStitched	chr9	58496907	58501289	3	461	4364.9102	471.5032
2_Myf6_5d.nodup_peak_7448_lociStitched	chr2	120299982	120304353	2	358	902.1744	481.2471
2_Myf6_5d.nodup_peak_637_lociStitched	chr1	132263876	132268237	2	299	3465.2506	539.8918
3_Myf6_5d.nodup_peak_2620_lociStitched	chr11	119621373	119625728	3	549	5009.992	686.348
2_Myf6_5d.nodup_peak_5557_lociStitched	chr17	31888682	31893034	2	354	3330.5856	526.1568
2_Myf6_5d.nodup_peak_5621_lociStitched	chr17	45812552	45816903	2	511	2288.1909	542.1346
2_Myf6_5d.nodup_peak_585_lociStitched	chr1	126622128	126626453	2	288	377.5725	360.705
2_Myf6_5d.nodup_peak_13137_lociStitched	chr9	77616025	77620349	2	387	3677.1296	442.3452
2_Myf6_5d.nodup_peak_4641_lociStitched	chr15	86235036	86239357	2	292	770.4343	682.2859
2_Myf6_5d.nodup_peak_12833_lociStitched	chr9	45346409	45350728	2	341	232.7941	251.3658
2_Myf6_5d.nodup_peak_4331_lociStitched	chr15	54358808	54363108	2	340	1328.27	645.0
2_Myf6_5d.nodup_peak_6114_lociStitched	chr18	55248107	55252403	2	475	2083.56	448.932
2_Myf6_5d.nodup_peak_9900_lociStitched	chr5	92595113	92599408	2	487	766.228	417.9035
3_Myf6_5d.nodup_peak_7007_lociStitched	chr2	35273735	35278026	3	539	4507.6955	676.6907
2_Myf6_5d.nodup_peak_6326_lociStitched	chr18	82975981	82980249	2	350	1143.824	475.0284
2_Myf6_5d.nodup_peak_1633_lociStitched	chr10	96371070	96375328	2	426	2617.3926	614.8552
2_Myf6_5d.nodup_peak_1072_lociStitched	chr10	7145686	7149936	2	376	3695.8	1225.275
2_Myf6_5d.nodup_peak_2708_lociStitched	chr12	8893196	8897442	2	382	4350.027	549.857
3_Myf6_5d.nodup_peak_9366_lociStitched	chr4	140877814	140882040	3	514	1913.1102	402.3152
2_Myf6_5d.nodup_peak_9270_lociStitched	chr4	134736272	134740486	2	265	1280.2132	345.548
2_Myf6_5d.nodup_peak_6483_lociStitched	chr19	21140656	21144858	2	275	1317.327	466.8422
2_Myf6_5d.nodup_peak_2184_lociStitched	chr11	75161477	75165678	2	340	1112.8449	468.8316
2_Myf6_5d.nodup_peak_2712_lociStitched	chr12	9109843	9114016	2	460	3622.5813	562.5204
2_Myf6_5d.nodup_peak_4128_lociStitched	chr15	3429468	3433638	2	473	1944.888	517.497
2_Myf6_5d.nodup_peak_5022_lociStitched	chr16	33937560	33941717	2	503	2852.5334	517.9622
2_Myf6_5d.nodup_peak_9096_lociStitched	chr4	118040686	118044832	2	498	1378.1304	591.6342
2_Myf6_5d.nodup_peak_11452_lociStitched	chr7	80119265	80123410	2	494	1287.8515	388.801
2_Myf6_5d.nodup_peak_8287_lociStitched	chr3	99811334	99815466	2	583	4133.6528	577.6536
2_Myf6_5d.nodup_peak_8583_lociStitched	chr3	152284860	152288983	2	256	925.6135	504.6552
2_Myf6_5d.nodup_peak_933_lociStitched	chr1	182033331	182037449	2	276	789.8324	347.971
2_Myf6_5d.nodup_peak_11180_lociStitched	chr7	28382671	28386785	2	358	2454.4124	475.167
2_Myf6_5d.nodup_peak_9028_lociStitched	chr4	106571189	106575293	2	357	1847.6208	560.196
2_Myf6_5d.nodup_peak_920_lociStitched	chr1	180600727	180604829	2	271	3652.0106	431.9406
2_Myf6_5d.nodup_peak_276_lociStitched	chr1	62780168	62784268	2	284	1166.86	511.27
2_Myf6_5d.nodup_peak_7614_lociStitched	chr2	148717217	148721316	2	295	2532.7721	500.4879
2_Myf6_5d.nodup_peak_9232_lociStitched	chr4	133071123	133075216	2	273	2680.0964	493.2065
3_Myf6_5d.nodup_peak_12022_lociStitched	chr8	31117508	31121601	3	536	4438.8585	489.5228
2_Myf6_5d.nodup_peak_10705_lociStitched	chr6	88854569	88858653	2	347	2366.2696	515.4008
2_Myf6_5d.nodup_peak_10799_lociStitched	chr6	97223314	97227388	2	436	6852.8754	519.0276
2_Myf6_5d.nodup_peak_13486_lociStitched	chrX	52019855	52023923	2	357	178.1784	264.42
3_Myf6_5d.nodup_peak_3623_lociStitched	chr13	63108736	63112803	3	720	8055.5069	524.2363
3_Myf6_5d.nodup_peak_1856_lociStitched	chr11	19423820	19427878	3	596	1720.1862	384.2926
2_Myf6_5d.nodup_peak_7089_lociStitched	chr2	53711274	53715324	2	302	664.2	311.445
2_Myf6_5d.nodup_peak_769_lociStitched	chr1	155230119	155234168	2	297	2059.3214	448.6292
2_Myf6_5d.nodup_peak_12389_lociStitched	chr8	107070372	107074419	2	407	1918.6827	392.1543
3_Myf6_5d.nodup_peak_6543_lociStitched	chr19	28003593	28007638	3	458	1520.5155	393.174
2_Myf6_5d.nodup_peak_6074_lociStitched	chr18	47166325	47170369	2	602	6008.5752	545.94
3_Myf6_5d.nodup_peak_5282_lociStitched	chr16	96088175	96092195	3	506	4164.318	542.298
2_Myf6_5d.nodup_peak_7840_lociStitched	chr2	173286207	173290200	2	422	3394.05	462.3894
2_Myf6_5d.nodup_peak_12530_lociStitched	chr8	121898084	121902075	2	514	4726.1422	515.2381
2_Myf6_5d.nodup_peak_12070_lociStitched	chr8	45830249	45834239	2	546	3143.322	529.473
2_Myf6_5d.nodup_peak_625_lociStitched	chr1	131751289	131755278	2	388	769.4781	461.5273
2_Myf6_5d.nodup_peak_2730_lociStitched	chr12	16662196	16666180	2	358	389.2368	317.9232
3_Myf6_5d.nodup_peak_277_lociStitched	chr1	62826017	62829987	3	873	2302.997	476.797
3_Myf6_5d.nodup_peak_2371_lociStitched	chr11	95805670	95809633	3	469	4278.4548	715.7178
2_Myf6_5d.nodup_peak_2636_lociStitched	chr11	120002220	120006182	2	358	2107.784	565.7736
2_Myf6_5d.nodup_peak_8179_lociStitched	chr3	85630005	85633962	2	475	1927.059	408.7581
2_Myf6_5d.nodup_peak_7418_lociStitched	chr2	117865236	117869186	2	396	2012.92	488.22
2_Myf6_5d.nodup_peak_5374_lociStitched	chr17	10497899	10501847	2	446	1685.0064	362.0316
2_Myf6_5d.nodup_peak_3342_lociStitched	chr13	30653199	30657140	2	341	1890.1036	502.4775
3_Myf6_5d.nodup_peak_10002_lociStitched	chr5	110607733	110611673	3	778	4148.032	546.084
2_Myf6_5d.nodup_peak_2052_lociStitched	chr11	59674128	59678068	2	466	1648.496	505.502
2_Myf6_5d.nodup_peak_11619_lociStitched	chr7	109532739	109536679	2	393	1814.764	342.78
2_Myf6_5d.nodup_peak_2905_lociStitched	chr12	71883415	71887353	2	352	2386.0342	558.0146
2_Myf6_5d.nodup_peak_13229_lociStitched	chr9	101409314	101413251	2	350	459.0542	357.8733
2_Myf6_5d.nodup_peak_1359_lociStitched	chr10	61965223	61969159	2	316	3641.9808	469.5648
2_Myf6_5d.nodup_peak_2556_lociStitched	chr11	115734369	115738302	2	366	2023.1352	402.3459
2_Myf6_5d.nodup_peak_4436_lociStitched	chr15	66776696	66780628	2	253	2273.0892	725.0608
2_Myf6_5d.nodup_peak_11099_lociStitched	chr7	6339917	6343843	2	465	1189.9706	410.6596
2_Myf6_5d.nodup_peak_1707_lociStitched	chr10	119270700	119274617	2	463	1843.7319	471.2151
2_Myf6_5d.nodup_peak_13125_lociStitched	chr9	75392295	75396210	2	289	1002.6315	427.9095
3_Myf6_5d.nodup_peak_12265_lociStitched	chr8	85501187	85505100	3	731	6236.5394	721.1659
3_Myf6_5d.nodup_peak_632_lociStitched	chr1	132091932	132095843	3	543	2178.0359	533.4604
2_Myf6_5d.nodup_peak_1057_lociStitched	chr10	4771916	4775826	2	294	2253.724	632.638
2_Myf6_5d.nodup_peak_2179_lociStitched	chr11	74867290	74871176	2	274	3038.0748	497.7966
2_Myf6_5d.nodup_peak_7802_lociStitched	chr2	167696184	167700065	2	268	2243.218	443.2102
2_Myf6_5d.nodup_peak_394_lociStitched	chr1	80221280	80225159	2	438	2209.8663	423.9747
2_Myf6_5d.nodup_peak_11389_lociStitched	chr7	71024597	71028475	2	318	200.1048	216.0046
2_Myf6_5d.nodup_peak_1480_lociStitched	chr10	78321237	78325112	2	335	2266.875	565.3625
2_Myf6_5d.nodup_peak_1880_lociStitched	chr11	29774302	29778171	2	575	2838.6853	537.0172
2_Myf6_5d.nodup_peak_4841_lociStitched	chr16	14377454	14381321	2	358	5169.7923	595.1313
2_Myf6_5d.nodup_peak_1332_lociStitched	chr10	59810217	59814083	2	475	5463.0446	695.1068
3_Myf6_5d.nodup_peak_11258_lociStitched	chr7	45191782	45195638	3	902	914.6432	285.344
2_Myf6_5d.nodup_peak_8766_lociStitched	chr4	47592387	47596236	2	547	1885.6251	485.3589
2_Myf6_5d.nodup_peak_1616_lociStitched	chr10	94540299	94544138	2	294	1634.2623	524.4074
2_Myf6_5d.nodup_peak_4211_lociStitched	chr15	27575111	27578946	2	326	2967.9065	591.7405
2_Myf6_5d.nodup_peak_6126_lociStitched	chr18	57208704	57212539	2	540	2874.3325	373.529
2_Myf6_5d.nodup_peak_13375_lociStitched	chr9	120525541	120529364	2	290	2817.551	426.6468
2_Myf6_5d.nodup_peak_2558_lociStitched	chr11	115829081	115832879	2	286	679.842	353.5938
2_Myf6_5d.nodup_peak_13495_lociStitched	chrX	53176390	53180182	2	536	1400.0064	480.0672
2_Myf6_5d.nodup_peak_8972_lociStitched	chr4	96725817	96729609	2	366	564.6288	312.84
2_Myf6_5d.nodup_peak_1673_lociStitched	chr10	111721160	111724951	2	272	2410.3178	524.6744
2_Myf6_5d.nodup_peak_11700_lociStitched	chr7	113247240	113251027	2	279	1230.0176	370.3686
2_Myf6_5d.nodup_peak_10749_lociStitched	chr6	91483444	91487220	2	314	4316.3456	484.0832
2_Myf6_5d.nodup_peak_2060_lociStitched	chr11	60249967	60253739	2	434	1799.244	489.6056
2_Myf6_5d.nodup_peak_5630_lociStitched	chr17	46266328	46270099	2	453	5229.6228	603.7371
3_Myf6_5d.nodup_peak_1418_lociStitched	chr10	70057180	70060948	3	770	2941.6776	569.3448
3_Myf6_5d.nodup_peak_4971_lociStitched	chr16	30397111	30400872	3	504	4457.1611	463.7313
2_Myf6_5d.nodup_peak_2109_lociStitched	chr11	67141144	67144901	2	382	1640.3062	501.9352
2_Myf6_5d.nodup_peak_1244_lociStitched	chr10	41572542	41576299	2	282	2419.1323	606.7555
2_Myf6_5d.nodup_peak_5490_lociStitched	chr17	28037167	28040919	2	612	723.0104	357.5656
3_Myf6_5d.nodup_peak_7229_lociStitched	chr2	77110468	77114203	3	674	4793.1255	546.4305
3_Myf6_5d.nodup_peak_11125_lociStitched	chr7	17015727	17019461	3	542	1430.122	191.1808
2_Myf6_5d.nodup_peak_5814_lociStitched	chr17	79999010	80002742	2	526	593.7612	366.4824
2_Myf6_5d.nodup_peak_7061_lociStitched	chr2	49559185	49562909	2	325	1053.1472	434.2184
2_Myf6_5d.nodup_peak_4720_lociStitched	chr15	99644865	99648585	2	369	2950.332	555.396
2_Myf6_5d.nodup_peak_12156_lociStitched	chr8	69936198	69939913	2	393	7395.079	445.8
2_Myf6_5d.nodup_peak_2070_lociStitched	chr11	60975190	60978888	2	374	2862.252	548.0436
2_Myf6_5d.nodup_peak_13268_lociStitched	chr9	107251106	107254798	2	437	223.7352	212.29
3_Myf6_5d.nodup_peak_4534_lociStitched	chr15	78832905	78836595	3	499	3138.345	523.611
2_Myf6_5d.nodup_peak_13507_lociStitched	chrX	71982318	71986004	2	307	660.8998	297.0916
2_Myf6_5d.nodup_peak_11890_lociStitched	chr7	143709523	143713201	2	268	1178.0634	356.766
2_Myf6_5d.nodup_peak_6296_lociStitched	chr18	77821831	77825498	2	428	4139.3096	404.1034
2_Myf6_5d.nodup_peak_4410_lociStitched	chr15	61157973	61161632	2	451	5699.9902	705.0893
2_Myf6_5d.nodup_peak_8203_lociStitched	chr3	88496812	88500469	2	432	5727.5934	514.1742
2_Myf6_5d.nodup_peak_2191_lociStitched	chr11	75427876	75431530	2	284	633.2382	329.9562
2_Myf6_5d.nodup_peak_9171_lociStitched	chr4	123810621	123814271	2	414	4397.52	536.915
2_Myf6_5d.nodup_peak_3682_lociStitched	chr13	81687183	81690832	2	286	1186.2899	348.8444
2_Myf6_5d.nodup_peak_4467_lociStitched	chr15	73466732	73470373	2	289	3376.6634	647.0057
2_Myf6_5d.nodup_peak_11_lociStitched	chr1	8320558	8324195	2	356	2030.1734	482.6299
2_Myf6_5d.nodup_peak_5603_lociStitched	chr17	44505053	44508672	2	565	2311.0934	500.1458
2_Myf6_5d.nodup_peak_5826_lociStitched	chr17	81481847	81485462	2	392	1137.279	348.486
3_Myf6_5d.nodup_peak_8299_lociStitched	chr3	101494192	101497803	3	619	3639.888	583.1765
2_Myf6_5d.nodup_peak_6292_lociStitched	chr18	77730026	77733630	2	388	1670.0936	368.6892
2_Myf6_5d.nodup_peak_5586_lociStitched	chr17	36764337	36767927	2	335	198.886	236.94
2_Myf6_5d.nodup_peak_10427_lociStitched	chr6	29435963	29439553	2	381	2680.294	376.591
2_Myf6_5d.nodup_peak_7535_lociStitched	chr2	132017695	132021279	2	334	983.808	398.8992
2_Myf6_5d.nodup_peak_89_lociStitched	chr1	24550155	24553723	2	307	1689.448	372.1424
2_Myf6_5d.nodup_peak_11816_lociStitched	chr7	132807104	132810670	2	280	1296.5976	260.318
2_Myf6_5d.nodup_peak_5692_lociStitched	chr17	56566998	56570563	2	443	962.55	358.9955
2_Myf6_5d.nodup_peak_8444_lociStitched	chr3	127926779	127930337	2	505	2209.1622	330.1824
2_Myf6_5d.nodup_peak_3686_lociStitched	chr13	83076712	83080253	2	375	1934.8024	422.0872
2_Myf6_5d.nodup_peak_8938_lociStitched	chr4	88184431	88187972	2	307	799.9119	377.8247
2_Myf6_5d.nodup_peak_12159_lociStitched	chr8	70246684	70250222	2	471	1113.7624	324.4346
2_Myf6_5d.nodup_peak_10084_lociStitched	chr5	118809579	118813110	2	574	5275.314	382.0542
2_Myf6_5d.nodup_peak_13086_lociStitched	chr9	70834900	70838422	2	276	936.4998	365.5836
3_Myf6_5d.nodup_peak_3135_lociStitched	chr12	100633451	100636971	3	546	1010.24	404.448
2_Myf6_5d.nodup_peak_9148_lociStitched	chr4	120996903	121000422	2	426	863.5626	381.8115
2_Myf6_5d.nodup_peak_10616_lociStitched	chr6	72109330	72112827	2	458	4101.6313	504.6171
2_Myf6_5d.nodup_peak_4938_lociStitched	chr16	25465530	25469021	2	332	985.5093	372.8388
2_Myf6_5d.nodup_peak_6928_lociStitched	chr2	30010857	30014347	2	387	586.669	423.337
2_Myf6_5d.nodup_peak_3124_lociStitched	chr12	100304312	100307795	2	372	2223.1989	421.0947
3_Myf6_5d.nodup_peak_12147_lociStitched	chr8	69132243	69135722	3	474	7362.6077	498.1928
2_Myf6_5d.nodup_peak_11782_lociStitched	chr7	128080131	128083607	2	396	981.6224	506.4532
2_Myf6_5d.nodup_peak_1586_lociStitched	chr10	88631690	88635142	2	339	1996.2916	432.8808
2_Myf6_5d.nodup_peak_12503_lociStitched	chr8	120046778	120050201	2	346	796.1898	491.2005
3_Myf6_5d.nodup_peak_8720_lociStitched	chr4	43399017	43402432	3	486	4214.4515	414.581
2_Myf6_5d.nodup_peak_5106_lociStitched	chr16	46392499	46395913	2	356	379.6368	277.2168
2_Myf6_5d.nodup_peak_7234_lociStitched	chr2	77174365	77177767	2	342	3297.2184	333.396
2_Myf6_5d.nodup_peak_5978_lociStitched	chr18	32388026	32391427	2	381	6341.8447	608.4389
2_Myf6_5d.nodup_peak_309_lociStitched	chr1	66982120	66985506	2	439	1341.1946	247.178
3_Myf6_5d.nodup_peak_2378_lociStitched	chr11	96837278	96840660	3	642	4383.072	484.3024
2_Myf6_5d.nodup_peak_4196_lociStitched	chr15	25637899	25641269	2	343	4581.178	634.908
3_Myf6_5d.nodup_peak_3627_lociStitched	chr13	63153171	63156534	3	473	5387.1897	514.539
3_Myf6_5d.nodup_peak_5269_lociStitched	chr16	94533764	94537124	3	645	5613.216	448.56
2_Myf6_5d.nodup_peak_8627_lociStitched	chr4	10295170	10298526	2	393	238.9472	238.9472
2_Myf6_5d.nodup_peak_1044_lociStitched	chr1	194032692	194036047	2	467	644.16	305.6405
2_Myf6_5d.nodup_peak_13320_lociStitched	chr9	114019168	114022520	2	426	5823.7648	428.7208
3_Myf6_5d.nodup_peak_11528_lociStitched	chr7	96300993	96304344	3	837	319.0152	185.6454
2_Myf6_5d.nodup_peak_10066_lociStitched	chr5	115723539	115726884	2	395	153.5355	284.994
2_Myf6_5d.nodup_peak_4506_lociStitched	chr15	76976725	76980065	2	438	2887.764	502.67
2_Myf6_5d.nodup_peak_1305_lociStitched	chr10	55195372	55198703	2	433	1767.0955	443.6892
2_Myf6_5d.nodup_peak_1415_lociStitched	chr10	69914005	69917329	2	295	5095.692	637.2108
2_Myf6_5d.nodup_peak_509_lociStitched	chr1	92340763	92344077	2	459	3548.6312	506.0478
2_Myf6_5d.nodup_peak_11498_lociStitched	chr7	90228203	90231514	2	356	1660.4665	336.0665
3_Myf6_5d.nodup_peak_9671_lociStitched	chr5	35070938	35074231	3	691	3215.9438	427.4314
2_Myf6_5d.nodup_peak_4422_lociStitched	chr15	63957613	63960898	2	366	2696.328	543.0105
2_Myf6_5d.nodup_peak_5973_lociStitched	chr18	32345390	32348662	2	436	3572.0424	573.9088
2_Myf6_5d.nodup_peak_7919_lociStitched	chr3	19660369	19663640	2	330	2711.659	407.8937
2_Myf6_5d.nodup_peak_6149_lociStitched	chr18	60867018	60870285	2	265	2261.4174	303.5043
2_Myf6_5d.nodup_peak_1041_lociStitched	chr1	193396062	193399328	2	331	1430.8346	378.2028
2_Myf6_5d.nodup_peak_11832_lociStitched	chr7	135600267	135603532	2	362	2042.9105	270.995
2_Myf6_5d.nodup_peak_12485_lociStitched	chr8	118983821	118987085	2	362	999.1104	305.8368
2_Myf6_5d.nodup_peak_10972_lociStitched	chr6	126403864	126407127	2	323	596.8027	418.3166
3_Myf6_5d.nodup_peak_4919_lociStitched	chr16	24174676	24177930	3	662	3753.8144	492.6556
3_Myf6_5d.nodup_peak_12012_lociStitched	chr8	26523582	26526832	3	744	244.075	440.7
2_Myf6_5d.nodup_peak_11667_lociStitched	chr7	111738672	111741919	2	296	629.5933	299.0487
2_Myf6_5d.nodup_peak_12614_lociStitched	chr8	125856225	125859466	2	425	315.0252	356.1859
2_Myf6_5d.nodup_peak_4120_lociStitched	chr14	121213757	121216993	2	361	823.2384	342.3688
2_Myf6_5d.nodup_peak_7055_lociStitched	chr2	48318493	48321721	2	360	2886.8004	468.06
2_Myf6_5d.nodup_peak_3221_lociStitched	chr12	112982060	112985283	2	411	4343.6371	433.4935
2_Myf6_5d.nodup_peak_4992_lociStitched	chr16	30987756	30990976	2	415	1197.84	524.216
3_Myf6_5d.nodup_peak_11644_lociStitched	chr7	110750999	110754216	3	496	3493.3403	329.0991
2_Myf6_5d.nodup_peak_1817_lociStitched	chr11	7852646	7855853	2	450	790.8462	367.8429
2_Myf6_5d.nodup_peak_6507_lociStitched	chr19	24638097	24641297	2	408	2712.64	467.2
2_Myf6_5d.nodup_peak_7166_lociStitched	chr2	68871136	68874335	2	430	2995.2237	340.3736
2_Myf6_5d.nodup_peak_12610_lociStitched	chr8	125556789	125559986	2	300	683.5186	237.2174
2_Myf6_5d.nodup_peak_3766_lociStitched	chr13	99259512	99262703	2	607	2602.8987	456.313
2_Myf6_5d.nodup_peak_4279_lociStitched	chr15	38507063	38510251	2	335	753.962	379.0532
2_Myf6_5d.nodup_peak_2135_lociStitched	chr11	69457061	69460244	2	351	797.3415	376.2306
2_Myf6_5d.nodup_peak_2270_lociStitched	chr11	84077070	84080247	2	382	3200.8275	392.6772
2_Myf6_5d.nodup_peak_12944_lociStitched	chr9	58272507	58275680	2	341	3438.5801	475.95
2_Myf6_5d.nodup_peak_5869_lociStitched	chr17	87361267	87364414	2	341	1832.1834	302.112
2_Myf6_5d.nodup_peak_2100_lociStitched	chr11	65813370	65816506	2	376	1357.5744	317.3632
2_Myf6_5d.nodup_peak_3140_lociStitched	chr12	100980824	100983960	2	369	4811.8784	505.5232
2_Myf6_5d.nodup_peak_8966_lociStitched	chr4	95771884	95775012	2	294	1632.5032	400.6968
2_Myf6_5d.nodup_peak_5598_lociStitched	chr17	43896727	43899854	2	355	1215.4649	280.8046
2_Myf6_5d.nodup_peak_760_lociStitched	chr1	153700550	153703676	2	318	590.1888	364.4916
3_Myf6_5d.nodup_peak_3527_lociStitched	chr13	50958036	50961158	3	474	4235.9296	353.4104
2_Myf6_5d.nodup_peak_11724_lociStitched	chr7	116610060	116613181	2	254	634.4993	256.5462
2_Myf6_5d.nodup_peak_3041_lociStitched	chr12	85604687	85607806	2	415	2473.9908	421.065
2_Myf6_5d.nodup_peak_4646_lociStitched	chr15	87633591	87636709	2	284	836.2476	394.7388
2_Myf6_5d.nodup_peak_5049_lociStitched	chr16	36987504	36990621	2	294	1900.4349	343.1817
2_Myf6_5d.nodup_peak_253_lociStitched	chr1	59431171	59434286	2	302	3081.0465	403.704
2_Myf6_5d.nodup_peak_10640_lociStitched	chr6	72740647	72743740	2	290	1110.0777	369.6135
2_Myf6_5d.nodup_peak_247_lociStitched	chr1	58739755	58742830	2	303	1953.24	441.8775
2_Myf6_5d.nodup_peak_2454_lociStitched	chr11	103174458	103177522	2	359	5142.0048	401.384
2_Myf6_5d.nodup_peak_10792_lociStitched	chr6	95310138	95313196	2	374	159.6276	286.5346
3_Myf6_5d.nodup_peak_1610_lociStitched	chr10	93800407	93803432	3	734	3425.51	324.885
3_Myf6_5d.nodup_peak_935_lociStitched	chr1	182052466	182055480	3	545	3022.4392	291.7552
2_Myf6_5d.nodup_peak_7108_lociStitched	chr2	58708857	58711867	2	407	2988.629	408.156
2_Myf6_5d.nodup_peak_980_lociStitched	chr1	186584010	186587000	2	344	2479.906	434.746
2_Myf6_5d.nodup_peak_6015_lociStitched	chr18	36408846	36411836	2	386	3127.839	261.625
2_Myf6_5d.nodup_peak_647_lociStitched	chr1	133069250	133072233	2	378	2337.1805	375.858
2_Myf6_5d.nodup_peak_4413_lociStitched	chr15	62127839	62130819	2	303	1564.202	346.276
2_Myf6_5d.nodup_peak_9161_lociStitched	chr4	123422903	123425876	2	375	4353.3639	416.8146
2_Myf6_5d.nodup_peak_12392_lociStitched	chr8	107227374	107230347	2	370	421.5714	351.7059
2_Myf6_5d.nodup_peak_6861_lociStitched	chr2	26531958	26534930	2	317	4135.538	735.57
2_Myf6_5d.nodup_peak_9436_lociStitched	chr4	149732401	149735372	2	473	664.9098	274.8175
2_Myf6_5d.nodup_peak_2995_lociStitched	chr12	82103069	82106038	2	437	2550.371	365.7808
2_Myf6_5d.nodup_peak_1321_lociStitched	chr10	59179737	59182705	2	388	333.3064	360.0184
2_Myf6_5d.nodup_peak_9672_lociStitched	chr5	35166154	35169120	2	272	3525.9808	415.5366
2_Myf6_5d.nodup_peak_10213_lociStitched	chr5	134249184	134252148	2	317	3121.6848	365.4612
2_Myf6_5d.nodup_peak_7395_lociStitched	chr2	114057498	114060460	2	416	3508.489	268.061
2_Myf6_5d.nodup_peak_4865_lociStitched	chr16	18601570	18604523	2	384	2033.7311	239.4883
