#MyoD_2d_MT_peaks Enhancers
#Created from DYSE_OUT_1906232345_1/ROSE_OUTPUT/MyoD_2d_MT_peaks/MyoD_2d_MT_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X2d_myotH3K27ac.bam
#Using cutoff of 4871.4996 for Super-Enhancers
#Created on Jun 24 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X2d_myotH3K27ac.bam	Input_MT_2d.bam	enhancerRank	isSuper
5_MyoD_2d_MT_peak_773_lociStitched	chr1	135763528	135779472	5	1071	11339.3728	1591.2112	238	1
2_MyoD_2d_MT_peak_12562_lociStitched	chr6	83006297	83015960	2	299	10860.2457	1117.0428	239	1
3_MyoD_2d_MT_peak_450_lociStitched	chr1	88466420	88475770	3	798	10718.84	985.49	240	1
7_MyoD_2d_MT_peak_15180_lociStitched	chr9	63642286	63665727	7	1483	11687.6826	1976.0763	241	1
2_MyoD_2d_MT_peak_11458_lociStitched	chr5	31876626	31888570	2	335	11008.7848	1318.6176	242	1
5_MyoD_2d_MT_peak_15836_lociStitched	chrX	68486667	68508052	5	985	12121.018	2454.998	243	1
2_MyoD_2d_MT_peak_5457_lociStitched	chr15	34329374	34336792	2	329	10660.4078	1010.3316	244	1
4_MyoD_2d_MT_peak_5623_lociStitched	chr15	59091006	59109467	4	945	12042.1103	2396.2378	245	1
3_MyoD_2d_MT_peak_6290_lociStitched	chr16	30512603	30518321	3	1245	10299.8334	668.4342	246	1
3_MyoD_2d_MT_peak_8517_lociStitched	chr2	30709420	30716739	3	632	10436.1621	812.409	247	1
3_MyoD_2d_MT_peak_379_lociStitched	chr1	78532476	78538744	3	949	10361.004	757.1744	248	1
5_MyoD_2d_MT_peak_5619_lociStitched	chr15	59054944	59071661	5	1030	11979.4022	2387.1876	249	1
3_MyoD_2d_MT_peak_10962_lociStitched	chr4	123798084	123814401	3	671	11219.5692	1634.9634	250	1
3_MyoD_2d_MT_peak_8203_lociStitched	chr19	47887435	47902647	3	735	11115.4084	1536.412	251	1
2_MyoD_2d_MT_peak_8924_lociStitched	chr2	102956590	102958953	2	593	9716.8923	177.225	252	1
3_MyoD_2d_MT_peak_2937_lociStitched	chr11	102996589	103003663	3	994	10416.465	877.8834	253	1
4_MyoD_2d_MT_peak_1575_lociStitched	chr10	59907843	59919827	4	677	10971.352	1438.08	254	1
2_MyoD_2d_MT_peak_6651_lociStitched	chr17	6172946	6179736	2	671	10381.91	850.787	255	1
5_MyoD_2d_MT_peak_15221_lociStitched	chr9	66237805	66249788	5	1326	10848.2099	1325.3198	256	1
2_MyoD_2d_MT_peak_6511_lociStitched	chr16	86210623	86223314	2	505	10989.1369	1482.3088	257	1
4_MyoD_2d_MT_peak_10898_lociStitched	chr4	118030373	118056315	4	939	11816.581	2311.4322	258	1
2_MyoD_2d_MT_peak_8169_lociStitched	chr19	46478943	46490818	2	490	10679.1875	1221.9375	259	1
3_MyoD_2d_MT_peak_6935_lociStitched	chr17	31777286	31791198	3	1056	10755.3672	1317.4664	260	1
5_MyoD_2d_MT_peak_13591_lociStitched	chr7	110732226	110754268	5	963	11433.1854	2008.0262	261	1
2_MyoD_2d_MT_peak_12529_lociStitched	chr6	72371249	72383529	2	437	10568.168	1171.512	262	1
3_MyoD_2d_MT_peak_13351_lociStitched	chr7	74445071	74458671	3	752	10488.32	1102.96	263	1
4_MyoD_2d_MT_peak_2599_lociStitched	chr11	74992658	75014402	4	675	11850.48	2472.2928	264	1
2_MyoD_2d_MT_peak_5544_lociStitched	chr15	52964660	52968142	2	541	10049.052	676.9008	265	1
4_MyoD_2d_MT_peak_5784_lociStitched	chr15	77784150	77798909	4	817	11436.7491	2067.7359	266	1
3_MyoD_2d_MT_peak_8349_lociStitched	chr2	6872496	6877466	3	958	10020.514	663.992	267	1
2_MyoD_2d_MT_peak_9681_lociStitched	chr3	51219285	51228339	2	387	10314.3168	987.7914	268	1
3_MyoD_2d_MT_peak_9313_lociStitched	chr2	156724212	156737231	3	588	10667.7686	1360.4855	269	1
4_MyoD_2d_MT_peak_9976_lociStitched	chr3	97925413	97942700	4	1013	11361.0164	2088.2696	270	1
3_MyoD_2d_MT_peak_1233_lociStitched	chr1	193338402	193347182	3	734	10210.262	937.704	271	1
2_MyoD_2d_MT_peak_3494_lociStitched	chr12	70614183	70616781	2	479	9578.826	316.1766	272	1
3_MyoD_2d_MT_peak_5411_lociStitched	chr15	26378658	26380255	3	497	9576.5702	333.4536	273	1
2_MyoD_2d_MT_peak_5492_lociStitched	chr15	38470811	38474871	2	594	9827.636	613.466	274	1
3_MyoD_2d_MT_peak_11825_lociStitched	chr5	111237439	111248294	3	826	10421.8855	1219.0165	275	1
3_MyoD_2d_MT_peak_6857_lociStitched	chr17	26582292	26585191	3	531	9531.912	368.173	276	1
2_MyoD_2d_MT_peak_9782_lociStitched	chr3	65633709	65643176	2	334	10289.6823	1141.7202	277	1
2_MyoD_2d_MT_peak_6408_lociStitched	chr16	45070328	45077710	2	716	10002.61	857.7884	278	1
2_MyoD_2d_MT_peak_12352_lociStitched	chr6	41026113	41033124	2	471	10037.6487	907.2234	279	1
4_MyoD_2d_MT_peak_7670_lociStitched	chr18	61609820	61633805	4	866	11299.3335	2185.0335	280	1
3_MyoD_2d_MT_peak_11106_lociStitched	chr4	136165034	136178310	3	1647	10174.7264	1070.0456	281	1
3_MyoD_2d_MT_peak_10351_lociStitched	chr3	148630875	148645270	3	787	10619.1915	1525.87	282	1
4_MyoD_2d_MT_peak_12858_lociStitched	chr6	125148274	125157508	4	1481	10055.826	964.0296	283	1
2_MyoD_2d_MT_peak_8430_lociStitched	chr2	25533778	25542243	2	352	10023.4065	1005.642	284	1
4_MyoD_2d_MT_peak_15032_lociStitched	chr9	49905762	49926160	4	971	10927.2086	1913.3324	285	1
3_MyoD_2d_MT_peak_7976_lociStitched	chr19	12473118	12487361	3	711	10884.5006	1884.3489	286	1
3_MyoD_2d_MT_peak_4956_lociStitched	chr14	47352433	47367279	3	716	10568.8674	1572.1914	287	1
3_MyoD_2d_MT_peak_12212_lociStitched	chr6	4488423	4496706	3	560	9830.2644	852.3207	288	1
3_MyoD_2d_MT_peak_8171_lociStitched	chr19	46518050	46524112	3	1053	9681.014	707.4354	289	1
5_MyoD_2d_MT_peak_14922_lociStitched	chr9	35032530	35051586	5	1051	10568.4576	1612.1376	290	1
2_MyoD_2d_MT_peak_13916_lociStitched	chr8	13614924	13624240	2	390	9901.9764	956.7532	291	1
4_MyoD_2d_MT_peak_8650_lociStitched	chr2	49741919	49750320	4	1071	9961.9058	1019.0413	292	1
3_MyoD_2d_MT_peak_769_lociStitched	chr1	135688402	135703045	3	591	10345.2795	1417.4424	293	1
3_MyoD_2d_MT_peak_5101_lociStitched	chr14	69438796	69447512	3	430	9354.0112	462.8196	294	1
5_MyoD_2d_MT_peak_2212_lociStitched	chr11	11844364	11857293	5	1447	10416.8953	1530.7936	295	1
2_MyoD_2d_MT_peak_7089_lociStitched	chr17	53587515	53596805	2	558	9838.11	977.308	296	1
4_MyoD_2d_MT_peak_7992_lociStitched	chr19	17011359	17024800	4	638	10502.7974	1654.5871	297	1
2_MyoD_2d_MT_peak_3503_lociStitched	chr12	71883396	71887457	2	639	9335.4268	503.9701	298	1
2_MyoD_2d_MT_peak_5106_lociStitched	chr14	69657052	69665793	2	329	9310.0391	479.0068	299	1
4_MyoD_2d_MT_peak_10535_lociStitched	chr4	45459408	45473495	4	1095	10182.0836	1374.8912	300	1
3_MyoD_2d_MT_peak_2962_lociStitched	chr11	104611693	104626234	3	517	10463.7036	1669.3068	301	1
3_MyoD_2d_MT_peak_1476_lociStitched	chr10	41544627	41555382	3	657	10230.156	1450.8495	302	1
3_MyoD_2d_MT_peak_13589_lociStitched	chr7	110702358	110709989	3	396	9456.3352	693.6579	303	1
3_MyoD_2d_MT_peak_13636_lociStitched	chr7	113146207	113154453	3	701	9289.9436	581.343	304	1
2_MyoD_2d_MT_peak_6154_lociStitched	chr16	17733021	17740338	2	389	9482.832	786.5775	305	1
2_MyoD_2d_MT_peak_7857_lociStitched	chr19	3923452	3926642	2	1080	9091.181	397.793	306	1
6_MyoD_2d_MT_peak_7510_lociStitched	chr18	35832226	35847869	6	1289	10042.806	1349.9909	307	1
5_MyoD_2d_MT_peak_1769_lociStitched	chr10	80161528	80165259	5	1201	9275.6391	585.3939	308	1
4_MyoD_2d_MT_peak_9146_lociStitched	chr2	128753263	128770808	4	689	10269.0885	1629.9305	309	1
2_MyoD_2d_MT_peak_15883_lociStitched	chrX	96113181	96120368	2	555	9415.6887	817.1619	310	1
3_MyoD_2d_MT_peak_2959_lociStitched	chr11	104561092	104576945	3	669	10359.9355	1813.5832	311	1
2_MyoD_2d_MT_peak_6951_lociStitched	chr17	32108650	32118829	2	376	9609.9939	1093.2246	312	1
2_MyoD_2d_MT_peak_14499_lociStitched	chr8	108748851	108759843	2	553	9420.144	973.8912	313	1
3_MyoD_2d_MT_peak_3854_lociStitched	chr12	111731990	111756272	3	629	10611.234	2165.9544	314	1
3_MyoD_2d_MT_peak_2741_lociStitched	chr11	88105532	88118999	3	532	9931.9125	1492.1436	315	1
5_MyoD_2d_MT_peak_9330_lociStitched	chr2	158088263	158114104	5	1028	11121.9664	2682.2958	316	1
2_MyoD_2d_MT_peak_10955_lociStitched	chr4	123588779	123594095	2	860	9031.3524	612.9348	317	1
3_MyoD_2d_MT_peak_10971_lociStitched	chr4	125114786	125124992	3	606	9655.8966	1241.0496	318	1
2_MyoD_2d_MT_peak_14941_lociStitched	chr9	35421940	35426778	2	371	8959.976	550.5644	319	1
2_MyoD_2d_MT_peak_8330_lociStitched	chr2	4557068	4568718	2	626	9649.695	1240.725	320	1
5_MyoD_2d_MT_peak_7635_lociStitched	chr18	57249548	57283237	5	1358	11592.3849	3210.5617	321	1
3_MyoD_2d_MT_peak_6946_lociStitched	chr17	32018195	32023426	3	736	8988.9504	642.3668	322	1
3_MyoD_2d_MT_peak_5406_lociStitched	chr15	25915041	25916489	3	776	8599.2376	273.8168	323	1
2_MyoD_2d_MT_peak_11719_lociStitched	chr5	93130033	93137512	2	454	9145.3212	835.4043	324	1
3_MyoD_2d_MT_peak_3280_lociStitched	chr12	9109867	9114035	3	763	8714.0376	453.4784	325	1
3_MyoD_2d_MT_peak_11191_lociStitched	chr4	143278464	143289234	3	577	9285.894	1102.848	326	1
7_MyoD_2d_MT_peak_5030_lociStitched	chr14	58502832	58538602	7	2117	11839.87	3680.733	327	1
4_MyoD_2d_MT_peak_6185_lociStitched	chr16	21293518	21322850	4	926	10351.2628	2196.9668	328	1
4_MyoD_2d_MT_peak_1299_lociStitched	chr10	12810987	12824016	4	1216	9832.9863	1696.3758	329	1
3_MyoD_2d_MT_peak_7647_lociStitched	chr18	60746942	60757196	3	442	9216.2952	1080.7716	330	1
2_MyoD_2d_MT_peak_7722_lociStitched	chr18	67977876	67985759	2	342	8808.4642	681.0912	331	1
4_MyoD_2d_MT_peak_11511_lociStitched	chr5	36121270	36134109	4	722	9494.4405	1368.6374	332	1
2_MyoD_2d_MT_peak_5676_lociStitched	chr15	64470924	64474564	2	515	8697.052	584.948	333	1
3_MyoD_2d_MT_peak_4544_lociStitched	chr13	99058698	99071706	3	534	9756	1646.8128	334	1
3_MyoD_2d_MT_peak_13000_lociStitched	chr6	146950546	146961247	3	503	9319.5009	1213.4934	335	1
2_MyoD_2d_MT_peak_15916_lociStitched	chrX	103509572	103519929	2	751	9324.4071	1219.0189	336	1
2_MyoD_2d_MT_peak_5446_lociStitched	chr15	33329896	33332317	2	559	8447.8374	343.2978	337	1
3_MyoD_2d_MT_peak_6863_lociStitched	chr17	26650853	26659174	3	661	8902.6379	821.2827	338	1
4_MyoD_2d_MT_peak_7645_lociStitched	chr18	60667024	60673080	4	824	8604.9704	541.4064	339	1
2_MyoD_2d_MT_peak_3048_lociStitched	chr11	112974994	112979692	2	371	8522.172	516.3102	340	1
3_MyoD_2d_MT_peak_8417_lociStitched	chr2	20939365	20956799	3	653	10111.72	2130.4348	341	1
6_MyoD_2d_MT_peak_1693_lociStitched	chr10	75098536	75121442	6	1522	10566.5378	2615.8652	342	1
4_MyoD_2d_MT_peak_1746_lociStitched	chr10	78297994	78306263	4	1147	8932.1738	986.4917	343	1
2_MyoD_2d_MT_peak_9239_lociStitched	chr2	148510395	148520268	2	389	8999.2395	1068.2586	344	1
2_MyoD_2d_MT_peak_9100_lociStitched	chr2	125318256	125323813	2	849	8478.3149	580.1508	345	1
4_MyoD_2d_MT_peak_8864_lociStitched	chr2	92004794	92017270	4	947	9112.4704	1245.1048	346	1
2_MyoD_2d_MT_peak_690_lociStitched	chr1	132004014	132010973	2	311	8684.1361	832.9923	347	1
2_MyoD_2d_MT_peak_10671_lociStitched	chr4	64078037	64084151	2	528	8597.5068	751.4106	348	1
3_MyoD_2d_MT_peak_2664_lociStitched	chr11	78363457	78370795	3	1125	8513.5476	678.0312	349	1
2_MyoD_2d_MT_peak_1682_lociStitched	chr10	70419365	70426755	2	455	8785.971	975.48	350	1
3_MyoD_2d_MT_peak_9727_lociStitched	chr3	55191804	55207824	3	612	9706.518	1922.4	351	1
3_MyoD_2d_MT_peak_5366_lociStitched	chr15	10928479	10940526	3	757	9459.3044	1678.1471	352	1
2_MyoD_2d_MT_peak_11365_lociStitched	chr5	21144496	21148608	2	721	8312.408	547.3072	353	1
3_MyoD_2d_MT_peak_1160_lociStitched	chr1	186442242	186449063	3	670	8462.1326	716.8871	354	1
3_MyoD_2d_MT_peak_10897_lociStitched	chr4	118015934	118017414	3	853	7909.12	210.308	355	1
4_MyoD_2d_MT_peak_14702_lociStitched	chr8	126874352	126887265	4	983	8909.97	1233.1915	356	1
2_MyoD_2d_MT_peak_7130_lociStitched	chr17	65658517	65666799	2	513	8704.382	1029.4526	357	1
6_MyoD_2d_MT_peak_15219_lociStitched	chr9	66205820	66224238	6	1171	9277.1466	1607.8914	358	1
4_MyoD_2d_MT_peak_4020_lociStitched	chr13	28718566	28739052	4	1100	9755.4332	2091.6206	359	1
3_MyoD_2d_MT_peak_7344_lociStitched	chr18	4969852	4980522	3	726	8633.097	977.372	360	1
3_MyoD_2d_MT_peak_3152_lociStitched	chr11	117974821	117979519	3	572	8181.0972	539.3304	361	1
5_MyoD_2d_MT_peak_2682_lociStitched	chr11	79779800	79800655	5	1044	9851.902	2214.801	362	1
4_MyoD_2d_MT_peak_13158_lociStitched	chr7	34969122	34988657	4	896	9150.194	1547.172	363	1
2_MyoD_2d_MT_peak_8779_lociStitched	chr2	72278310	72289427	2	379	8710.1695	1159.5031	364	1
2_MyoD_2d_MT_peak_15067_lociStitched	chr9	56502072	56509627	2	376	8265.17	725.28	365	1
2_MyoD_2d_MT_peak_4155_lociStitched	chr13	41401805	41405279	2	423	7862.3568	330.3774	366	1
3_MyoD_2d_MT_peak_5332_lociStitched	chr15	7016097	7022979	3	668	8524.7334	1003.3956	367	1
3_MyoD_2d_MT_peak_2489_lociStitched	chr11	62217834	62234325	3	682	9383.379	1871.7285	368	1
3_MyoD_2d_MT_peak_12646_lociStitched	chr6	90757639	90765058	3	579	8241.7671	734.481	369	1
3_MyoD_2d_MT_peak_8808_lociStitched	chr2	77110491	77127241	3	479	9294.575	1847.525	370	1
3_MyoD_2d_MT_peak_9723_lociStitched	chr3	55096111	55099330	3	610	7890.7347	477.3777	371	1
2_MyoD_2d_MT_peak_8124_lociStitched	chr19	41993615	42000829	2	513	8275.1794	869.287	372	1
3_MyoD_2d_MT_peak_11594_lociStitched	chr5	64196893	64204082	3	658	8321.2675	916.5975	373	1
4_MyoD_2d_MT_peak_4114_lociStitched	chr13	35503584	35512531	4	1158	8321.6047	941.2244	374	1
3_MyoD_2d_MT_peak_9291_lociStitched	chr2	155280241	155294171	3	492	8833.013	1484.938	375	1
3_MyoD_2d_MT_peak_1582_lociStitched	chr10	60197482	60209567	3	800	8852.2625	1505.791	376	1
4_MyoD_2d_MT_peak_12160_lociStitched	chr5	148959123	148978573	4	972	9406.02	2090.875	377	1
2_MyoD_2d_MT_peak_2152_lociStitched	chr11	5009769	5016634	2	491	8196.1235	884.212	378	1
4_MyoD_2d_MT_peak_10538_lociStitched	chr4	46085427	46095787	4	1022	8333.584	1025.64	379	1
3_MyoD_2d_MT_peak_905_lociStitched	chr1	156997716	157005022	3	826	8149.843	844.5736	380	1
4_MyoD_2d_MT_peak_7367_lociStitched	chr18	5380771	5396308	4	947	8818.8012	1555.2537	381	1
3_MyoD_2d_MT_peak_4899_lociStitched	chr14	33247405	33255238	3	921	7992.0099	770.7672	382	1
2_MyoD_2d_MT_peak_848_lociStitched	chr1	151228537	151237984	2	351	8302.9683	1092.0732	383	1
3_MyoD_2d_MT_peak_9545_lociStitched	chr3	14782446	14788058	3	1090	7895.5228	686.3476	384	1
3_MyoD_2d_MT_peak_8256_lociStitched	chr19	56367895	56374247	3	677	8035.28	834.0176	385	1
4_MyoD_2d_MT_peak_3774_lociStitched	chr12	102286735	102305676	4	1563	9067.0567	1871.3708	386	1
3_MyoD_2d_MT_peak_9761_lociStitched	chr3	60402315	60409623	3	588	8100.918	906.192	387	1
2_MyoD_2d_MT_peak_5379_lociStitched	chr15	23506526	23509960	2	519	7752.255	560.0854	388	1
2_MyoD_2d_MT_peak_13577_lociStitched	chr7	109630191	109637650	2	451	7802.8599	639.2363	389	1
2_MyoD_2d_MT_peak_5582_lociStitched	chr15	56820355	56832895	2	325	8889.606	1726.758	390	1
2_MyoD_2d_MT_peak_925_lociStitched	chr1	160520767	160531691	2	424	8703.1508	1554.4852	391	1
5_MyoD_2d_MT_peak_13170_lociStitched	chr7	36095219	36100082	5	899	7538.6226	405.5742	392	1
4_MyoD_2d_MT_peak_5996_lociStitched	chr15	99439446	99450224	4	1146	8740.958	1625.3224	393	1
3_MyoD_2d_MT_peak_11934_lociStitched	chr5	121685632	121693204	3	718	7861.2504	747.3564	394	1
2_MyoD_2d_MT_peak_7028_lociStitched	chr17	45615987	45627022	2	687	8477.087	1365.0295	395	1
2_MyoD_2d_MT_peak_6445_lociStitched	chr16	57246655	57251899	2	670	7657.8132	571.0716	396	1
4_MyoD_2d_MT_peak_3657_lociStitched	chr12	85192896	85209092	4	675	8682.6756	1598.5452	397	1
2_MyoD_2d_MT_peak_1114_lociStitched	chr1	183147502	183159514	2	496	8619.8112	1536.3348	398	1
2_MyoD_2d_MT_peak_603_lociStitched	chr1	119123630	119125843	2	447	7299.5805	227.939	399	1
3_MyoD_2d_MT_peak_8846_lociStitched	chr2	91296030	91299790	3	597	7425.248	363.216	400	1
4_MyoD_2d_MT_peak_2337_lociStitched	chr11	46065346	46073355	4	845	8001.7919	944.2611	401	1
3_MyoD_2d_MT_peak_2524_lociStitched	chr11	68022964	68035763	3	655	8552.2918	1498.7629	402	1
7_MyoD_2d_MT_peak_11268_lociStitched	chr4	155126692	155149155	7	1402	8955.9981	1913.8476	403	1
2_MyoD_2d_MT_peak_10863_lociStitched	chr4	109433723	109440166	2	499	7741.9088	700.3541	404	1
3_MyoD_2d_MT_peak_2687_lociStitched	chr11	79854468	79869407	3	743	8739.315	1700.0582	405	1
3_MyoD_2d_MT_peak_5878_lociStitched	chr15	83571780	83583227	3	704	8593.2629	1556.792	406	1
2_MyoD_2d_MT_peak_10788_lociStitched	chr4	95611342	95621330	2	518	8065.31	1034.7568	407	1
3_MyoD_2d_MT_peak_4326_lociStitched	chr13	60007723	60012871	3	841	7564.4712	543.6288	408	1
2_MyoD_2d_MT_peak_984_lociStitched	chr1	168225653	168234726	2	350	7983.3327	971.7183	409	1
4_MyoD_2d_MT_peak_1350_lociStitched	chr10	21618891	21636265	4	661	9272.5038	2263.8322	410	1
2_MyoD_2d_MT_peak_2009_lociStitched	chr10	115328596	115332790	2	428	7641.8874	635.8104	411	1
3_MyoD_2d_MT_peak_153_lociStitched	chr1	43211370	43223294	3	574	8276.4484	1280.6376	412	1
5_MyoD_2d_MT_peak_6906_lociStitched	chr17	29330801	29342253	5	1452	8038.1588	1044.4224	413	1
2_MyoD_2d_MT_peak_3509_lociStitched	chr12	73031425	73039413	2	404	7930.4864	938.59	414	1
5_MyoD_2d_MT_peak_1000_lociStitched	chr1	170655450	170665610	5	1535	8146.288	1157.224	415	1
2_MyoD_2d_MT_peak_4007_lociStitched	chr13	28410465	28418611	2	1177	7768.8402	784.4598	416	1
3_MyoD_2d_MT_peak_3576_lociStitched	chr12	79598694	79606647	3	567	7867.9029	892.3266	417	1
5_MyoD_2d_MT_peak_5160_lociStitched	chr14	74996543	75011441	5	819	8518.6764	1553.8614	418	1
2_MyoD_2d_MT_peak_5131_lociStitched	chr14	72738361	72744144	2	348	7719.7267	765.0909	419	1
5_MyoD_2d_MT_peak_13049_lociStitched	chr7	16940348	16956742	5	1304	8216.6728	1263.9774	420	1
2_MyoD_2d_MT_peak_12830_lociStitched	chr6	120145401	120155199	2	469	7932.4608	981.7596	421	1
2_MyoD_2d_MT_peak_1396_lociStitched	chr10	25526254	25534268	2	679	7996.3692	1069.869	422	1
5_MyoD_2d_MT_peak_10948_lociStitched	chr4	123225952	123239843	5	1578	8486.0119	1561.3484	423	1
2_MyoD_2d_MT_peak_5511_lociStitched	chr15	41612360	41613948	2	430	7183.1592	294.0976	424	1
4_MyoD_2d_MT_peak_1606_lociStitched	chr10	61357751	61366252	4	1008	8176.2618	1302.3532	425	1
3_MyoD_2d_MT_peak_11689_lociStitched	chr5	90703785	90711767	3	579	7777.6608	909.1498	426	1
5_MyoD_2d_MT_peak_2471_lociStitched	chr11	61038364	61063494	5	1239	9411.185	2575.825	427	1
2_MyoD_2d_MT_peak_2534_lociStitched	chr11	68308949	68321744	2	500	8384.5635	1562.2695	428	1
2_MyoD_2d_MT_peak_1439_lociStitched	chr10	37335256	37342879	2	446	7916.4855	1103.0481	429	1
3_MyoD_2d_MT_peak_10606_lociStitched	chr4	57601263	57611569	3	618	8006.7314	1193.4348	430	1
3_MyoD_2d_MT_peak_15440_lociStitched	chr9	94681235	94701745	3	657	8661.373	1870.512	431	1
3_MyoD_2d_MT_peak_2363_lociStitched	chr11	51911577	51918242	3	522	7478.7965	691.827	432	1
3_MyoD_2d_MT_peak_12117_lociStitched	chr5	143053254	143063885	3	458	8075.3076	1290.6034	433	1
2_MyoD_2d_MT_peak_8197_lociStitched	chr19	47487692	47492271	2	576	7265.0414	481.7108	434	1
2_MyoD_2d_MT_peak_15106_lociStitched	chr9	58266697	58275755	2	494	7614.1548	844.2056	435	1
6_MyoD_2d_MT_peak_890_lociStitched	chr1	155229799	155240164	6	1523	8078.481	1309.0995	436	1
3_MyoD_2d_MT_peak_7899_lociStitched	chr19	5809085	5810981	3	863	6935.1888	170.64	437	1
3_MyoD_2d_MT_peak_8160_lociStitched	chr19	46177138	46187522	3	706	7965.5664	1213.8896	438	1
3_MyoD_2d_MT_peak_9475_lociStitched	chr2	173256675	173265115	3	1139	7588.404	845.688	439	1
4_MyoD_2d_MT_peak_10782_lociStitched	chr4	95463475	95483819	4	1233	8843.5368	2113.7416	440	1
3_MyoD_2d_MT_peak_6213_lociStitched	chr16	24205810	24218596	3	712	7927.32	1205.7198	441	1
2_MyoD_2d_MT_peak_12202_lociStitched	chr5	151371192	151379641	2	618	7747.733	1051.0556	442	1
3_MyoD_2d_MT_peak_5843_lociStitched	chr15	81120221	81128557	3	584	7864.1824	1196.216	443	1
3_MyoD_2d_MT_peak_10079_lociStitched	chr3	107823704	107841642	3	871	8613.8276	1948.0668	444	1
3_MyoD_2d_MT_peak_4594_lociStitched	chr13	102887676	102900296	3	558	7941.766	1278.406	445	1
2_MyoD_2d_MT_peak_4553_lociStitched	chr13	99259478	99262660	2	699	7003.582	354.4748	446	1
4_MyoD_2d_MT_peak_12523_lociStitched	chr6	72144434	72155242	4	921	7749.336	1105.6584	447	1
2_MyoD_2d_MT_peak_6519_lociStitched	chr16	87567526	87574466	2	671	7371.668	730.782	448	1
2_MyoD_2d_MT_peak_5489_lociStitched	chr15	38384378	38391691	2	405	7512.6449	889.9921	449	1
3_MyoD_2d_MT_peak_8385_lociStitched	chr2	13409815	13413659	3	540	7152.9152	543.5416	450	1
4_MyoD_2d_MT_peak_12661_lociStitched	chr6	91658271	91675066	4	1187	8209.396	1612.32	451	1
2_MyoD_2d_MT_peak_13430_lociStitched	chr7	83807073	83816046	2	503	7324.6599	748.3482	452	1
2_MyoD_2d_MT_peak_5168_lociStitched	chr14	75855237	75863714	2	533	7486.8864	928.2315	453	1
3_MyoD_2d_MT_peak_2808_lociStitched	chr11	95157968	95166256	3	624	7511.4144	955.6064	454	1
2_MyoD_2d_MT_peak_9822_lociStitched	chr3	79936233	79948035	2	597	7961.6292	1431.5826	455	1
2_MyoD_2d_MT_peak_3585_lociStitched	chr12	79856594	79865469	2	457	7462.1	933.65	456	1
2_MyoD_2d_MT_peak_5626_lociStitched	chr15	59154768	59159020	2	534	7134.0056	606.7604	457	1
2_MyoD_2d_MT_peak_2995_lociStitched	chr11	107728710	107731868	2	442	6902.7564	377.381	458	1
2_MyoD_2d_MT_peak_8187_lociStitched	chr19	47222442	47233472	2	677	7707.764	1182.416	459	1
4_MyoD_2d_MT_peak_15619_lociStitched	chr9	119628734	119639386	4	1395	7411.6616	890.5072	460	1
3_MyoD_2d_MT_peak_1947_lociStitched	chr10	96822438	96837649	3	888	8436.0206	1918.1071	461	1
2_MyoD_2d_MT_peak_3101_lociStitched	chr11	116518644	116523447	2	773	7101.7158	593.6508	462	1
3_MyoD_2d_MT_peak_6629_lociStitched	chr17	3410406	3419891	3	672	7349.9265	887.796	463	1
3_MyoD_2d_MT_peak_15271_lociStitched	chr9	69467625	69473227	3	905	6922.3914	461.6048	464	1
2_MyoD_2d_MT_peak_8114_lociStitched	chr19	40429177	40433818	2	609	7022.7612	568.0584	465	1
4_MyoD_2d_MT_peak_9748_lociStitched	chr3	58312726	58328054	4	830	8189.7504	1742.7936	466	1
2_MyoD_2d_MT_peak_10743_lociStitched	chr4	84452712	84457868	2	405	7013.7068	575.9252	467	1
3_MyoD_2d_MT_peak_4922_lociStitched	chr14	40955971	40963232	3	1095	7266.8088	830.6584	468	1
3_MyoD_2d_MT_peak_13621_lociStitched	chr7	112467684	112491102	3	468	8416.4292	1981.1628	469	1
2_MyoD_2d_MT_peak_2578_lociStitched	chr11	71976823	71985645	2	958	7583.3912	1158.3286	470	1
2_MyoD_2d_MT_peak_6742_lociStitched	chr17	10378482	10391188	2	493	7631.2236	1213.423	471	1
3_MyoD_2d_MT_peak_15487_lociStitched	chr9	102831652	102849960	3	571	8035.3812	1625.7504	472	1
3_MyoD_2d_MT_peak_4280_lociStitched	chr13	52234092	52236403	3	655	6680.4077	277.7822	473	1
3_MyoD_2d_MT_peak_10518_lociStitched	chr4	43968732	43978943	3	667	7494.874	1131.3788	474	1
3_MyoD_2d_MT_peak_5401_lociStitched	chr15	25826519	25848103	3	531	9171.0416	2825.3456	475	1
2_MyoD_2d_MT_peak_5803_lociStitched	chr15	78832887	78836609	2	489	6853.6908	522.5688	476	1
3_MyoD_2d_MT_peak_1901_lociStitched	chr10	93799956	93801275	3	761	6543.6909	218.8221	477	1
3_MyoD_2d_MT_peak_13467_lociStitched	chr7	90228137	90234224	3	641	6776.0484	456.525	478	1
2_MyoD_2d_MT_peak_5424_lociStitched	chr15	28133516	28134513	2	445	6464.2489	151.0455	479	1
2_MyoD_2d_MT_peak_771_lociStitched	chr1	135732001	135741495	2	572	7305.633	993.0724	480	1
2_MyoD_2d_MT_peak_12191_lociStitched	chr5	151127099	151136351	2	456	7441.3836	1161.126	481	1
