REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	2d_myotH3K27ac.bam	Input_MT_2d.bam
2_MyoD_2d_MT_peak_8665_lociStitched	chr2	50493678	50494089	2	307	188.8545	44.2236
2_MyoD_2d_MT_peak_14380_lociStitched	chr8	91615766	91616176	2	339	120.868	79.745
1_MyoD_2d_MT_peak_9481_lociStitched	chr2	173385156	173385566	1	411	652.187	80.729
1_MyoD_2d_MT_peak_15090_lociStitched	chr9	57831298	57831708	1	411	83.968	60.311
1_MyoD_2d_MT_peak_1472_lociStitched	chr10	41280181	41280590	1	410	142.9455	34.2742
1_MyoD_2d_MT_peak_763_lociStitched	chr1	135590709	135591118	1	410	397.5889	40.3274
1_MyoD_2d_MT_peak_15305_lociStitched	chr9	71874764	71875173	1	410	653.5411	33.4153
1_MyoD_2d_MT_peak_7701_lociStitched	chr18	65124703	65125111	1	409	231.2544	39.576
1_MyoD_2d_MT_peak_355_lociStitched	chr1	75040459	75040866	1	408	73.9112	57.1835
2_MyoD_2d_MT_peak_13522_lociStitched	chr7	99085276	99085683	2	350	312.0876	30.932
1_MyoD_2d_MT_peak_9099_lociStitched	chr2	125303980	125304386	1	407	967.1326	38.3264
1_MyoD_2d_MT_peak_2036_lociStitched	chr10	118640235	118640640	1	406	371.1015	25.272
1_MyoD_2d_MT_peak_10000_lociStitched	chr3	99674157	99674562	1	406	391.392	56.295
1_MyoD_2d_MT_peak_15155_lociStitched	chr9	61862132	61862537	1	406	10.0035	36.693
1_MyoD_2d_MT_peak_2438_lociStitched	chr11	58981887	58982292	1	406	143.3295	69.8625
1_MyoD_2d_MT_peak_675_lociStitched	chr1	129837738	129838142	1	405	278.962	42.7028
1_MyoD_2d_MT_peak_2360_lociStitched	chr11	51494231	51494635	1	405	14.3016	29.896
1_MyoD_2d_MT_peak_5429_lociStitched	chr15	31186604	31187007	1	404	2112.4051	55.4528
1_MyoD_2d_MT_peak_7713_lociStitched	chr18	66967253	66967655	1	403	1097.1786	64.32
1_MyoD_2d_MT_peak_9569_lociStitched	chr3	21798124	21798526	1	403	322.605	40.7226
1_MyoD_2d_MT_peak_7427_lociStitched	chr18	16780574	16780975	1	402	222.7956	63.2377
1_MyoD_2d_MT_peak_5357_lociStitched	chr15	9135188	9135589	1	402	482.7639	52.13
1_MyoD_2d_MT_peak_3023_lociStitched	chr11	109817360	109817761	1	402	1552.3913	40.902
1_MyoD_2d_MT_peak_11528_lociStitched	chr5	37469002	37469403	1	402	334.434	52.8117
1_MyoD_2d_MT_peak_13357_lociStitched	chr7	75372034	75372434	1	401	590.96	36.44
1_MyoD_2d_MT_peak_3202_lociStitched	chr11	120243339	120243739	1	401	144.72	40.44
1_MyoD_2d_MT_peak_8292_lociStitched	chr19	58060763	58061163	1	401	645.44	55.72
1_MyoD_2d_MT_peak_5061_lociStitched	chr14	63159506	63159906	1	401	321.52	60.36
1_MyoD_2d_MT_peak_344_lociStitched	chr1	74295543	74295942	1	400	431.5983	63.4809
1_MyoD_2d_MT_peak_5435_lociStitched	chr15	31337271	31337670	1	400	1249.7478	62.244
1_MyoD_2d_MT_peak_12057_lociStitched	chr5	137080141	137080540	1	400	487.0593	35.3913
1_MyoD_2d_MT_peak_13035_lociStitched	chr7	6913698	6914097	1	400	1263.2739	49.476
1_MyoD_2d_MT_peak_15058_lociStitched	chr9	54627187	54627585	1	399	54.2474	13.134
1_MyoD_2d_MT_peak_797_lociStitched	chr1	136613407	136613805	1	399	1077.386	41.8696
1_MyoD_2d_MT_peak_8328_lociStitched	chr2	4541769	4542167	1	399	468.3266	35.6608
1_MyoD_2d_MT_peak_2272_lociStitched	chr11	29808698	29809096	1	399	616.9398	26.3874
1_MyoD_2d_MT_peak_12743_lociStitched	chr6	101374817	101375215	1	399	126.4048	45.0138
1_MyoD_2d_MT_peak_7539_lociStitched	chr18	38514742	38515140	1	399	143.2004	76.1772
1_MyoD_2d_MT_peak_8091_lociStitched	chr19	36129243	36129641	1	399	1952.4686	74.5852
1_MyoD_2d_MT_peak_2464_lociStitched	chr11	60843423	60843820	1	398	160.388	35.1345
1_MyoD_2d_MT_peak_12809_lociStitched	chr6	116286903	116287300	1	398	322.3243	42.6775
1_MyoD_2d_MT_peak_15752_lociStitched	chrX	10152304	10152701	1	398	573.3871	52.0864
1_MyoD_2d_MT_peak_10271_lociStitched	chr3	138049502	138049899	1	398	96.1931	42.5187
1_MyoD_2d_MT_peak_800_lociStitched	chr1	136725245	136725641	1	397	194.0796	59.9148
1_MyoD_2d_MT_peak_11230_lociStitched	chr4	150245807	150246203	1	397	153.6084	31.7592
1_MyoD_2d_MT_peak_14660_lociStitched	chr8	124196233	124196629	1	397	397.5048	41.184
1_MyoD_2d_MT_peak_10067_lociStitched	chr3	106832063	106832459	1	397	656.6076	48.3516
1_MyoD_2d_MT_peak_10196_lociStitched	chr3	127857351	127857747	1	397	895.356	37.1844
1_MyoD_2d_MT_peak_1036_lociStitched	chr1	175673634	175674029	1	396	309.1665	34.049
2_MyoD_2d_MT_peak_5805_lociStitched	chr15	78868792	78869187	2	331	411.3925	97.4465
1_MyoD_2d_MT_peak_7126_lociStitched	chr17	65513580	65513975	1	396	219.1855	57.986
1_MyoD_2d_MT_peak_2689_lociStitched	chr11	79885985	79886380	1	396	613.0795	44.635
1_MyoD_2d_MT_peak_3915_lociStitched	chr12	120028649	120029044	1	396	99.2635	211.641
1_MyoD_2d_MT_peak_5678_lociStitched	chr15	66715491	66715885	1	395	610.9758	61.6216
1_MyoD_2d_MT_peak_9094_lociStitched	chr2	124732526	124732920	1	395	19.3848	39.006
1_MyoD_2d_MT_peak_12266_lociStitched	chr6	28862319	28862713	1	395	381.9436	56.342
1_MyoD_2d_MT_peak_13955_lociStitched	chr8	22939157	22939551	1	395	65.4828	46.4526
1_MyoD_2d_MT_peak_6469_lociStitched	chr16	65925969	65926363	1	395	180.2944	17.139
1_MyoD_2d_MT_peak_3444_lociStitched	chr12	52950791	52951185	1	395	741.8232	33.6476
1_MyoD_2d_MT_peak_5328_lociStitched	chr15	6404216	6404610	1	395	541.6318	99.288
1_MyoD_2d_MT_peak_8645_lociStitched	chr2	48481115	48481508	1	394	443.6184	48.4176
1_MyoD_2d_MT_peak_1818_lociStitched	chr10	83183596	83183989	1	394	441.6141	33.8766
1_MyoD_2d_MT_peak_7988_lociStitched	chr19	16959581	16959974	1	394	1087.1559	55.0593
1_MyoD_2d_MT_peak_9097_lociStitched	chr2	125134187	125134580	1	394	119.3934	46.2561
1_MyoD_2d_MT_peak_1434_lociStitched	chr10	37251127	37251520	1	394	251.4807	79.8576
1_MyoD_2d_MT_peak_12088_lociStitched	chr5	139821602	139821994	1	393	87.612	51.6656
1_MyoD_2d_MT_peak_14979_lociStitched	chr9	41721597	41721989	1	393	170.8336	47.628
1_MyoD_2d_MT_peak_8495_lociStitched	chr2	29245384	29245775	1	392	107.8378	55.3656
1_MyoD_2d_MT_peak_2321_lociStitched	chr11	43958747	43959138	1	392	336.9247	33.5869
1_MyoD_2d_MT_peak_11119_lociStitched	chr4	137200568	137200959	1	392	318.1958	53.3324
1_MyoD_2d_MT_peak_13177_lociStitched	chr7	36709208	36709599	1	392	162.5387	59.8621
1_MyoD_2d_MT_peak_2432_lociStitched	chr11	57966632	57967022	1	391	576.108	38.181
1_MyoD_2d_MT_peak_1498_lociStitched	chr10	42987704	42988094	1	391	340.899	39.78
1_MyoD_2d_MT_peak_14691_lociStitched	chr8	126735265	126735654	1	390	544.4055	33.8819
1_MyoD_2d_MT_peak_657_lociStitched	chr1	128444451	128444840	1	390	710.8975	46.6411
1_MyoD_2d_MT_peak_12594_lociStitched	chr6	87075022	87075410	1	389	198.3068	19.6716
1_MyoD_2d_MT_peak_10049_lociStitched	chr3	104360343	104360731	1	389	605.3964	61.4592
1_MyoD_2d_MT_peak_3895_lociStitched	chr12	116205721	116206109	1	389	275.1308	40.3132
2_MyoD_2d_MT_peak_721_lociStitched	chr1	133959675	133960062	2	287	420.5529	34.7139
2_MyoD_2d_MT_peak_14962_lociStitched	chr9	40528858	40529245	2	329	27.2061	35.6427
1_MyoD_2d_MT_peak_6798_lociStitched	chr17	16218641	16219028	1	388	307.1232	41.3703
1_MyoD_2d_MT_peak_10115_lociStitched	chr3	116929005	116929391	1	387	830.7106	57.7842
1_MyoD_2d_MT_peak_1323_lociStitched	chr10	16789710	16790096	1	387	1019.9278	77.9334
1_MyoD_2d_MT_peak_15095_lociStitched	chr9	57972050	57972435	1	386	319.396	49.819
1_MyoD_2d_MT_peak_5282_lociStitched	chr14	121082405	121082790	1	386	284.361	39.347
1_MyoD_2d_MT_peak_2776_lociStitched	chr11	89297533	89297918	1	386	653.7685	20.5205
1_MyoD_2d_MT_peak_10670_lociStitched	chr4	64058851	64059236	1	386	774.4275	51.5515
1_MyoD_2d_MT_peak_212_lociStitched	chr1	57510800	57511184	1	385	48.1536	34.752
1_MyoD_2d_MT_peak_10170_lociStitched	chr3	122704268	122704652	1	385	649.0752	57.1776
1_MyoD_2d_MT_peak_13705_lociStitched	chr7	127685335	127685718	1	384	575.2277	49.5985
1_MyoD_2d_MT_peak_11091_lociStitched	chr4	135297913	135298296	1	384	834.4804	47.8367
1_MyoD_2d_MT_peak_6069_lociStitched	chr16	4537632	4538015	1	384	289.6246	43.0492
1_MyoD_2d_MT_peak_12083_lociStitched	chr5	139220053	139220435	1	383	227.672	76.209
1_MyoD_2d_MT_peak_8078_lociStitched	chr19	34251817	34252199	1	383	713.4996	55.963
1_MyoD_2d_MT_peak_14225_lociStitched	chr8	77785759	77786141	1	383	123.1186	56.8034
1_MyoD_2d_MT_peak_8832_lociStitched	chr2	84750119	84750501	1	383	630.9112	35.8698
1_MyoD_2d_MT_peak_4886_lociStitched	chr14	31993878	31994260	1	383	261.0206	25.0592
1_MyoD_2d_MT_peak_5689_lociStitched	chr15	67019185	67019566	1	382	297.8658	59.1312
1_MyoD_2d_MT_peak_10281_lociStitched	chr3	138645300	138645681	1	382	388.239	54.9783
1_MyoD_2d_MT_peak_3518_lociStitched	chr12	73241974	73242355	1	382	460.2861	55.7403
1_MyoD_2d_MT_peak_9634_lociStitched	chr3	37919512	37919893	1	382	194.5767	52.0827
1_MyoD_2d_MT_peak_11977_lociStitched	chr5	124922993	124923374	1	382	255.4986	74.5998
1_MyoD_2d_MT_peak_6234_lociStitched	chr16	25445526	25445906	1	381	484.652	58.216
1_MyoD_2d_MT_peak_433_lociStitched	chr1	86758129	86758509	1	381	476.748	30.514
1_MyoD_2d_MT_peak_3419_lociStitched	chr12	41090030	41090410	1	381	268.812	29.602
1_MyoD_2d_MT_peak_10682_lociStitched	chr4	72671747	72672126	1	380	268.332	29.562
1_MyoD_2d_MT_peak_1025_lociStitched	chr1	172289345	172289724	1	380	175.9318	54.0454
1_MyoD_2d_MT_peak_11972_lociStitched	chr5	124351043	124351422	1	380	213.5665	41.9174
1_MyoD_2d_MT_peak_5220_lociStitched	chr14	86586031	86586410	1	380	59.7304	26.151
1_MyoD_2d_MT_peak_9647_lociStitched	chr3	38648056	38648435	1	380	114.3064	47.4129
1_MyoD_2d_MT_peak_3197_lociStitched	chr11	119933180	119933558	1	379	340.389	54.054
1_MyoD_2d_MT_peak_12745_lociStitched	chr6	101484916	101485294	1	379	220.0716	37.233
1_MyoD_2d_MT_peak_5567_lociStitched	chr15	55791193	55791571	1	379	414.7416	39.7656
1_MyoD_2d_MT_peak_12156_lociStitched	chr5	148608187	148608565	1	379	802.6074	71.3286
1_MyoD_2d_MT_peak_15314_lociStitched	chr9	72132975	72133353	1	379	638.2908	44.7174
1_MyoD_2d_MT_peak_13795_lociStitched	chr7	140213847	140214225	1	379	188.4708	41.1264
1_MyoD_2d_MT_peak_12190_lociStitched	chr5	151112710	151113087	1	378	1061.1042	41.093
1_MyoD_2d_MT_peak_9362_lociStitched	chr2	163386872	163387249	1	378	1229.8494	61.1117
1_MyoD_2d_MT_peak_7076_lociStitched	chr17	50182574	50182951	1	378	52.9685	18.6992
1_MyoD_2d_MT_peak_14885_lociStitched	chr9	25337772	25338148	1	377	70.9136	45.9848
1_MyoD_2d_MT_peak_26_lociStitched	chr1	13427588	13427964	1	377	132.5024	41.5856
1_MyoD_2d_MT_peak_11391_lociStitched	chr5	24307237	24307613	1	377	195.8584	37.3744
1_MyoD_2d_MT_peak_6409_lociStitched	chr16	45311612	45311988	1	377	204.356	61.5888
1_MyoD_2d_MT_peak_877_lociStitched	chr1	154175286	154175661	1	376	186.4875	45.6375
1_MyoD_2d_MT_peak_3723_lociStitched	chr12	95491861	95492236	1	376	719.8125	43.35
1_MyoD_2d_MT_peak_5496_lociStitched	chr15	38542627	38543002	1	376	409.0875	48.975
1_MyoD_2d_MT_peak_13669_lociStitched	chr7	119961074	119961449	1	376	207.375	33.75
1_MyoD_2d_MT_peak_1445_lociStitched	chr10	37812518	37812893	1	376	317.85	44.2125
1_MyoD_2d_MT_peak_12043_lociStitched	chr5	136269958	136270332	1	375	385.8184	45.1044
1_MyoD_2d_MT_peak_3416_lociStitched	chr12	40498865	40499239	1	375	149.7496	49.7794
1_MyoD_2d_MT_peak_14434_lociStitched	chr8	95516929	95517303	1	375	275.1518	66.4972
1_MyoD_2d_MT_peak_1180_lociStitched	chr1	190972617	190972990	1	374	229.2831	44.9092
1_MyoD_2d_MT_peak_8001_lociStitched	chr19	21106318	21106691	1	374	482.3263	25.1775
1_MyoD_2d_MT_peak_5177_lociStitched	chr14	76681612	76681985	1	374	269.1195	39.7991
1_MyoD_2d_MT_peak_453_lociStitched	chr1	88692349	88692722	1	374	108.0581	28.6464
1_MyoD_2d_MT_peak_11265_lociStitched	chr4	152267650	152268023	1	374	731.7141	15.7779
1_MyoD_2d_MT_peak_4683_lociStitched	chr13	116555016	116555389	1	374	71.243	21.1864
1_MyoD_2d_MT_peak_1944_lociStitched	chr10	96309085	96309457	1	373	196.3788	37.2372
1_MyoD_2d_MT_peak_7002_lociStitched	chr17	43849122	43849494	1	373	364.932	44.3796
1_MyoD_2d_MT_peak_403_lociStitched	chr1	81913700	81914072	1	373	449.376	49.6992
1_MyoD_2d_MT_peak_3339_lociStitched	chr12	27390464	27390836	1	373	168.888	72.3168
1_MyoD_2d_MT_peak_14561_lociStitched	chr8	119709212	119709584	1	373	179.3784	11.4948
1_MyoD_2d_MT_peak_10919_lociStitched	chr4	120067279	120067650	1	372	125.5464	33.0932
1_MyoD_2d_MT_peak_7452_lociStitched	chr18	24817689	24818060	1	372	110.929	48.0816
1_MyoD_2d_MT_peak_9336_lociStitched	chr2	158248367	158248738	1	372	367.4755	47.6364
2_MyoD_2d_MT_peak_9862_lociStitched	chr3	84004680	84005051	2	299	346.5882	72.345
1_MyoD_2d_MT_peak_7311_lociStitched	chr17	86209627	86209998	1	372	24.5973	26.8975
1_MyoD_2d_MT_peak_15654_lociStitched	chr9	121418886	121419257	1	372	42.294	42.8134
1_MyoD_2d_MT_peak_9004_lociStitched	chr2	115605812	115606182	1	371	406.852	52.318
1_MyoD_2d_MT_peak_15656_lociStitched	chr9	121541499	121541869	1	371	60.939	17.057
1_MyoD_2d_MT_peak_8234_lociStitched	chr19	55368804	55369174	1	371	44.992	62.197
1_MyoD_2d_MT_peak_15509_lociStitched	chr9	106405317	106405687	1	371	260.739	22.052
1_MyoD_2d_MT_peak_12128_lociStitched	chr5	144315078	144315447	1	370	554.4594	27.3798
1_MyoD_2d_MT_peak_448_lociStitched	chr1	88380967	88381336	1	370	113.5782	54.7965
1_MyoD_2d_MT_peak_7473_lociStitched	chr18	33200490	33200859	1	370	251.2152	56.4201
1_MyoD_2d_MT_peak_13173_lociStitched	chr7	36265289	36265658	1	370	378.7785	12.2139
1_MyoD_2d_MT_peak_2978_lociStitched	chr11	105668007	105668376	1	370	560.2896	58.0806
1_MyoD_2d_MT_peak_4288_lociStitched	chr13	52673336	52673705	1	370	361.0296	49.9995
1_MyoD_2d_MT_peak_1600_lociStitched	chr10	61226895	61227263	1	369	169.6112	61.7504
1_MyoD_2d_MT_peak_507_lociStitched	chr1	90775711	90776079	1	369	34.776	16.1184
1_MyoD_2d_MT_peak_12510_lociStitched	chr6	71934125	71934493	1	369	522.0816	29.3664
1_MyoD_2d_MT_peak_6489_lociStitched	chr16	77473447	77473815	1	369	118.2016	18.5472
1_MyoD_2d_MT_peak_1302_lociStitched	chr10	12912165	12912533	1	369	1058.7728	73.3056
1_MyoD_2d_MT_peak_12042_lociStitched	chr5	136230372	136230740	1	369	784.9072	32.936
1_MyoD_2d_MT_peak_14264_lociStitched	chr8	82858797	82859165	1	369	464.3424	65.504
1_MyoD_2d_MT_peak_10759_lociStitched	chr4	88535813	88536180	1	368	70.7576	44.9942
1_MyoD_2d_MT_peak_9025_lociStitched	chr2	117853288	117853655	1	368	468.9159	43.5629
1_MyoD_2d_MT_peak_10001_lociStitched	chr3	99815111	99815478	1	368	547.6374	8.5144
1_MyoD_2d_MT_peak_14603_lociStitched	chr8	121197038	121197405	1	368	231.7605	29.1031
1_MyoD_2d_MT_peak_14040_lociStitched	chr8	39020303	39020670	1	368	245.4496	39.9296
1_MyoD_2d_MT_peak_14239_lociStitched	chr8	79079235	79079602	1	368	130.9823	59.1604
2_MyoD_2d_MT_peak_7326_lociStitched	chr17	87849803	87850170	2	304	226.2188	31.7088
1_MyoD_2d_MT_peak_4196_lociStitched	chr13	46287800	46288166	1	367	268.3146	43.2612
1_MyoD_2d_MT_peak_13465_lociStitched	chr7	90049881	90050247	1	367	254.6628	31.1466
1_MyoD_2d_MT_peak_6067_lociStitched	chr16	4512668	4513034	1	367	255.9438	25.5102
1_MyoD_2d_MT_peak_4088_lociStitched	chr13	32929080	32929446	1	367	1414.6266	53.7288
1_MyoD_2d_MT_peak_7567_lociStitched	chr18	44580302	44580668	1	367	14.9694	7.2468
1_MyoD_2d_MT_peak_12623_lociStitched	chr6	89328106	89328471	1	366	97.8565	69.934
1_MyoD_2d_MT_peak_13183_lociStitched	chr7	38112459	38112824	1	366	146.292	19.418
1_MyoD_2d_MT_peak_9116_lociStitched	chr2	127323691	127324056	1	366	161.0015	31.536
1_MyoD_2d_MT_peak_619_lociStitched	chr1	119790826	119791191	1	366	155.7455	68.547
1_MyoD_2d_MT_peak_1513_lociStitched	chr10	45076593	45076958	1	366	527.3885	36.865
1_MyoD_2d_MT_peak_10122_lociStitched	chr3	118500187	118500552	1	366	58.5095	36.9015
1_MyoD_2d_MT_peak_7735_lociStitched	chr18	69070136	69070501	1	366	270.538	30.806
1_MyoD_2d_MT_peak_10506_lociStitched	chr4	43447242	43447607	1	366	401.8285	69.6785
1_MyoD_2d_MT_peak_9244_lociStitched	chr2	148754407	148754771	1	365	82.9192	42.3696
1_MyoD_2d_MT_peak_10822_lociStitched	chr4	102511508	102511872	1	365	1097.3144	44.7356
1_MyoD_2d_MT_peak_7551_lociStitched	chr18	39581993	39582357	1	365	342.2692	53.6172
1_MyoD_2d_MT_peak_15569_lociStitched	chr9	114805331	114805694	1	364	148.2129	43.7052
1_MyoD_2d_MT_peak_4436_lociStitched	chr13	84348183	84348546	1	364	37.0986	36.5541
1_MyoD_2d_MT_peak_10577_lociStitched	chr4	54877367	54877730	1	364	955.2345	64.977
1_MyoD_2d_MT_peak_9549_lociStitched	chr3	15054043	15054406	1	364	277.7676	97.9737
1_MyoD_2d_MT_peak_3330_lociStitched	chr12	25098665	25099028	1	364	177.5796	53.6877
1_MyoD_2d_MT_peak_8107_lociStitched	chr19	38833204	38833566	1	363	67.4406	59.6938
1_MyoD_2d_MT_peak_6634_lociStitched	chr17	4626202	4626564	1	363	17.738	7.9278
1_MyoD_2d_MT_peak_2204_lociStitched	chr11	8821360	8821722	1	363	630.2782	35.0778
1_MyoD_2d_MT_peak_9680_lociStitched	chr3	51197405	51197767	1	363	457.4232	48.8338
1_MyoD_2d_MT_peak_11514_lociStitched	chr5	36356703	36357064	1	362	333.2391	35.9556
1_MyoD_2d_MT_peak_6913_lociStitched	chr17	29409898	29410259	1	362	145.5191	31.8402
1_MyoD_2d_MT_peak_6248_lociStitched	chr16	25977233	25977594	1	362	384.2484	46.1358
1_MyoD_2d_MT_peak_3666_lociStitched	chr12	85497788	85498148	1	361	443.916	32.292
1_MyoD_2d_MT_peak_12514_lociStitched	chr6	71990010	71990370	1	361	1511.136	54.288
1_MyoD_2d_MT_peak_13764_lociStitched	chr7	134207914	134208273	1	360	137.497	36.618
1_MyoD_2d_MT_peak_1364_lociStitched	chr10	23195316	23195675	1	360	411.3781	57.7631
1_MyoD_2d_MT_peak_12951_lociStitched	chr6	140543336	140543694	1	359	471.307	35.1914
1_MyoD_2d_MT_peak_9878_lociStitched	chr3	85952681	85953039	1	359	328.3576	43.676
1_MyoD_2d_MT_peak_3289_lociStitched	chr12	9898415	9898773	1	359	304.4074	42.4588
1_MyoD_2d_MT_peak_625_lociStitched	chr1	120245583	120245941	1	359	303.7272	51.7668
1_MyoD_2d_MT_peak_6702_lociStitched	chr17	8117046	8117404	1	359	1010.7772	62.0414
1_MyoD_2d_MT_peak_850_lociStitched	chr1	151250831	151251189	1	359	571.4038	54.6666
1_MyoD_2d_MT_peak_10793_lociStitched	chr4	95861182	95861540	1	359	333.4412	17.9716
1_MyoD_2d_MT_peak_4715_lociStitched	chr14	11664297	11664655	1	359	141.8754	43.139
1_MyoD_2d_MT_peak_10416_lociStitched	chr4	9095588	9095946	1	359	404.182	45.1438
1_MyoD_2d_MT_peak_7426_lociStitched	chr18	16744982	16745339	1	358	708.3951	25.347
1_MyoD_2d_MT_peak_12998_lociStitched	chr6	146884878	146885235	1	358	677.0505	42.8757
1_MyoD_2d_MT_peak_13753_lociStitched	chr7	132992965	132993322	1	358	306.0561	14.6727
2_MyoD_2d_MT_peak_459_lociStitched	chr1	88890957	88891314	2	289	255.5406	48.7662
1_MyoD_2d_MT_peak_7793_lociStitched	chr18	77505053	77505410	1	358	165.1839	30.0237
1_MyoD_2d_MT_peak_3548_lociStitched	chr12	74804164	74804521	1	358	4269.8628	1739.2683
1_MyoD_2d_MT_peak_15505_lociStitched	chr9	105819262	105819619	1	358	0.0	106.7787
1_MyoD_2d_MT_peak_56_lociStitched	chr1	20691416	20691773	1	358	270.2133	33.6651
1_MyoD_2d_MT_peak_4190_lociStitched	chr13	45524271	45524627	1	357	373.4796	2.5276
1_MyoD_2d_MT_peak_11615_lociStitched	chr5	64840146	64840501	1	356	494.657	63.048
1_MyoD_2d_MT_peak_6764_lociStitched	chr17	13754914	13755269	1	356	124.9955	52.256
1_MyoD_2d_MT_peak_2206_lociStitched	chr11	9131786	9132140	1	355	83.0484	26.7624
1_MyoD_2d_MT_peak_11721_lociStitched	chr5	93168004	93168358	1	355	177.0354	25.6296
1_MyoD_2d_MT_peak_10480_lociStitched	chr4	34451634	34451988	1	355	97.704	51.861
1_MyoD_2d_MT_peak_3170_lociStitched	chr11	118470181	118470535	1	355	231.5868	38.5152
1_MyoD_2d_MT_peak_2236_lociStitched	chr11	19986520	19986874	1	355	444.0576	12.0006
1_MyoD_2d_MT_peak_14244_lociStitched	chr8	79227160	79227514	1	355	1023.5202	77.88
1_MyoD_2d_MT_peak_4862_lociStitched	chr14	30559237	30559590	1	354	132.1985	34.3822
1_MyoD_2d_MT_peak_2255_lociStitched	chr11	22372638	22372991	1	354	88.0735	42.6071
1_MyoD_2d_MT_peak_12823_lociStitched	chr6	117662663	117663016	1	354	74.13	33.8527
1_MyoD_2d_MT_peak_3040_lociStitched	chr11	112470262	112470615	1	354	99.5813	48.4669
1_MyoD_2d_MT_peak_79_lociStitched	chr1	34095133	34095485	1	353	268.6816	43.7888
1_MyoD_2d_MT_peak_9190_lociStitched	chr2	135370380	135370732	1	353	276.848	42.9088
1_MyoD_2d_MT_peak_865_lociStitched	chr1	153556257	153556609	1	353	584.8128	69.5552
1_MyoD_2d_MT_peak_13584_lociStitched	chr7	110318974	110319326	1	353	781.8272	61.0016
1_MyoD_2d_MT_peak_5127_lociStitched	chr14	71128620	71128972	1	353	383.1168	45.6192
1_MyoD_2d_MT_peak_5361_lociStitched	chr15	10463704	10464056	1	353	447.216	62.2688
1_MyoD_2d_MT_peak_8016_lociStitched	chr19	23375089	23375441	1	353	449.2224	50.1952
1_MyoD_2d_MT_peak_2979_lociStitched	chr11	105804803	105805155	1	353	618.0768	43.9648
1_MyoD_2d_MT_peak_14813_lociStitched	chr9	14171900	14172252	1	353	97.504	36.4672
2_MyoD_2d_MT_peak_5646_lociStitched	chr15	62079552	62079903	2	277	1952.8587	44.2962
1_MyoD_2d_MT_peak_14182_lociStitched	chr8	70928100	70928451	1	352	329.589	33.2046
1_MyoD_2d_MT_peak_1281_lociStitched	chr10	7260196	7260547	1	352	1154.6847	58.1607
1_MyoD_2d_MT_peak_10926_lociStitched	chr4	120248994	120249345	1	352	271.674	42.6816
1_MyoD_2d_MT_peak_12485_lociStitched	chr6	66987648	66987999	1	352	525.5874	37.7325
1_MyoD_2d_MT_peak_10488_lociStitched	chr4	40876968	40877319	1	352	454.1589	58.1607
1_MyoD_2d_MT_peak_10458_lociStitched	chr4	31723445	31723795	1	351	73.675	37.135
1_MyoD_2d_MT_peak_8048_lociStitched	chr19	29534135	29534485	1	351	240.555	39.62
1_MyoD_2d_MT_peak_10681_lociStitched	chr4	72627272	72627622	1	351	317.065	40.565
1_MyoD_2d_MT_peak_6673_lociStitched	chr17	7009331	7009681	1	351	944.825	58.8
1_MyoD_2d_MT_peak_2473_lociStitched	chr11	61277690	61278039	1	350	586.1106	21.7427
1_MyoD_2d_MT_peak_7491_lociStitched	chr18	35022519	35022868	1	350	553.2348	32.1429
1_MyoD_2d_MT_peak_8680_lociStitched	chr2	52390438	52390787	1	350	291.3801	27.0475
1_MyoD_2d_MT_peak_5470_lociStitched	chr15	36716394	36716742	1	349	2241.1896	32.2944
1_MyoD_2d_MT_peak_9195_lociStitched	chr2	135693183	135693531	1	349	712.4952	33.1644
1_MyoD_2d_MT_peak_7993_lociStitched	chr19	17140453	17140801	1	349	257.2068	55.2972
1_MyoD_2d_MT_peak_6044_lociStitched	chr15	102733296	102733644	1	349	263.9232	48.0936
1_MyoD_2d_MT_peak_14828_lociStitched	chr9	15105097	15105445	1	349	131.5092	16.182
1_MyoD_2d_MT_peak_3914_lociStitched	chr12	119451214	119451562	1	349	208.0344	54.0792
1_MyoD_2d_MT_peak_13262_lociStitched	chr7	64839762	64840110	1	349	49.4508	58.29
1_MyoD_2d_MT_peak_5597_lociStitched	chr15	58204244	58204592	1	349	542.358	68.1732
1_MyoD_2d_MT_peak_6009_lociStitched	chr15	100414007	100414355	1	349	572.5644	59.9604
1_MyoD_2d_MT_peak_9973_lociStitched	chr3	97075944	97076291	1	348	224.0579	40.946
1_MyoD_2d_MT_peak_5058_lociStitched	chr14	63020832	63021179	1	348	597.3258	40.9807
1_MyoD_2d_MT_peak_13321_lociStitched	chr7	70410370	70410717	1	348	83.4535	13.7759
1_MyoD_2d_MT_peak_12793_lociStitched	chr6	115123288	115123635	1	348	274.0259	38.17
1_MyoD_2d_MT_peak_7342_lociStitched	chr18	4862350	4862697	1	348	185.9573	15.0598
1_MyoD_2d_MT_peak_15256_lociStitched	chr9	67566004	67566351	1	348	363.9336	31.9587
1_MyoD_2d_MT_peak_4678_lociStitched	chr13	114488289	114488636	1	348	186.3737	35.6022
1_MyoD_2d_MT_peak_2810_lociStitched	chr11	95369967	95370314	1	348	220.2062	74.6397
1_MyoD_2d_MT_peak_934_lociStitched	chr1	161463654	161464001	1	348	467.2355	49.0311
1_MyoD_2d_MT_peak_4404_lociStitched	chr13	71320540	71320886	1	347	22.8014	36.9874
