#Mef2Da2_5d_peaks Enhancers
#Created from DYSE_OUT_1906232025_2/ROSE_OUTPUT/Mef2Da2_5d_peaks/Mef2Da2_5d_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X4d_myotH3K27ac.bam
#Using cutoff of 2089.2465 for Super-Enhancers
#Created on Jun 23 2019 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X4d_myotH3K27ac.bam	Input_MT_5d.bam	enhancerRank	isSuper
3_Mef2Da2_5d_peak_1434_lociStitched	chr11	29626665	29639255	3	536	6712.988	1571.232	240	1
2_Mef2Da2_5d_peak_7316_lociStitched	chr5	125219861	125232779	2	461	6679.8978	1548.8682	241	1
2_Mef2Da2_5d_peak_1811_lociStitched	chr11	103174435	103177611	2	427	5537.0384	416.3736	242	1
2_Mef2Da2_5d_peak_3572_lociStitched	chr15	83344153	83346350	2	229	5561.9252	448.8471	243	1
2_Mef2Da2_5d_peak_8547_lociStitched	chr8	61185864	61194810	2	569	6235.362	1142.4042	244	1
3_Mef2Da2_5d_peak_7755_lociStitched	chr6	120987624	120991170	3	877	5578.9218	488.6388	245	1
3_Mef2Da2_5d_peak_1042_lociStitched	chr10	60197491	60209617	3	737	6772.371	1691.577	246	1
3_Mef2Da2_5d_peak_6088_lociStitched	chr3	95692652	95696737	3	862	5785.5855	720.1855	247	1
2_Mef2Da2_5d_peak_6796_lociStitched	chr4	135247235	135255058	2	485	5916.5349	851.9247	248	1
4_Mef2Da2_5d_peak_9051_lociStitched	chr9	56132268	56152385	4	564	7022.8447	1969.4543	249	1
2_Mef2Da2_5d_peak_1048_lociStitched	chr10	60928191	60933102	2	395	5849.001	823.5747	250	1
2_Mef2Da2_5d_peak_5311_lociStitched	chr2	59828858	59831157	2	934	5361.0381	373.8174	251	1
3_Mef2Da2_5d_peak_3784_lociStitched	chr16	23497637	23502779	3	498	5688.5946	710.6244	252	1
2_Mef2Da2_5d_peak_4073_lociStitched	chr17	9968139	9976287	2	325	5965.1508	1016.8704	253	1
2_Mef2Da2_5d_peak_4985_lociStitched	chr19	37896299	37908126	2	264	6168.9632	1243.0177	254	1
4_Mef2Da2_5d_peak_3216_lociStitched	chr15	25637873	25642641	4	929	5780.2464	860.624	255	1
3_Mef2Da2_5d_peak_2254_lociStitched	chr12	100420298	100426462	3	534	5770.7368	858.0288	256	1
3_Mef2Da2_5d_peak_2264_lociStitched	chr12	101008121	101012750	3	639	5442.7782	548.5365	257	1
4_Mef2Da2_5d_peak_8625_lociStitched	chr8	81853210	81867278	4	1104	6779.3692	1889.3324	258	1
2_Mef2Da2_5d_peak_1650_lociStitched	chr11	77808339	77810944	2	295	5353.5355	471.505	259	1
2_Mef2Da2_5d_peak_1037_lociStitched	chr10	59821316	59825785	2	336	5458.4366	581.8638	260	1
3_Mef2Da2_5d_peak_3601_lociStitched	chr15	95802186	95804619	3	742	5364.5217	518.4723	261	1
2_Mef2Da2_5d_peak_1320_lociStitched	chr10	118709821	118722336	2	324	6406.4285	1560.6205	262	1
4_Mef2Da2_5d_peak_9009_lociStitched	chr9	49643151	49663497	4	612	7070.235	2258.406	263	1
2_Mef2Da2_5d_peak_5058_lociStitched	chr19	53731876	53739027	2	408	5752.9795	953.2283	264	1
2_Mef2Da2_5d_peak_6810_lociStitched	chr4	137367522	137376389	2	395	5741.3825	960.2961	265	1
2_Mef2Da2_5d_peak_7918_lociStitched	chr7	19933673	19945678	2	346	5778.0065	998.816	266	1
3_Mef2Da2_5d_peak_4407_lociStitched	chr17	84603228	84616073	3	546	6701.2365	1947.302	267	1
4_Mef2Da2_5d_peak_4565_lociStitched	chr18	35675490	35684631	4	936	5600.6907	863.8245	268	1
3_Mef2Da2_5d_peak_8716_lociStitched	chr8	95376552	95382966	3	552	5603.2704	877.4352	269	1
4_Mef2Da2_5d_peak_9018_lociStitched	chr9	49893566	49906852	4	1156	6112.8886	1393.7014	270	1
3_Mef2Da2_5d_peak_3828_lociStitched	chr16	30180984	30186503	3	485	5579.709	860.964	271	1
2_Mef2Da2_5d_peak_8581_lociStitched	chr8	71306183	71313000	2	608	5552.4465	837.1276	272	1
2_Mef2Da2_5d_peak_3287_lociStitched	chr15	36987279	36999945	2	353	6567.321	1860.6354	273	1
3_Mef2Da2_5d_peak_7198_lociStitched	chr5	103766544	103775734	3	492	5718.937	1016.414	274	1
3_Mef2Da2_5d_peak_7640_lociStitched	chr6	91619648	91621723	3	578	5037.0625	352.1275	275	1
2_Mef2Da2_5d_peak_5025_lociStitched	chr19	46186398	46194431	2	370	5630.3297	954.3204	276	1
2_Mef2Da2_5d_peak_4428_lociStitched	chr17	87309143	87317712	2	366	5771.2215	1106.2579	277	1
3_Mef2Da2_5d_peak_5195_lociStitched	chr2	31256095	31259843	3	420	5219.4648	555.4536	278	1
3_Mef2Da2_5d_peak_2406_lociStitched	chr13	29637842	29660969	3	831	7060.6731	2412.1461	279	1
4_Mef2Da2_5d_peak_7395_lociStitched	chr5	151065404	151071230	4	726	5292.921	650.1816	280	1
2_Mef2Da2_5d_peak_7341_lociStitched	chr5	135907357	135914469	2	492	5419.344	779.4752	281	1
2_Mef2Da2_5d_peak_6908_lociStitched	chr5	4234509	4246705	2	451	6058.9728	1442.7868	282	1
3_Mef2Da2_5d_peak_6530_lociStitched	chr4	62732980	62739888	3	493	5420.7076	806.8544	283	1
3_Mef2Da2_5d_peak_3774_lociStitched	chr16	22108262	22119131	3	690	5793.177	1192.3293	284	1
4_Mef2Da2_5d_peak_7032_lociStitched	chr5	38541737	38549941	4	990	5764.9508	1166.6088	285	1
2_Mef2Da2_5d_peak_3512_lociStitched	chr15	77163541	77174265	2	323	6311.074	1724.4192	286	1
3_Mef2Da2_5d_peak_4934_lociStitched	chr19	25426491	25428576	3	629	4923.7275	354.6585	287	1
2_Mef2Da2_5d_peak_3442_lociStitched	chr15	64105901	64117871	2	452	6165.747	1611.162	288	1
3_Mef2Da2_5d_peak_977_lociStitched	chr10	41817059	41830740	3	575	6309.6772	1764.849	289	1
2_Mef2Da2_5d_peak_8618_lociStitched	chr8	79600521	79613194	2	370	6265.5312	1722.2607	290	1
4_Mef2Da2_5d_peak_2175_lociStitched	chr12	85436183	85456048	4	1039	6875.2765	2346.0565	291	1
2_Mef2Da2_5d_peak_2799_lociStitched	chr13	110633332	110643908	2	394	5549.2272	1040.6784	292	1
2_Mef2Da2_5d_peak_1094_lociStitched	chr10	68090292	68103054	2	539	5939.4348	1437.0012	293	1
2_Mef2Da2_5d_peak_8708_lociStitched	chr8	94569457	94572082	2	386	4876.725	380.1	294	1
4_Mef2Da2_5d_peak_610_lociStitched	chr1	163221852	163235880	4	734	6250.8768	1782.9588	295	1
2_Mef2Da2_5d_peak_3507_lociStitched	chr15	77031433	77036915	2	346	5324.6666	888.084	296	1
3_Mef2Da2_5d_peak_7841_lociStitched	chr6	145968954	145978050	3	498	5269.3128	845.0184	297	1
2_Mef2Da2_5d_peak_8087_lociStitched	chr7	75384526	75395157	2	301	5277.2284	862.1741	298	1
2_Mef2Da2_5d_peak_719_lociStitched	chr1	181550035	181553095	2	394	4888.962	489.6	299	1
2_Mef2Da2_5d_peak_6363_lociStitched	chr4	9057714	9068209	2	400	5731.3195	1339.162	300	1
3_Mef2Da2_5d_peak_729_lociStitched	chr1	182520481	182537141	3	526	6470.744	2082.5	301	1
2_Mef2Da2_5d_peak_6660_lociStitched	chr4	106571258	106581685	2	427	5709.8252	1322.1436	302	1
3_Mef2Da2_5d_peak_6884_lociStitched	chr4	150798909	150808890	3	589	5499.531	1113.8796	303	1
3_Mef2Da2_5d_peak_2526_lociStitched	chr13	46488501	46497564	3	346	5790.3507	1405.6713	304	1
3_Mef2Da2_5d_peak_853_lociStitched	chr10	15392234	15406451	3	454	5827.5483	1468.6161	305	1
3_Mef2Da2_5d_peak_4259_lociStitched	chr17	48436510	48445650	3	499	5323.136	966.098	306	1
2_Mef2Da2_5d_peak_3421_lociStitched	chr15	62321070	62328630	2	284	5639.004	1287.468	307	1
3_Mef2Da2_5d_peak_27_lociStitched	chr1	16996087	17008032	3	424	5780.1855	1447.734	308	1
3_Mef2Da2_5d_peak_8559_lociStitched	chr8	61908565	61921971	3	749	6000.5256	1675.75	309	1
3_Mef2Da2_5d_peak_8293_lociStitched	chr7	126236314	126251997	3	521	5638.0385	1322.0769	310	1
3_Mef2Da2_5d_peak_480_lociStitched	chr1	135990129	136000112	3	499	5529.5837	1225.9124	311	1
3_Mef2Da2_5d_peak_208_lociStitched	chr1	72197133	72215001	3	527	6137.658	1842.1908	312	1
2_Mef2Da2_5d_peak_7716_lociStitched	chr6	114833151	114839146	2	286	5039.397	743.9795	313	1
2_Mef2Da2_5d_peak_576_lociStitched	chr1	157003081	157008488	2	339	5088.5277	801.3174	314	1
2_Mef2Da2_5d_peak_469_lociStitched	chr1	135471884	135480181	2	268	5139.1618	860.3989	315	1
2_Mef2Da2_5d_peak_6735_lociStitched	chr4	123588764	123594015	2	373	4907.5846	632.2204	316	1
2_Mef2Da2_5d_peak_5009_lociStitched	chr19	41935990	41948119	2	253	5918.952	1649.544	317	1
3_Mef2Da2_5d_peak_9382_lociStitched	chr9	123809766	123818895	3	461	5324.9457	1057.1382	318	1
3_Mef2Da2_5d_peak_6743_lociStitched	chr4	123810590	123814466	3	664	4834.5348	577.1364	319	1
3_Mef2Da2_5d_peak_7455_lociStitched	chr6	30355745	30360399	3	750	4831.7828	594.7812	320	1
2_Mef2Da2_5d_peak_6318_lociStitched	chr3	144665050	144669852	2	584	4772.7078	550.3092	321	1
3_Mef2Da2_5d_peak_7015_lociStitched	chr5	35903592	35908251	3	521	4761.0321	580.0455	322	1
3_Mef2Da2_5d_peak_4168_lociStitched	chr17	29434676	29440293	3	506	4842.9774	668.423	323	1
2_Mef2Da2_5d_peak_7653_lociStitched	chr6	94236769	94241568	2	369	4806.1985	673.2997	324	1
3_Mef2Da2_5d_peak_6221_lociStitched	chr3	122695973	122704971	3	628	5217.0404	1104.9544	325	1
2_Mef2Da2_5d_peak_4684_lociStitched	chr18	62009099	62017611	2	418	4973.5616	879.2896	326	1
4_Mef2Da2_5d_peak_3494_lociStitched	chr15	76021119	76030256	4	681	5396.3122	1304.7636	327	1
2_Mef2Da2_5d_peak_1517_lociStitched	chr11	53306896	53309231	2	492	4502.814	418.899	328	1
2_Mef2Da2_5d_peak_5318_lociStitched	chr2	60601020	60610114	2	377	5223.5936	1143.1158	329	1
2_Mef2Da2_5d_peak_6297_lociStitched	chr3	138054008	138061876	2	388	4995.3932	919.7692	330	1
2_Mef2Da2_5d_peak_3210_lociStitched	chr15	25449017	25460200	2	339	5502.036	1461.6181	331	1
2_Mef2Da2_5d_peak_2306_lociStitched	chr12	112981915	112985255	2	658	4478.272	442.884	332	1
2_Mef2Da2_5d_peak_6875_lociStitched	chr4	150005378	150012317	2	434	4792.0734	763.29	333	1
2_Mef2Da2_5d_peak_9475_lociStitched	chrX	96122024	96127002	2	337	4814.7216	793.4932	334	1
3_Mef2Da2_5d_peak_9207_lociStitched	chr9	84177143	84183967	3	756	4614.3888	593.688	335	1
2_Mef2Da2_5d_peak_4183_lociStitched	chr17	31729214	31731407	2	524	4382.4912	364.9152	336	1
3_Mef2Da2_5d_peak_9444_lociStitched	chrX	53162735	53180181	3	755	5877.5574	1870.2112	337	1
2_Mef2Da2_5d_peak_7563_lociStitched	chr6	72109068	72112847	2	424	4563.8983	565.7163	338	1
2_Mef2Da2_5d_peak_5045_lociStitched	chr19	47448753	47450800	2	444	4237.4947	251.1669	339	1
4_Mef2Da2_5d_peak_8856_lociStitched	chr8	125286262	125293322	4	767	4716.786	734.24	340	1
4_Mef2Da2_5d_peak_2096_lociStitched	chr12	73402302	73404331	4	1148	4259.8855	282.2339	341	1
4_Mef2Da2_5d_peak_8400_lociStitched	chr8	11372282	11383598	4	666	5543.7084	1577.4504	342	1
2_Mef2Da2_5d_peak_3300_lociStitched	chr15	38908394	38920056	2	457	5579.1008	1614.0208	343	1
2_Mef2Da2_5d_peak_4173_lociStitched	chr17	29819140	29829282	2	315	5258.627	1303.247	344	1
3_Mef2Da2_5d_peak_101_lociStitched	chr1	43253075	43260763	3	471	5054.0912	1101.6904	345	1
2_Mef2Da2_5d_peak_1653_lociStitched	chr11	79055259	79060074	2	441	4640.697	688.545	346	1
2_Mef2Da2_5d_peak_299_lociStitched	chr1	87856842	87866941	2	578	5273.6978	1345.1868	347	1
2_Mef2Da2_5d_peak_2867_lociStitched	chr14	20783023	20786962	2	368	4407.741	486.0726	348	1
2_Mef2Da2_5d_peak_1212_lociStitched	chr10	86302727	86313888	2	563	5763.5404	1844.9133	349	1
2_Mef2Da2_5d_peak_3661_lociStitched	chr15	99796555	99802126	2	660	4596.6321	689.6898	350	1
3_Mef2Da2_5d_peak_5956_lociStitched	chr3	55191735	55195897	3	832	4530.337	624.7162	351	1
3_Mef2Da2_5d_peak_8456_lociStitched	chr8	31117541	31121574	3	696	4389.1139	483.5567	352	1
2_Mef2Da2_5d_peak_5032_lociStitched	chr19	46927112	46934397	2	566	4825.584	936.1225	353	1
2_Mef2Da2_5d_peak_8189_lociStitched	chr7	100910096	100918443	2	289	4725.2367	874.7656	354	1
2_Mef2Da2_5d_peak_9087_lociStitched	chr9	59528011	59534343	2	444	4568.538	731.9792	355	1
3_Mef2Da2_5d_peak_5991_lociStitched	chr3	65435208	65443936	3	530	4819.6016	990.628	356	1
2_Mef2Da2_5d_peak_9125_lociStitched	chr9	66245791	66249536	2	344	4254.32	427.3045	357	1
3_Mef2Da2_5d_peak_2773_lociStitched	chr13	103970031	103978506	3	442	4735.83	910.215	358	1
2_Mef2Da2_5d_peak_4245_lociStitched	chr17	46273860	46278053	2	539	4352.7533	543.8321	359	1
2_Mef2Da2_5d_peak_6860_lociStitched	chr4	148909699	148913087	2	330	4145.218	355.74	360	1
2_Mef2Da2_5d_peak_830_lociStitched	chr10	12821468	12824116	2	407	4220.3824	441.1568	361	1
2_Mef2Da2_5d_peak_8011_lociStitched	chr7	49334215	49343598	2	584	4563.8912	790.9869	362	1
2_Mef2Da2_5d_peak_8632_lociStitched	chr8	82960168	82968465	2	622	4922.6101	1164.0691	363	1
3_Mef2Da2_5d_peak_738_lociStitched	chr1	183803526	183807242	3	576	4247.7596	498.6872	364	1
3_Mef2Da2_5d_peak_4792_lociStitched	chr18	75654783	75656822	3	478	4029.4718	286.8873	365	1
4_Mef2Da2_5d_peak_8217_lociStitched	chr7	110631705	110649601	4	812	5248.8968	1510.4224	366	1
2_Mef2Da2_5d_peak_5918_lociStitched	chr3	41194158	41195581	2	312	3959.3552	225.9724	367	1
2_Mef2Da2_5d_peak_8081_lociStitched	chr7	74381786	74391851	2	602	4582.5945	900.8175	368	1
2_Mef2Da2_5d_peak_2709_lociStitched	chr13	97010135	97022218	2	463	4828.3668	1150.3016	369	1
3_Mef2Da2_5d_peak_4331_lociStitched	chr17	67150559	67171643	3	538	5989.9644	2323.4568	370	1
2_Mef2Da2_5d_peak_7111_lociStitched	chr5	66547026	66550608	2	440	4251.1176	608.5818	371	1
2_Mef2Da2_5d_peak_5970_lociStitched	chr3	57527311	57536053	2	448	4791.4902	1150.4472	372	1
2_Mef2Da2_5d_peak_1039_lociStitched	chr10	59901033	59908252	2	508	4397.0929	765.214	373	1
2_Mef2Da2_5d_peak_1634_lociStitched	chr11	75620497	75624519	2	342	4104.8532	475.4004	374	1
2_Mef2Da2_5d_peak_7291_lociStitched	chr5	123136116	123137828	2	497	3842.4128	217.424	375	1
3_Mef2Da2_5d_peak_3318_lociStitched	chr15	41908751	41917074	3	476	4739.9485	1126.1019	376	1
2_Mef2Da2_5d_peak_2155_lociStitched	chr12	81668618	81680409	2	225	4789.5042	1190.891	377	1
3_Mef2Da2_5d_peak_447_lociStitched	chr1	134099122	134101199	3	664	3928.6455	345.8205	378	1
2_Mef2Da2_5d_peak_1816_lociStitched	chr11	103378479	103382230	2	297	4015.0704	453.871	379	1
2_Mef2Da2_5d_peak_8486_lociStitched	chr8	40647559	40655661	2	304	4359.6862	803.7184	380	1
2_Mef2Da2_5d_peak_8795_lociStitched	chr8	118286665	118290613	2	760	4042.752	494.2896	381	1
2_Mef2Da2_5d_peak_8182_lociStitched	chr7	99295194	99307111	2	579	4281.7781	741.2374	382	1
2_Mef2Da2_5d_peak_3538_lociStitched	chr15	80024414	80025870	2	365	3820.2528	284.5024	383	1
3_Mef2Da2_5d_peak_5856_lociStitched	chr3	21952696	21964229	3	587	4948.8103	1413.9458	384	1
2_Mef2Da2_5d_peak_2893_lociStitched	chr14	25484210	25488261	2	269	4042.4929	507.9954	385	1
2_Mef2Da2_5d_peak_8700_lociStitched	chr8	93569397	93570475	2	880	3759.2016	230.2608	386	1
3_Mef2Da2_5d_peak_3898_lociStitched	chr16	44215601	44221766	3	682	4459.1445	939.546	387	1
3_Mef2Da2_5d_peak_2120_lociStitched	chr12	78952085	78959173	3	414	4248.5472	732.8992	388	1
3_Mef2Da2_5d_peak_5393_lociStitched	chr2	77033780	77043167	3	567	4705.7031	1200.5973	389	1
2_Mef2Da2_5d_peak_4291_lociStitched	chr17	56459065	56469153	2	258	4537.5824	1033.0112	390	1
3_Mef2Da2_5d_peak_5289_lociStitched	chr2	52367875	52372843	3	599	4235.22	737.2512	391	1
3_Mef2Da2_5d_peak_2199_lociStitched	chr12	86816341	86818464	3	730	3860.4632	364.7314	392	1
2_Mef2Da2_5d_peak_4033_lociStitched	chr17	4494521	4498643	2	485	3917.961	446.0004	393	1
3_Mef2Da2_5d_peak_2413_lociStitched	chr13	30230055	30242656	3	594	4887.9279	1423.913	394	1
3_Mef2Da2_5d_peak_8755_lociStitched	chr8	107499073	107503544	3	402	3991.7088	532.9432	395	1
2_Mef2Da2_5d_peak_3186_lociStitched	chr15	10923410	10928993	2	375	4285.5108	827.4006	396	1
3_Mef2Da2_5d_peak_2801_lociStitched	chr13	110924085	110941917	3	727	5240.8248	1797.4656	397	1
2_Mef2Da2_5d_peak_3663_lociStitched	chr15	99834790	99837894	2	282	3889.9328	450.3904	398	1
2_Mef2Da2_5d_peak_379_lociStitched	chr1	120035606	120038907	2	447	3866.4613	431.4407	399	1
3_Mef2Da2_5d_peak_5642_lociStitched	chr2	132286544	132292371	3	600	4083.5616	650.8759	400	1
2_Mef2Da2_5d_peak_6361_lociStitched	chr4	8945318	8954796	2	391	4465.0858	1033.102	401	1
2_Mef2Da2_5d_peak_7735_lociStitched	chr6	116642333	116644654	2	409	3796.9239	365.5575	402	1
3_Mef2Da2_5d_peak_6030_lociStitched	chr3	83954027	83970881	3	529	5231.4816	1826.9736	403	1
3_Mef2Da2_5d_peak_6867_lociStitched	chr4	149834983	149845244	3	471	4673.8855	1272.364	404	1
2_Mef2Da2_5d_peak_4185_lociStitched	chr17	31747015	31748536	2	346	3648.5748	249.9003	405	1
2_Mef2Da2_5d_peak_3568_lociStitched	chr15	83165069	83166870	2	225	3764.9905	366.3234	406	1
2_Mef2Da2_5d_peak_3250_lociStitched	chr15	28158741	28162820	2	501	4069.2104	680.7851	407	1
3_Mef2Da2_5d_peak_4526_lociStitched	chr18	24809593	24819635	3	676	4598.2318	1213.0736	408	1
2_Mef2Da2_5d_peak_5935_lociStitched	chr3	51481191	51493806	2	364	4656.1965	1277.8995	409	1
3_Mef2Da2_5d_peak_4720_lociStitched	chr18	65565708	65572470	3	683	4128.201	755.9916	410	1
3_Mef2Da2_5d_peak_7912_lociStitched	chr7	19332049	19342426	3	908	4032.5022	674.505	411	1
3_Mef2Da2_5d_peak_3734_lociStitched	chr16	11507328	11527244	3	516	5385.2864	2037.4068	412	1
5_Mef2Da2_5d_peak_4700_lociStitched	chr18	64699879	64721510	5	791	5442.3596	2096.0439	413	1
2_Mef2Da2_5d_peak_5193_lociStitched	chr2	31189690	31191941	2	634	3685.3372	342.152	414	1
2_Mef2Da2_5d_peak_2140_lociStitched	chr12	80366275	80374963	2	435	4331.8368	988.6944	415	1
3_Mef2Da2_5d_peak_1986_lociStitched	chr12	24963367	24971156	3	525	4311.9904	974.4039	416	1
2_Mef2Da2_5d_peak_8775_lociStitched	chr8	111711201	111717340	2	374	4078.1377	747.7302	417	1
2_Mef2Da2_5d_peak_5525_lociStitched	chr2	113971623	113981026	2	462	4630.0372	1307.017	418	1
2_Mef2Da2_5d_peak_1184_lociStitched	chr10	84335606	84339097	2	422	3840.4491	528.5374	419	1
2_Mef2Da2_5d_peak_4351_lociStitched	chr17	70794558	70797552	2	321	3667.0512	356.286	420	1
2_Mef2Da2_5d_peak_7951_lociStitched	chr7	30008145	30010130	2	521	3589.277	280.679	421	1
2_Mef2Da2_5d_peak_6616_lociStitched	chr4	95158765	95161586	2	276	3656.5802	362.2164	422	1
2_Mef2Da2_5d_peak_5172_lociStitched	chr2	28219035	28228061	2	340	4543.6884	1260.9322	423	1
4_Mef2Da2_5d_peak_2717_lociStitched	chr13	97764148	97776881	4	759	4946.7705	1670.5696	424	1
2_Mef2Da2_5d_peak_3730_lociStitched	chr16	11012755	11025175	2	286	4569.318	1297.89	425	1
2_Mef2Da2_5d_peak_331_lociStitched	chr1	91095395	91099134	2	279	3690.0191	423.6287	426	1
2_Mef2Da2_5d_peak_4507_lociStitched	chr18	23511692	23517234	2	672	4048.431	788.6266	427	1
2_Mef2Da2_5d_peak_776_lociStitched	chr1	191224383	191230892	2	620	4072.0304	814.9268	428	1
2_Mef2Da2_5d_peak_3440_lociStitched	chr15	63957553	63965690	2	443	4338.6484	1087.9169	429	1
2_Mef2Da2_5d_peak_6830_lociStitched	chr4	139205032	139214257	2	385	4370.805	1120.8375	430	1
2_Mef2Da2_5d_peak_5522_lociStitched	chr2	113618428	113623363	2	417	3837.9495	599.6025	431	1
3_Mef2Da2_5d_peak_5605_lociStitched	chr2	126053684	126065508	3	617	4407.9872	1181.2176	432	1
2_Mef2Da2_5d_peak_9326_lociStitched	chr9	114111281	114114450	2	341	3540.4068	319.4352	433	1
3_Mef2Da2_5d_peak_4099_lociStitched	chr17	12751338	12759116	3	635	4141.785	926.3598	434	1
2_Mef2Da2_5d_peak_1896_lociStitched	chr11	116100422	116104367	2	470	3678.7125	467.4825	435	1
2_Mef2Da2_5d_peak_1567_lociStitched	chr11	62637001	62642229	2	314	3822.1908	622.6548	436	1
2_Mef2Da2_5d_peak_2133_lociStitched	chr12	79828948	79840673	2	280	4568.06	1372.9975	437	1
3_Mef2Da2_5d_peak_588_lociStitched	chr1	160520755	160535170	3	618	4803.078	1626.012	438	1
2_Mef2Da2_5d_peak_7008_lociStitched	chr5	35060261	35071243	2	329	4277.489	1102.5928	439	1
3_Mef2Da2_5d_peak_3063_lociStitched	chr14	70930733	70934837	3	565	3854.4768	693.9864	440	1
4_Mef2Da2_5d_peak_2984_lociStitched	chr14	54997415	55005760	4	661	3956.3645	806.127	441	1
3_Mef2Da2_5d_peak_5164_lociStitched	chr2	27096779	27112855	3	540	5059.1172	1913.044	442	1
2_Mef2Da2_5d_peak_3803_lociStitched	chr16	24561584	24569937	2	560	4139.7468	1002.36	443	1
2_Mef2Da2_5d_peak_4958_lociStitched	chr19	32169689	32179745	2	656	4209.4416	1090.0704	444	1
2_Mef2Da2_5d_peak_5483_lociStitched	chr2	103662203	103670496	2	439	4076.8388	957.8415	445	1
2_Mef2Da2_5d_peak_3297_lociStitched	chr15	38542772	38544396	2	732	3447.4272	345.912	446	1
4_Mef2Da2_5d_peak_1006_lociStitched	chr10	45262378	45276741	4	559	5041.413	1940.4413	447	1
2_Mef2Da2_5d_peak_3241_lociStitched	chr15	27942203	27953885	2	236	5093.352	2003.463	448	1
3_Mef2Da2_5d_peak_1554_lociStitched	chr11	59138672	59149659	3	723	4303.6079	1215.1622	449	1
3_Mef2Da2_5d_peak_2520_lociStitched	chr13	46282700	46286124	3	411	3530.144	446.4896	450	1
2_Mef2Da2_5d_peak_4626_lociStitched	chr18	52558755	52571226	2	370	4152.843	1071.2589	451	1
2_Mef2Da2_5d_peak_6049_lociStitched	chr3	85952784	85956014	2	301	3573.349	493.221	452	1
2_Mef2Da2_5d_peak_657_lociStitched	chr1	172242358	172246826	2	628	3594.9528	524.5432	453	1
2_Mef2Da2_5d_peak_7374_lociStitched	chr5	143558839	143562129	2	640	3537.408	468.825	454	1
2_Mef2Da2_5d_peak_1146_lociStitched	chr10	78297901	78300210	2	370	3520.5323	452.7949	455	1
2_Mef2Da2_5d_peak_6047_lociStitched	chr3	85846373	85859249	2	692	4482.1356	1421.5104	456	1
2_Mef2Da2_5d_peak_3096_lociStitched	chr14	76947310	76951798	2	474	3791.9112	731.9928	457	1
2_Mef2Da2_5d_peak_4671_lociStitched	chr18	61505233	61510541	2	959	3660.9276	601.3964	458	1
3_Mef2Da2_5d_peak_8451_lociStitched	chr8	27264395	27272646	3	691	3939.0274	885.3323	459	1
3_Mef2Da2_5d_peak_2188_lociStitched	chr12	85958506	85960058	3	548	3314.4512	268.8064	460	1
2_Mef2Da2_5d_peak_4678_lociStitched	chr18	61778605	61790238	2	373	4157.6342	1119.0946	461	1
2_Mef2Da2_5d_peak_1304_lociStitched	chr10	116261083	116266813	2	500	3761.172	733.44	462	1
2_Mef2Da2_5d_peak_4211_lociStitched	chr17	35543388	35549731	2	665	3887.6247	874.6997	463	1
2_Mef2Da2_5d_peak_4651_lociStitched	chr18	57245133	57249920	2	638	3605.0897	599.8111	464	1
2_Mef2Da2_5d_peak_2180_lociStitched	chr12	85541334	85543317	2	280	3339.7686	343.8522	465	1
2_Mef2Da2_5d_peak_2412_lociStitched	chr13	30191912	30199205	2	333	3796.0065	803.6886	466	1
2_Mef2Da2_5d_peak_7962_lociStitched	chr7	34320123	34327855	2	376	3806.4636	826.5508	467	1
3_Mef2Da2_5d_peak_9359_lociStitched	chr9	121341841	121346912	3	528	3510.6533	549.6964	468	1
2_Mef2Da2_5d_peak_987_lociStitched	chr10	42888346	42892551	2	322	3530.0975	587.4385	469	1
4_Mef2Da2_5d_peak_4126_lociStitched	chr17	17592853	17609791	4	746	4453.0002	1544.7456	470	1
4_Mef2Da2_5d_peak_9279_lociStitched	chr9	103430488	103432598	4	983	3175.339	277.887	471	1
3_Mef2Da2_5d_peak_7978_lociStitched	chr7	44472236	44473470	3	502	3029.9636	134.2592	472	1
2_Mef2Da2_5d_peak_550_lociStitched	chr1	153280556	153292516	2	397	4238.624	1349.088	473	1
2_Mef2Da2_5d_peak_292_lociStitched	chr1	86470483	86472563	2	775	3181.568	297.648	474	1
2_Mef2Da2_5d_peak_8007_lociStitched	chr7	48870303	48875370	2	447	3191.1966	314.6607	475	1
2_Mef2Da2_5d_peak_5439_lociStitched	chr2	91296102	91299383	2	316	3189.4601	336.9587	476	1
2_Mef2Da2_5d_peak_405_lociStitched	chr1	128782652	128787518	2	263	3342.4554	492.4392	477	1
3_Mef2Da2_5d_peak_8981_lociStitched	chr9	41078368	41092384	3	375	4103.8848	1262.8416	478	1
2_Mef2Da2_5d_peak_8496_lociStitched	chr8	45525514	45529193	2	354	3365.9171	532.3513	479	1
3_Mef2Da2_5d_peak_2560_lociStitched	chr13	51313432	51314874	3	514	3070.739	239.6604	480	1
2_Mef2Da2_5d_peak_152_lociStitched	chr1	59433408	59444589	2	475	4174.9854	1348.4286	481	1
3_Mef2Da2_5d_peak_9373_lociStitched	chr9	123294672	123305281	3	431	3838.3362	1017.4031	482	1
2_Mef2Da2_5d_peak_5524_lociStitched	chr2	113944054	113952702	2	335	3727.288	909.7696	483	1
2_Mef2Da2_5d_peak_7041_lociStitched	chr5	43081954	43094677	2	446	3939.0408	1127.2578	484	1
3_Mef2Da2_5d_peak_1105_lociStitched	chr10	68956717	68965841	3	910	4394.1184	1584.8388	485	1
